"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
1,NA,60,0,2,NA,1,0,2643977765,NA,1,1,0,0,2,1,0,0,1,320000,0,"Avenida Mário Andreazza, 2 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-turu-sao-luis-ma-60m2-id-2643977765/",-2.501450005221,-44.236049980035
NA,NA,59,NA,2,1,NA,NA,2655479727,1,NA,NA,NA,NA,2,NA,NA,NA,1,199900,NA,"Rua Aririzal, 5 - Cohama, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cohama-sao-luis-ma-59m2-id-2655479727/",-2.512389981426,-44.243880018705
0,1,61,0,2,1,0,0,2657037475,1,1,1,0,0,2,1,1,1,2,420000,0,"Rua Aririzal, 1 - Cohama, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-cohama-sao-luis-ma-61m2-id-2657037475/",-2.51231001807,-44.24408998538
1,NA,87,0,2,NA,1,1,2650943857,NA,1,1,1,1,3,1,0,0,2,565000,0,"Rua H-15, 1 - Parque Shalon, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-shalon-sao-luis-ma-87m2-id-2650943857/",-2.535939986136,-44.213720003242
NA,NA,78,NA,2,NA,NA,NA,2648640051,NA,NA,NA,NA,NA,3,NA,NA,NA,2,580000,NA,"Avenida Neiva Moreira, 1 - Calhau, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-calhau-sao-luis-ma-78m2-id-2648640051/",-2.490314345429,-44.244455607034
0,2,67,1,2,280,0,0,2588429938,500,0,1,0,0,2,0,0,0,1,160000,0,"Rua Astolfo Marques, 20 - Monte Castelo, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-monte-castelo-sao-luis-ma-67m2-id-2588429938/",-2.539150003595,-44.277490025515
1,NA,65,0,2,318,1,1,2638177859,400,1,1,1,1,2,1,0,0,1,460000,1,"Avenida Grande Oriente, 1 - Renascença, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-renascenca-sao-luis-ma-65m2-id-2638177859/",-2.504552930393,-44.298370767578
1,NA,305,0,4,NA,1,1,2631143845,NA,1,1,1,1,4,1,0,0,NA,6300000,0,"Rua dos Gerânios, 1 - Ponta D'areia, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-ponta-d-areia-sao-luis-ma-305m2-id-2631143845/",-2.500524999341,-44.312245000299
0,2,62,0,2,240,0,0,2652067605,NA,0,0,0,1,2,0,0,0,1,220000,0,"Condomínio Novo Tempo II, 304 - Cohafuma, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-quadra-poliesportiva-cohafuma-sao-luis-ma-62m2-id-2652067605/",-2.50274,-44.27023
1,NA,65,1,2,NA,1,0,2558684985,NA,1,0,1,0,2,1,0,0,2,503841,0,"Rua Anapurus, 18 - Jardim Renascença, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-renascenca-sao-luis-ma-65m2-id-2558684985/",-2.502309988487,-44.286069993063
NA,NA,55,NA,2,1,NA,NA,2654916553,1,NA,NA,NA,NA,2,NA,NA,NA,1,335004,NA,"Conjunto Primavera, 1 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-turu-sao-luis-ma-55m2-id-2654916553/",-2.520070768468,-44.236367004059
