"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,248,1,3,NA,0,0,2641926669,402,1,0,0,0,3,0,0,0,3,1250000,0,"Rua Diógenes Sampaio - Várzea, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-varzea-recife-pe-248m2-id-2641926669/",-8.035693420552,-34.959972749145
0,NA,338,1,4,NA,0,0,2557964639,3300,1,0,0,0,6,0,0,0,2,1200000,0,"Rua Nova Jales, 137 - Cajueiro, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-cajueiro-recife-pe-338m2-id-2557964639/",-8.013140004134,-34.885619988146
NA,NA,360,NA,3,NA,NA,NA,2570278299,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1100000,NA,"Rua General Góes Monteiro - Imbiribeira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-imbiribeira-recife-pe-360m2-id-2570278299/",-8.095225600716,-34.910240490511
0,NA,300,1,2,NA,0,0,2560945556,NA,0,0,1,0,5,0,0,0,4,1200000,0,"Rua Silveira de Carvalho, 252 - Tamarineira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-entrada-de-serv.-independente-tamarineira-recife-pe-300m2-id-2560945556/",-8.027109996428,-34.901490032161
0,NA,260,1,2,NA,0,0,2563824141,NA,0,0,1,0,4,0,0,0,2,1100000,0,"Rua Martins Ribeiro, 10 - Hipódromo, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-entrada-de-serv.-independente-hipodromo-recife-pe-260m2-id-2563824141/",-8.034757315,-34.888112150837
0,NA,400,0,1,NA,0,0,2523706824,1,1,0,0,0,4,0,0,0,5,1700000,0,"Avenida Othon Bezerra de Melo, 85 - Apipucos, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-apipucos-recife-pe-400m2-id-2523706824/",-8.024323196149,-34.932161559463
0,NA,365,1,2,NA,0,0,2600505260,5640,1,0,0,0,5,0,0,0,4,1850000,0,"Rua Dona Ada Vieira, 85 - Santana, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-santana-recife-pe-365m2-id-2600505260/",-8.038025523752,-34.916800224873
NA,1,376,NA,7,1,NA,NA,2641673971,3170,NA,NA,NA,NA,6,NA,NA,NA,2,1100000,NA,"Rua Grasiela, 248 - Imbiribeira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-patio-estacionamento-imbiribeira-recife-pe-376m2-id-2641673971/",-8.089570011054,-34.911849980667
NA,NA,240,NA,5,NA,NA,NA,2572575847,NA,NA,NA,NA,NA,8,NA,NA,NA,12,850000,NA,"Rua Franklin Távora - Campo Grande, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-8-quartos-campo-grande-recife-pe-240m2-id-2572575847/",-8.027752677481,-34.880662336877
0,NA,141,1,1,NA,0,0,2651703700,4307,0,0,0,0,5,0,0,0,1,450000,0,"Rua do Riachuelo - Boa Vista, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-cozinha-boa-vista-recife-pe-141m2-id-2651703700/",-8.059038735266,-34.88374472467
NA,NA,240,NA,2,NA,NA,NA,2646511363,2000,NA,NA,NA,NA,6,NA,NA,NA,2,5e+05,NA,"Rua das Neves, 130 - Casa Amarela, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-patio-estacionamento-casa-amarela-recife-pe-240m2-id-2646511363/",-8.025070008833,-34.920630024243
NA,NA,450,NA,2,NA,NA,NA,2616908347,NA,NA,NA,NA,NA,7,NA,NA,NA,3,680000,NA,"Casa Amarela, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-casa-amarela-recife-pe-450m2-id-2616908347/",-8.02672,-34.91776
NA,NA,161,NA,2,NA,NA,NA,2641808866,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1100000,NA,"Avenida Beberibe, 1000 - Arruda, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-arruda-recife-pe-161m2-id-2641808866/",-8.0370460398,-34.891025105263
0,NA,217,1,3,NA,0,0,2560269416,1900,0,0,0,0,4,0,0,0,2,799000,0,"Rua Edilberto Leal Barbosa, 63 - Imbiribeira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-area-de-servico-imbiribeira-recife-pe-217m2-id-2560269416/",-8.09623001986,-34.917420006784
0,NA,250,1,1,NA,0,0,2486721448,862,0,0,0,0,3,0,0,0,3,7e+05,0,"Rua Moisés Corrêa da Silva - Imbiribeira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-imbiribeira-recife-pe-250m2-id-2486721448/",-8.10980643972,-34.904887873607
NA,NA,3500,NA,5,NA,NA,NA,2569438051,NA,NA,NA,NA,NA,12,NA,NA,NA,10,1.6e+07,NA,"Estrada Real do Poço - Poço, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-12-quartos-poco-recife-pe-3500m2-id-2569438051/",-8.035756249382,-34.923704295312
NA,NA,355,NA,4,NA,NA,NA,2651709768,4000,NA,NA,NA,NA,7,NA,NA,NA,NA,1390000,NA,"Rua João Fernandes Vieira - Boa Vista, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-com-cozinha-boa-vista-recife-pe-355m2-id-2651709768/",-8.05196558536,-34.893421925688
NA,NA,416,NA,2,NA,NA,NA,2606874617,NA,NA,NA,NA,NA,5,NA,NA,NA,5,3800000,NA,"Iputinga, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-iputinga-recife-pe-416m2-id-2606874617/",-8.0377,-34.93478
