academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,endereco,tipo,url,foto_imovel
,1.0,50.0,,1.0,,,,2670077343.0,300.0,,,,,2.0,,,,1.0,800.0,,"Rua Inaldo Rodrigues de Almeida, 97 - Cidade dos Colibris, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cidade-dos-colibris-joao-pessoa-pb-50m2-id-2670077343/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/591b122cd092df9a026cfea1e4e1fa07/apartamento-com-2-quartos-para-alugar-50m-no-cidade-dos-colibris-joao-pessoa.jpg
,7.0,64.0,,1.0,,,,2669287503.0,,,,,,2.0,,,,1.0,1900.0,,"Rua Abdias Gomes de Almeida, 000 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-tambauzinho-joao-pessoa-pb-64m2-id-2669287503/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/17138750619034e251e453cee47d085b/apartamento-com-2-quartos-para-alugar-64m-no-tambauzinho-joao-pessoa.jpg
1.0,6.0,60.0,0.0,2.0,,0.0,0.0,2665293417.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2710.0,0.0,"Rua Manoel Paulino Júnior, 1561 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tambauzinho-joao-pessoa-pb-60m2-id-2665293417/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6687fd9ce4373e4d2af9fe5af862f110/apartamento-com-2-quartos-para-alugar-60m-no-tambauzinho-joao-pessoa.jpg
1.0,1.0,107.0,0.0,3.0,,1.0,0.0,2671242031.0,930.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3200.0,0.0,"Rua Débora da Silva Braga, 375 - Aeroclube, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-aeroclube-joao-pessoa-pb-107m2-id-2671242031/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ff85c708b975e7d423876fc7dc517d1f/apartamento-com-3-quartos-para-alugar-107m-no-aeroclube-joao-pessoa.jpg
0.0,,60.0,0.0,2.0,,1.0,1.0,2628917700.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3000.0,0.0,"Avenida Presidente Afonso Pena, 132 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-bessa-joao-pessoa-pb-60m2-id-2628917700/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b53ccc177a0fcb588ff0c902807aa819/apartamento-com-2-quartos-para-alugar-60m-no-bessa-joao-pessoa.jpg
,20.0,87.0,,3.0,,,,2662944098.0,,,,,,3.0,,,,2.0,4000.0,,"Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-manaira-joao-pessoa-pb-87m2-id-2662944098/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4b85fa112aa28e4664fe7fb856865659/apartamento-com-3-quartos-para-alugar-87m-no-manaira-joao-pessoa.jpg
0.0,7.0,60.0,1.0,1.0,,1.0,1.0,2616988431.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3500.0,0.0,"Avenida Cabo Branco, 135 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-60m2-id-2616988431/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4bb9c0816146eb47a212043b6bd215ce/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
0.0,,60.0,0.0,2.0,,0.0,0.0,2667726571.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2500.0,0.0,"Rua João Murilo Leite, 26 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-jardim-oceania-joao-pessoa-pb-60m2-id-2667726571/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/9861e7dc1a208642235e336d82a077c4/apartamento-com-2-quartos-para-alugar-60m-no-jardim-oceania-joao-pessoa.jpg
,11.0,80.0,,2.0,,,,2670556903.0,,,,,,3.0,,,,2.0,3000.0,,"Rua Evaldo Wanderley, 0 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-tambauzinho-joao-pessoa-pb-80m2-id-2670556903/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/65eb889300e47479ad4c6721e215b9dc/apartamento-com-3-quartos-para-alugar-80m-no-tambauzinho-joao-pessoa.jpg
1.0,7.0,74.0,1.0,2.0,,1.0,1.0,2637224739.0,,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,3170.0,1.0,"Rua Doutor Arnaldo Escorel, 20 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-tambauzinho-joao-pessoa-pb-74m2-id-2637224739/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7a3feaf2c7ec9d498273a46b8b881a15/apartamento-com-3-quartos-para-alugar-74m-no-tambauzinho-joao-pessoa.jpg
0.0,3.0,54.0,1.0,1.0,,0.0,0.0,2669055424.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1300.0,0.0,"Rua Bancário Amaury de Sousa, 147 - Bancários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-bancarios-joao-pessoa-pb-54m2-id-2669055424/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4868d8724dabcbb9375531964ddb8d54/apartamento-com-2-quartos-para-alugar-54m-no-bancarios-joao-pessoa.jpg
0.0,3.0,65.0,0.0,2.0,,1.0,1.0,2636854205.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3000.0,0.0,"Rua Josué Guedes Pereira, 347 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-bessa-joao-pessoa-pb-65m2-id-2636854205/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8490ba3e283225b7716408038ec5d08b/apartamento-com-2-quartos-para-alugar-65m-no-bessa-joao-pessoa.jpg
0.0,4.0,60.0,0.0,2.0,,1.0,0.0,2671246997.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3000.0,0.0,"Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-60m2-id-2671246997/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d15b24ca4f31994d2f5bd9f9101ebff6/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
,,48.0,,2.0,,,,2648672315.0,,,,,,2.0,,,,1.0,1000.0,,"Rua Doutor Gilberto Morais Vieira, 75 - Gramame, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-gramame-joao-pessoa-pb-48m2-id-2648672315/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3ef0003308f56ad3873bfb924cd5aef6/apartamento-com-2-quartos-para-alugar-48m-no-gramame-joao-pessoa.jpg
1.0,,46.0,0.0,1.0,,1.0,1.0,2668976496.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2100.0,1.0,"Rua João Cabral de Lucena, 2 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-bessa-joao-pessoa-pb-46m2-id-2668976496/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6520ef5b935dd53af3f6f594bab60ebe/apartamento-com-1-quarto-para-alugar-46m-no-bessa-joao-pessoa.jpg
1.0,1.0,79.0,0.0,2.0,650.0,1.0,1.0,2661293513.0,650.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2500.0,0.0,"Rua Governador José Gomes da Silva - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-tambauzinho-joao-pessoa-pb-79m2-id-2661293513/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2dc878dff32e6d0f56af178bbeb634dc/apartamento-com-3-quartos-para-alugar-79m-no-tambauzinho-joao-pessoa.jpg
0.0,,87.0,1.0,2.0,,1.0,0.0,2670450228.0,,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2800.0,0.0,"Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-87m2-id-2670450228/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/752875b94fbe0fd347047f34cb8bb0cd/apartamento-com-4-quartos-para-alugar-87m-no-jardim-oceania-joao-pessoa.jpg
,,70.0,,1.0,,,,2671017096.0,,,,,,3.0,,,,1.0,1200.0,,"Rua Ex-Combatente Assis Luís, 100 - João Paulo II, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-joao-paulo-ii-joao-pessoa-pb-70m2-id-2671017096/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bfa1b1a594a329787287d91931bf60e3/apartamento-com-3-quartos-para-alugar-70m-no-joao-paulo-ii-joao-pessoa.jpg
0.0,1.0,87.0,0.0,1.0,,1.0,0.0,2671421242.0,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2750.0,0.0,"Rua Huerta Ferreira de Melo - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-jardim-jardim-oceania-joao-pessoa-pb-87m2-id-2671421242/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4299ccb1755bfc5eaaa6fabbde03d86d/apartamento-com-3-quartos-para-alugar-87m-no-jardim-oceania-joao-pessoa.jpg
,4.0,89.0,,1.0,1.0,,,2658135805.0,1.0,,,,,3.0,,,,2.0,3300.0,,"Rua Deputado Antônio de Pádua Carvalho, 250 - Aeroclube, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-aeroclube-joao-pessoa-pb-89m2-id-2658135805/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f2068d1f3eae481bc142a26d46a7c786/apartamento-com-3-quartos-para-alugar-89m-no-aeroclube-joao-pessoa.jpg
1.0,,38.0,0.0,1.0,,1.0,0.0,2645026560.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1900.0,0.0,"Rua João Cabral de Lucena, 1 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-bessa-joao-pessoa-pb-38m2-id-2645026560/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7ce9fe4ee92d9c9fc41d4d832d4186bd/apartamento-com-1-quarto-para-alugar-38m-no-bessa-joao-pessoa.jpg
,,76.0,,2.0,,,,2671522596.0,,,,,,3.0,,,,1.0,1200.0,,"Rua Joaquim Borba Filho, 235 - Água Fria, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-agua-fria-joao-pessoa-pb-76m2-id-2671522596/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ef6e7632424bcf6592737594c4ccf43f/apartamento-com-3-quartos-para-alugar-76m-no-agua-fria-joao-pessoa.jpg
,,58.0,,2.0,,,,2669753335.0,,,,,,2.0,,,,1.0,1250.0,,"Avenida Alagoas - Estados, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-estados-joao-pessoa-pb-58m2-id-2669753335/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a75bfcd6914de44c64c30a3478ddb9fa/apartamento-com-2-quartos-para-alugar-58m-no-estados-joao-pessoa.jpg
,,74.0,,1.0,,,,2658495756.0,,,,,,3.0,,,,2.0,3270.0,,"Rua Doutor Arnaldo Escorel, 249 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-tambauzinho-joao-pessoa-pb-74m2-id-2658495756/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bae1a8b434112f057c070bfafd9ab0bc/apartamento-com-3-quartos-para-alugar-74m-no-tambauzinho-joao-pessoa.jpg
,2.0,99.0,,2.0,,,,2667318803.0,,,,,,3.0,,,,1.0,2300.0,,"Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-bessa-joao-pessoa-pb-99m2-id-2667318803/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/55ccb56fc0aab50b2b45b9a4ff948310/apartamento-com-3-quartos-para-alugar-99m-no-bessa-joao-pessoa.jpg
0.0,2.0,76.0,0.0,2.0,,1.0,0.0,2643890603.0,640.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3450.0,0.0,"Avenida Governador Argemiro de Figueiredo, 800 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-76m2-id-2643890603/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/51aef7fd85426f10cb3173288622666e/apartamento-com-2-quartos-para-alugar-76m-no-jardim-oceania-joao-pessoa.jpg
,,55.0,,1.0,,,,2671434697.0,,,,,,2.0,,,,1.0,750.0,,"Rua Aposentado Albertina Cabral Dantas, 1 - Cidade dos Colibris, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cidade-dos-colibris-joao-pessoa-pb-55m2-id-2671434697/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8c5d42c50b764e60224a0b083b1f8a41/apartamento-com-2-quartos-para-alugar-55m-no-cidade-dos-colibris-joao-pessoa.jpg
,2.0,70.0,,2.0,,,,2668283112.0,,,,,,2.0,,,,1.0,3000.0,,"Avenida Governador Argemiro de Figueiredo, 1029 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jardim-oceania-joao-pessoa-pb-70m2-id-2668283112/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f3fc616eeedb717252aa65be7d42f3b2/apartamento-com-2-quartos-para-alugar-70m-no-jardim-oceania-joao-pessoa.jpg
,1.0,50.0,,1.0,,,,2670591779.0,,,,,,2.0,,,,1.0,800.0,,"Avenida Cuiabá, 95 - Planalto Boa Esperança, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-planalto-boa-esperanca-joao-pessoa-pb-50m2-id-2670591779/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5971b57f545c5ed29b8ea50b2e292faf/apartamento-com-2-quartos-para-alugar-50m-no-planalto-boa-esperanca-joao-pessoa.jpg
1.0,,60.0,1.0,1.0,399.0,1.0,1.0,2671746598.0,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1650.0,0.0,"Avenida Guarabira - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-manaira-joao-pessoa-pb-60m2-id-2671746598/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f6e68bc9a70d515f411db6a20c800b83/apartamento-com-2-quartos-para-alugar-60m-no-manaira-joao-pessoa.jpg
,,58.0,,1.0,,,,2659503511.0,,,,,,2.0,,,,2.0,3010.0,,"Rua Doutor Arnaldo Escorel, 249 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-tambauzinho-joao-pessoa-pb-58m2-id-2659503511/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5888099ce6c56c770a73c433e6b3c58e/apartamento-com-2-quartos-para-alugar-58m-no-tambauzinho-joao-pessoa.jpg
,,68.0,,2.0,,,,2664965708.0,,,,,,2.0,,,,1.0,1700.0,,"Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-manaira-joao-pessoa-pb-68m2-id-2664965708/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0985f2a79facba6c5129b64863697ff4/apartamento-com-2-quartos-para-venda-ou-aluguel-68m-no-manaira-joao-pessoa.jpg
1.0,6.0,67.0,1.0,2.0,,1.0,0.0,2641694502.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2700.0,0.0,"Rua Manoel Gualberto, 35 - Miramar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-miramar-joao-pessoa-pb-67m2-id-2641694502/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ada20287d9b563b168f520ade9ddaed0/apartamento-com-2-quartos-para-alugar-67m-no-miramar-joao-pessoa.jpg
0.0,6.0,67.0,0.0,2.0,,1.0,0.0,2627555453.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2350.0,0.0,"Rua Manoel Gualberto - Miramar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-elevador-miramar-joao-pessoa-pb-67m2-id-2627555453/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/08c101abe557054205b906468ef82606/apartamento-com-2-quartos-para-alugar-67m-no-miramar-joao-pessoa.jpg
,,79.0,,1.0,,,,2658495761.0,,,,,,3.0,,,,2.0,3220.0,,"Rua Doutor Arnaldo Escorel, 249 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-tambauzinho-joao-pessoa-pb-79m2-id-2658495761/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/aaad3bef54a8ec233f090320769ec86a/apartamento-com-3-quartos-para-alugar-79m-no-tambauzinho-joao-pessoa.jpg
0.0,6.0,38.0,0.0,1.0,,0.0,0.0,2670941615.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1650.0,0.0,"Avenida Nego - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-tambau-joao-pessoa-pb-38m2-id-2670941615/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2224e3851337f9786bb29ea93f5292f8/apartamento-com-1-quarto-para-alugar-38m-no-tambau-joao-pessoa.jpg
0.0,2.0,52.0,0.0,1.0,,0.0,1.0,2659367071.0,300.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,850.0,0.0,"Rua Adalgisa Carneiro Cavalcanti, 100 - Cuiá, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-cuia-joao-pessoa-pb-52m2-id-2659367071/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0dfafe56d6381681e418f535564b4dcb/apartamento-com-2-quartos-para-alugar-52m-no-cuia-joao-pessoa.jpg
0.0,,60.0,0.0,2.0,,1.0,0.0,2563116590.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2500.0,0.0,"Rua Severina Pereira da Rocha, 100 - Alto do Céu, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-alto-do-ceu-joao-pessoa-pb-60m2-id-2563116590/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ac3d01b6b760acaaa0cf6d7d4fc48268/apartamento-com-3-quartos-para-venda-ou-aluguel-60m-no-alto-do-ceu-joao-pessoa.jpg
1.0,11.0,60.0,0.0,2.0,,1.0,0.0,2663634974.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2700.0,0.0,"Rua Euzely Fabrício de Souza, 520 - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-manaira-joao-pessoa-pb-60m2-id-2663634974/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/589a6d1b7e87b6f1fdb0af61e7081826/apartamento-com-2-quartos-para-alugar-60m-no-manaira-joao-pessoa.jpg
1.0,1.0,71.0,1.0,2.0,,1.0,1.0,2661542854.0,,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,3070.0,0.0,"Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-tambauzinho-joao-pessoa-pb-71m2-id-2661542854/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/92f27e8914bb03e4765c3cefb74a4b3f/apartamento-com-3-quartos-para-alugar-71m-no-tambauzinho-joao-pessoa.jpg
,,74.0,,1.0,,,,2659504213.0,,,,,,3.0,,,,2.0,3520.0,,"Rua Doutor Arnaldo Escorel, 249 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-tambauzinho-joao-pessoa-pb-74m2-id-2659504213/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/35ded2aab0b3f24af8aa4a7060636535/apartamento-com-3-quartos-para-alugar-74m-no-tambauzinho-joao-pessoa.jpg
0.0,8.0,100.0,0.0,3.0,,0.0,0.0,2670957811.0,,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2500.0,0.0,"Rua Silvino Chaves, 405 - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-manaira-joao-pessoa-pb-100m2-id-2670957811/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cba020a82b55fd9c85c6531bcd5c2908/apartamento-com-3-quartos-para-alugar-100m-no-manaira-joao-pessoa.jpg
0.0,,75.0,0.0,2.0,,1.0,0.0,2668023650.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1500.0,0.0,"Água Fria, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-agua-fria-joao-pessoa-pb-75m2-id-2668023650/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6cc2d5fe34212f6aef2e7ac809d2dd50/apartamento-com-3-quartos-para-alugar-75m-no-agua-fria-joao-pessoa.jpg
1.0,3.0,53.0,0.0,2.0,,1.0,0.0,2602119569.0,450.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2500.0,0.0,"Rua Monteiro Lobato, 736 - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tambau-joao-pessoa-pb-53m2-id-2602119569/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/784ef12041236db6653ab26b4625575e/apartamento-com-2-quartos-para-alugar-53m-no-tambau-joao-pessoa.jpg
,1.0,48.0,,1.0,,,,2670593097.0,,,,,,2.0,,,,1.0,800.0,,"Rua Aposentado Benedito Manoel Inácio, 182 - Gramame, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-gramame-joao-pessoa-pb-48m2-id-2670593097/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/74682c0eb7e59704dc42e3a4c4753e57/apartamento-com-2-quartos-para-alugar-48m-no-gramame-joao-pessoa.jpg
,1.0,88.0,,2.0,,,,2670630718.0,,,,,,3.0,,,,1.0,1200.0,,"Rua Luís Rocha Gomes, 265 - Jardim Cidade Universitária, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-jardim-cidade-universitaria-joao-pessoa-pb-88m2-id-2670630718/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1940acec7dd79a808f81013e70b26b9d/apartamento-com-3-quartos-para-alugar-88m-no-jardim-cidade-universitaria-joao-pessoa.jpg
1.0,,55.0,0.0,2.0,,0.0,0.0,2636016019.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3000.0,0.0,"Rua Coronel Severino Lucena, 150 - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-manaira-joao-pessoa-pb-55m2-id-2636016019/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e6654b78338f204ed1345be239287521/apartamento-com-2-quartos-para-venda-ou-aluguel-55m-no-manaira-joao-pessoa.jpg
,,55.0,,2.0,,,,2610360732.0,,,,,,2.0,,,,1.0,3500.0,,"Avenida Cairu, 99 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cabo-branco-joao-pessoa-pb-55m2-id-2610360732/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f3bb7854f739389ed6b20d581172aee1/apartamento-com-2-quartos-para-alugar-55m-no-cabo-branco-joao-pessoa.jpg
,2.0,53.0,,2.0,,,,2671011301.0,,,,,,2.0,,,,1.0,1200.0,,"Avenida Laura Muniz de Lima, 146 - Mangabeira, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mangabeira-joao-pessoa-pb-53m2-id-2671011301/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a93f732d87a19f7bfaaf7765617e307c/apartamento-com-2-quartos-para-alugar-53m-no-mangabeira-joao-pessoa.jpg
,,60.0,,1.0,,,,2659025468.0,,,,,,2.0,,,,2.0,3010.0,,"Rua Doutor Arnaldo Escorel, 249 - Tambauzinho, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-tambauzinho-joao-pessoa-pb-60m2-id-2659025468/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/43834448fe2a66d244ca65b12de7f3b0/apartamento-com-2-quartos-para-alugar-60m-no-tambauzinho-joao-pessoa.jpg
