"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,3,100,0,3,1200,1,1,2655057669,1140,0,0,0,0,4,1,0,0,2,6e+05,0,"Rua Governador Joca Pires, 1751 - Jóquei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-joquei-teresina-pi-100m2-id-2655057669/",-5.071260004803,-42.790290034744
0,NA,62,0,2,250,0,0,2629097592,1,0,0,1,0,3,0,0,0,1,260000,0,"Rua Alaíde Marques, 1280 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-jardim-ininga-teresina-pi-62m2-id-2629097592/",-5.052099979973,-42.789819977614
0,4,59,0,2,190,1,1,2624981122,NA,1,1,0,1,3,0,0,0,1,226000,0,"Avenida Doutor Nicanor Barreto - Vale Quem Tem, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vale-quem-tem-teresina-pi-59m2-id-2624981122/",-5.04822500518,-42.740659989761
0,4,47,1,1,NA,0,0,2624359155,NA,1,0,0,0,2,0,0,0,1,145000,0,"Comprida, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-comprida-teresina-pi-47m2-id-2624359155/",-5.11791,-42.76609
1,NA,47,0,1,NA,0,0,2456731480,NA,1,0,0,0,2,1,0,0,1,159900,0,"Rua Poncion Caldas, 5271 - Dirceu, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-dirceu-teresina-pi-47m2-id-2456731480/",-5.09263020686,-42.739772856102
1,NA,70,0,2,500,1,1,2636698918,1,1,1,1,1,3,1,0,0,2,440000,0,"Rua Desembargador Adalberto Correia Lima, 7896 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ininga-teresina-pi-70m2-id-2636698918/",-5.054052780764,-42.796307421517
0,3,60,0,1,NA,0,1,2648505675,NA,1,1,1,1,3,1,0,0,1,250000,0,"Rua Celso Pinheiro, 1791 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cristo-rei-teresina-pi-60m2-id-2648505675/",-5.103560003966,-42.788569984393
0,10,62,1,1,1,1,0,2642718664,1,0,0,1,0,3,1,0,0,2,340000,0,"Avenida dos Expedicionários, 999 - São João, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-sao-joao-teresina-pi-62m2-id-2642718664/",-5.08841931464,-42.763042904156
NA,NA,70,NA,2,331,NA,NA,2641337200,NA,NA,NA,NA,NA,3,NA,NA,NA,1,220000,NA,"Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-cristo-rei-teresina-pi-70m2-id-2641337200/",-5.10037,-42.78702
1,NA,74,0,2,380,1,1,2635530066,1500,1,1,0,1,3,1,0,0,1,450000,0,"Rua Desembargador César do Rêgo Monteiro, 600 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ininga-teresina-pi-74m2-id-2635530066/",-5.051891350523,-42.791715604237
0,NA,74,0,3,450,1,1,2636671600,1,1,1,0,0,3,1,0,0,2,321888,0,"Rua Coronel Osvaldo Duarte, 5186 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-isabel-teresina-pi-74m2-id-2636671600/",-5.075854062343,-42.755013745632
0,NA,64,1,2,200,0,0,2608693319,NA,0,0,0,0,3,0,0,0,1,260000,0,"Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-ininga-teresina-pi-64m2-id-2608693319/",-5.05043,-42.79404
1,NA,58,0,1,NA,0,0,2554008398,NA,1,0,0,0,1,1,0,0,1,510000,0,"Rua Professor Clemente Fortes, 2035 - São Cristóvão, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-sao-cristovao-teresina-pi-58m2-id-2554008398/",-5.079270002935,-42.780180034591
NA,NA,46,NA,1,213,NA,NA,2654691991,NA,NA,NA,NA,NA,2,NA,NA,NA,1,140000,NA,"Vale do Gavião, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vale-do-gaviao-teresina-pi-46m2-id-2654691991/",-5.02597,-42.7425
1,2,83,0,1,577,1,1,2654789216,NA,1,1,0,0,2,1,0,0,2,650000,1,"Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-planalto-teresina-pi-83m2-id-2654789216/",-5.05753,-42.77622
1,NA,63,1,2,320,0,0,2635453462,1,1,1,1,0,3,1,0,0,2,325000,0,"Rua Oito, 600 - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-uruguai-teresina-pi-63m2-id-2635453462/",-5.055948246144,-42.730228454001
1,10,75,0,2,360,1,1,2648793576,1,1,1,1,0,3,1,0,0,1,480000,0,"Rua Antilhon Ribeiro Soares, 5000 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-santa-isabel-teresina-pi-75m2-id-2648793576/",-5.07585848397,-42.753098903672
1,NA,60,0,1,250,0,0,2570112730,NA,1,0,0,0,2,1,0,0,1,270000,0,"Rua Vitorino Orthiges Fernandes, 6100 - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-uruguai-teresina-pi-60m2-id-2570112730/",-5.070199987418,-42.747360022155
0,16,72,0,3,600,0,1,2650241384,280,1,0,1,0,3,1,0,0,1,345000,0,"Rua Coronel Belisário da Cunha, 182 - São João, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-sao-joao-teresina-pi-72m2-id-2650241384/",-5.082926901562,-42.776416643884
1,17,94,0,1,450,1,1,2650491356,890,1,1,1,1,3,1,0,0,2,570000,1,"Rua Heráclito de Sousa, 11 - Monte Castelo, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-monte-castelo-teresina-pi-94m2-id-2650491356/",-5.106572741745,-42.797521868336
NA,NA,92,NA,1,400,NA,NA,2655091064,NA,NA,NA,NA,NA,3,NA,NA,NA,2,750000,NA,"Rua Bonifácio Abreu, 3604 - Morada do Sol, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-morada-do-sol-teresina-pi-92m2-id-2655091064/",-5.066421138207,-42.765191335738
0,NA,105,0,3,NA,1,0,2608370257,NA,1,1,1,0,3,1,0,0,2,840000,0,"Avenida Senador Area Leão, 2069 - Jockey, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jockey-teresina-pi-105m2-id-2608370257/",-5.075777916103,-42.775565564996
1,NA,72,0,2,320,1,0,2641140574,700,1,1,1,1,3,1,0,0,2,440000,1,"Rua Professora Amália Pinheiro, 3488 - Morros, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-morros-teresina-pi-72m2-id-2641140574/",-5.036384329964,-42.767569465458
NA,NA,68,NA,2,450,NA,NA,2558415561,NA,NA,NA,NA,NA,3,NA,NA,NA,1,3e+05,NA,"Avenida Homero Castelo Branco, 2222 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ininga-teresina-pi-68m2-id-2558415561/",-5.064216532404,-42.784533889604
0,NA,69,1,1,NA,0,0,2637231270,1,1,0,1,0,3,1,0,0,2,350000,0,"Rua Motorista Chicão, 2650 - Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-planalto-teresina-pi-69m2-id-2637231270/",-5.061410011287,-42.77845998424
1,9,128,0,4,850,1,0,2654222955,2300,0,1,1,1,3,1,1,0,2,1300000,1,"Rua Visconde da Parnaíba, 1111 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ininga-teresina-pi-128m2-id-2654222955/",-5.063425782379,-42.793209630798
0,NA,74,0,3,450,0,1,2635345064,1,1,1,1,0,3,1,0,0,2,321888,0,"Rua Coronel Osvaldo Duarte, 5186 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-isabel-teresina-pi-74m2-id-2635345064/",-5.075854062343,-42.755013745632
0,10,66,0,2,360,1,1,2650238206,625,1,0,0,1,3,0,0,0,1,280000,0,"Rua Governador Artur de Vasconcelos, 1188 - Porenquanto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-porenquanto-teresina-pi-66m2-id-2650238206/",-5.077219998966,-42.809049991336
0,7,100,0,3,466,1,1,2647769533,1,1,0,1,1,3,1,0,0,3,850000,0,"Rua Jasmim, 2200 - Horto Florestal, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-horto-florestal-teresina-pi-100m2-id-2647769533/",-5.063711435498,-42.77653695243
0,NA,69,0,2,NA,0,0,2634747900,1,1,1,1,0,3,1,0,0,2,450000,0,"Rua Jornalista Dondon, 2883 - Horto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-horto-teresina-pi-69m2-id-2634747900/",-5.064896395823,-42.776614126038
NA,NA,70,NA,1,270,NA,NA,2634162576,NA,NA,NA,NA,NA,2,NA,NA,NA,2,360000,NA,"Avenida Abdias Neves, 1850 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cristo-rei-teresina-pi-70m2-id-2634162576/",-5.101529990836,-42.786929981218
0,NA,67,0,2,450,1,1,2625526673,500,1,1,0,0,3,1,0,0,1,369000,0,"Rua Motorista Chicão, 3030 - Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-planalto-teresina-pi-67m2-id-2625526673/",-5.057148293148,-42.777559603579
0,NA,77,0,3,300,0,0,2651389160,380,1,1,0,0,3,1,0,0,1,275000,0,"Rua Desembargador João Pereira, 4177 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-isabel-teresina-pi-77m2-id-2651389160/",-5.077760003078,-42.761459975858
0,NA,49,0,1,NA,0,1,2566025133,NA,1,0,0,0,2,1,0,0,1,178031,0,"Rua Dez, S/N - Bela Vista, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bela-vista-teresina-pi-49m2-id-2566025133/",-5.128324986495,-42.770969999382
0,NA,69,0,2,450,1,1,2630777760,475,1,1,0,0,3,1,0,0,1,360000,0,"Rua Motorista Chicão, 3030 - Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-planalto-teresina-pi-69m2-id-2630777760/",-5.057148293148,-42.777559603579
0,3,80,0,3,550,1,0,2572605332,1100,1,0,1,0,2,0,0,0,2,350000,0,"Avenida Juiz João Almeida, 300 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ininga-teresina-pi-80m2-id-2572605332/",-5.059967257921,-42.787401930585
1,NA,89,0,4,NA,1,0,2640148132,1,1,1,1,0,3,1,0,0,2,614990,0,"Rua Marcos Parente, 1500 - Jóquei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-joquei-teresina-pi-89m2-id-2640148132/",-5.074254796192,-42.796651997021
0,6,67,0,1,1,0,0,2642002459,1,0,0,1,0,3,1,0,0,1,3e+05,1,"Rua Visconde da Parnaíba, 2340 - Horto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-horto-teresina-pi-67m2-id-2642002459/",-5.065189998162,-42.781460035025
0,5,67,0,2,1,1,0,2641796175,1,1,0,1,0,3,0,0,0,2,340000,0,"Rua Visconde da Parnaíba, 1770 - Fátima, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-fatima-teresina-pi-67m2-id-2641796175/",-5.064605319878,-42.785632456729
0,4,53,1,1,388,0,0,2592080766,NA,0,0,0,0,2,0,0,0,1,2e+05,0,"Avenida Barão de Castelo Branco - Cidade Nova, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cidade-nova-teresina-pi-53m2-id-2592080766/",-5.111841892856,-42.793831881619
1,NA,78,0,4,345,1,1,2639286786,1,1,1,1,1,3,1,0,0,2,5e+05,0,"Avenida Higino Cunha, 1166 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cristo-rei-teresina-pi-78m2-id-2639286786/",-5.095480016943,-42.790880036909
NA,NA,50,NA,1,NA,NA,NA,2456730810,NA,NA,NA,NA,NA,2,NA,NA,NA,1,210000,NA,"Rua Cláudio Soares de Brito - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ininga-teresina-pi-50m2-id-2456730810/",-5.052855000856,-42.783134990736
0,3,76,1,2,NA,0,0,2625865156,NA,1,1,0,0,2,1,0,0,1,180000,0,"Rua Doutor Walter Oliveira Sousa - Gurupi, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-gurupi-teresina-pi-76m2-id-2625865156/",-5.083654995581,-42.732870016588
0,NA,65,1,2,NA,0,0,2648262798,NA,1,0,0,0,3,0,0,0,1,350000,1,"Rua Fotógrafo Costinha, 1960 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cristo-rei-teresina-pi-65m2-id-2648262798/",-5.098734823388,-42.783422228316
0,NA,74,1,2,380,0,1,2635167139,1500,1,0,1,0,3,1,0,0,1,450000,0,"Avenida Homero Castelo Branco, 600 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ininga-teresina-pi-74m2-id-2635167139/",-5.063863598925,-42.784528192602
NA,NA,46,NA,1,168,NA,NA,2576697606,NA,NA,NA,NA,NA,2,NA,NA,NA,1,130000,NA,"Vale do Gavião, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vale-do-gaviao-teresina-pi-46m2-id-2576697606/",-5.02597,-42.7425
1,NA,77,0,2,320,1,1,2626565603,1,1,1,1,0,3,1,0,0,2,385000,0,"Rua Professora Amália Pinheiro, 3488 - Morros, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-morros-teresina-pi-77m2-id-2626565603/",-5.036384329964,-42.767569465458
NA,5,64,NA,2,465,NA,NA,2653995954,NA,NA,NA,NA,NA,2,NA,NA,NA,1,530000,NA,"Avenida Barão de Castelo Branco, 1380 - Cidade Nova, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cidade-nova-teresina-pi-64m2-id-2653995954/",-5.112352537194,-42.793538015969
1,2,67,0,1,NA,1,0,2627005929,NA,1,1,1,0,3,1,0,0,1,410500,0,"Avenida Duque de Caxias, 2828 - Primavera, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-primavera-teresina-pi-67m2-id-2627005929/",-5.057469739264,-42.812304272259
0,NA,85,0,1,NA,1,1,2590089897,NA,1,1,0,0,3,1,0,0,1,493000,0,"Rua Canadá, 1780 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cristo-rei-teresina-pi-85m2-id-2590089897/",-5.104732312298,-42.785545346247
NA,NA,68,NA,2,NA,NA,NA,2595580054,NA,NA,NA,NA,NA,3,NA,NA,NA,2,435000,NA,"Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-planalto-teresina-pi-68m2-id-2595580054/",-5.05753,-42.77622
1,10,66,0,2,279,1,1,2646842590,1,1,1,1,1,2,1,0,0,2,550000,0,"Rua Bonifácio Abreu, 3604 - Morada do Sol, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-morada-do-sol-teresina-pi-66m2-id-2646842590/",-5.066421138207,-42.765191335738
0,1,77,1,2,325,0,0,2582675605,NA,1,0,0,1,2,0,0,0,1,270000,1,"Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-isabel-teresina-pi-77m2-id-2582675605/",-5.0738,-42.75661
1,NA,83,0,1,577,0,0,2652810160,NA,0,1,0,0,2,1,0,0,2,650000,0,"Planalto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-planalto-teresina-pi-83m2-id-2652810160/",-5.05753,-42.77622
0,NA,100,1,2,650,0,0,2644701118,1,0,1,1,0,3,1,0,0,2,330000,0,"Rua Deputado José Lourenço Mourão, 3232 - Campestre, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-campestre-teresina-pi-100m2-id-2644701118/",-5.068586019817,-42.758610802068
1,NA,196,0,1,NA,0,0,2562265517,NA,1,0,0,1,3,1,0,0,1,255000,0,"Rua Território Fernando de Noronha, 2050 - Aeroporto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-aeroporto-teresina-pi-196m2-id-2562265517/",-5.059809989789,-42.820760012986
0,1,49,0,1,165,0,0,2576698693,NA,1,0,0,0,2,0,0,0,1,165000,0,"Santa Maria, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-maria-teresina-pi-49m2-id-2576698693/",-5.0754,-42.82089
0,NA,80,0,2,350,1,1,2636677308,1,1,1,0,0,2,1,0,0,2,350000,0,"Avenida Juiz João Almeida, 7896 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ininga-teresina-pi-80m2-id-2636677308/",-5.059967257921,-42.787401930585
NA,NA,78,NA,1,345,NA,NA,2635625978,NA,NA,NA,NA,NA,3,NA,NA,NA,2,5e+05,NA,"Avenida Higino Cunha, 1133 - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cristo-rei-teresina-pi-78m2-id-2635625978/",-5.096208107525,-42.801695388505
0,NA,52,0,2,380,0,0,2641769967,380,1,0,0,1,2,0,0,0,1,240000,0,"Piçarreira, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-picarreira-teresina-pi-52m2-id-2641769967/",-5.06057,-42.76343
1,NA,74,0,2,364,1,0,2634887269,1200,1,1,1,1,3,1,0,0,1,460000,0,"Rua Antilhon Ribeiro Soares, 5000 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-santa-isabel-teresina-pi-74m2-id-2634887269/",-5.07585848397,-42.753098903672
0,3,51,0,2,166,0,0,2543057940,NA,1,1,0,0,2,1,0,0,1,285000,0,"Rua Colibri - Cristo Rei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-cristo-rei-teresina-pi-51m2-id-2543057940/",-5.102471801278,-42.78556384752
0,NA,46,0,1,NA,0,0,2634240142,NA,0,0,1,0,2,1,0,0,1,145000,0,"Loteamento Vale do Gavião, 6764 - Vale do Gavião, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-vale-do-gaviao-teresina-pi-46m2-id-2634240142/",-5.02597,-42.7425
1,NA,62,0,1,NA,0,0,2622991967,NA,1,1,0,0,3,0,0,0,2,340500,0,"Rua Murilo Braga - Macaúba, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-macauba-teresina-pi-62m2-id-2622991967/",-5.108788566184,-42.802080500017
1,10,59,0,1,400,1,1,2552250812,800,1,1,1,0,1,1,1,0,1,576304,0,"Rua Professor Clemente Fortes, 2035 - Jóquei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-joquei-teresina-pi-59m2-id-2552250812/",-5.079270002935,-42.780180034591
1,3,50,0,1,289,1,1,2648798821,NA,1,1,1,1,2,1,0,0,1,280000,0,"Rua Oito, 600 - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-uruguai-teresina-pi-50m2-id-2648798821/",-5.055948246144,-42.730228454001
1,NA,68,0,2,NA,0,0,2616873696,NA,1,1,0,1,3,1,0,0,1,429900,0,"Avenida Noronha Almeida, 1980 - São João, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-sao-joao-teresina-pi-68m2-id-2616873696/",-5.088137576275,-42.772516392271
1,10,69,1,2,1,1,1,2652560211,1,1,1,1,1,3,1,0,0,2,370000,0,"Rua Professora Ana Bugyja, 8788 - Morros, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-morros-teresina-pi-69m2-id-2652560211/",-5.028554098908,-42.764325778645
1,12,75,0,2,360,1,1,2648015173,1,1,0,0,0,3,1,0,0,1,480000,0,"Rua Antilhon Ribeiro Soares, 5000 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-santa-isabel-teresina-pi-75m2-id-2648015173/",-5.07585848397,-42.753098903672
0,NA,77,0,2,280,0,0,2646304854,500,1,1,1,1,3,1,0,0,1,320000,0,"Rua Abimael Soares da Rocha, 111 - Campestre, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-campestre-teresina-pi-77m2-id-2646304854/",-5.069345361259,-42.756832519469
0,NA,51,1,1,160,0,0,2634767456,NA,0,0,0,0,2,0,0,0,1,230000,0,"Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-uruguai-teresina-pi-51m2-id-2634767456/",-5.05964,-42.73318
0,16,100,0,2,1,1,0,2648791908,1,0,0,0,0,3,1,0,0,2,6e+05,0,"Rua Governador Joca Pires, 1751 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ininga-teresina-pi-100m2-id-2648791908/",-5.061325881342,-42.792244460664
1,NA,64,0,2,350,1,1,2608247206,NA,1,1,0,1,2,1,0,0,1,350000,0,"Rua Desembargador César do Rêgo Monteiro, 600 - Ininga, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ininga-teresina-pi-64m2-id-2608247206/",-5.051891350523,-42.791715604237
0,NA,55,0,3,400,0,0,2640619160,380,0,1,0,0,3,1,0,0,1,230000,0,"Rua General Adelmar Rocha, 2400 - Jóquei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-joquei-teresina-pi-55m2-id-2640619160/",-5.065489986476,-42.789649992618
0,NA,70,0,3,328,1,1,2635515340,1200,1,1,0,0,3,1,0,0,2,4e+05,0,"Avenida João XXIII, 3820 - São Cristóvão, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-sao-cristovao-teresina-pi-70m2-id-2635515340/",-5.081146010679,-42.774117966588
0,NA,67,0,1,260,0,0,2653472453,356,1,1,0,0,3,1,0,0,1,260000,0,"Rua Maria Socorro de Macêdo Claudino, 6840 - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-uruguai-teresina-pi-67m2-id-2653472453/",-5.05964,-42.73318
0,3,58,1,1,312,0,0,2626097898,NA,0,0,0,0,2,1,0,0,1,165000,0,"Rua Ruth Renée Barbosa Guimarães - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-varanda-uruguai-teresina-pi-58m2-id-2626097898/",-5.062512722638,-42.744014184914
0,NA,92,1,2,170,0,0,2569577669,NA,0,0,0,0,3,0,0,0,2,240000,0,"Jóquei, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-joquei-teresina-pi-92m2-id-2569577669/",-5.07481,-42.7888
0,3,120,0,3,1060,1,1,2654050758,125,0,1,1,1,4,1,0,0,2,660000,1,"Avenida Marechal Castelo Branco, 3343 - Cabral, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-cabral-teresina-pi-120m2-id-2654050758/",-5.079352490988,-42.798765721532
1,9,75,0,2,360,1,0,2647892698,800,1,1,1,1,3,1,1,0,NA,475000,0,"Rua Antilhon Ribeiro Soares, 1111 - Santa Isabel, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-isabel-teresina-pi-75m2-id-2647892698/",-5.075893860681,-42.751874804239
NA,NA,78,NA,2,250,NA,NA,2638535853,2,NA,NA,NA,NA,3,NA,NA,NA,2,589900,NA,"Rua Vereador Edmundo Genuíno Oliveira, 2865 - São Cristóvão, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-sao-cristovao-teresina-pi-78m2-id-2638535853/",-5.079784676617,-42.768932070817
0,6,66,0,2,280,1,1,2606659164,1,1,1,1,1,3,1,0,0,NA,324000,0,"Rua Juiz Otílio Rezende, 2023 - Uruguai, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-uruguai-teresina-pi-66m2-id-2606659164/",-5.07655848243,-42.744632275802
0,5,72,0,2,600,0,0,2603858399,750,1,0,1,0,3,1,0,0,1,355000,0,"Rua Coronel Belisário da Cunha, 135 - São João, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-sao-joao-teresina-pi-72m2-id-2603858399/",-5.082349391295,-42.776473707497
NA,NA,49,NA,1,255,NA,NA,2622990772,NA,NA,NA,NA,NA,3,NA,NA,NA,1,160000,NA,"Avenida Roraima - Aeroporto, Teresina - PI","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-aeroporto-teresina-pi-49m2-id-2622990772/",-5.061317470685,-42.81864049067
