"academia","andar","area","area_servico","banheiro","condominio","elevador","endereco","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","tipo","url","vaga","valor","varanda_gourmet","latitude","longitude"
NA,NA,300,NA,2,NA,NA,"Travessa Jasmim, 94 - Aeroporto, Boa Vista - RR",NA,2648993891,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-aeroporto-boa-vista-rr-300m2-id-2648993891/",2,3e+05,NA,2.84881,-60.70223
0,NA,150,1,3,NA,0,"Rua Tambaqui, 397 - Santa Tereza, Boa Vista - RR",0,2649835199,560,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-santa-tereza-boa-vista-rr-150m2-id-2649835199/",1,4e+05,0,2.823299999732,-60.729480022904
0,NA,163,1,3,NA,0,"Rua São Mateus, 699 - Cinturao Verde, Boa Vista - RR",0,2647530664,590,0,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cinturao-verde-boa-vista-rr-163m2-id-2647530664/",2,710000,0,2.804619436896,-60.712577356029
NA,NA,180,NA,2,NA,NA,"Professora Araceli Souto Maior, Boa Vista - RR",NA,2598334164,NA,NA,NA,NA,NA,4,NA,NA,NA,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-cozinha-professora-araceli-souto-maior-boa-vista-rr-180m2-id-2598334164/",2,270000,NA,2.79064,-60.72384
NA,NA,250,NA,7,NA,NA,"Rua Pastor Almir Nogueira Guerra, 99 - Pricumã, Boa Vista - RR",NA,2616475980,NA,NA,NA,NA,NA,5,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-pricuma-boa-vista-rr-250m2-id-2616475980/",3,6e+05,NA,2.809419987169,-60.701499972819
NA,NA,4000,NA,NA,NA,NA,"Travessa Salomão Lima da Silva, 1660 - Centenario, Boa Vista - RR",NA,2644803026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-centenario-boa-vista-rr-4000m2-id-2644803026/",NA,1600000,NA,2.78853595429,-60.702438070803
0,NA,248,0,3,NA,0,"Travessa B, 25 - Cinturao Verde, Boa Vista - RR",0,2619350771,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-cinturao-verde-boa-vista-rr-248m2-id-2619350771/",3,750000,1,2.806292936327,-60.705090991916
NA,NA,120,NA,4,NA,NA,"Rua João Pereira Caldas, 13 - Nossa Senhora Aparecida, Boa Vista - RR",NA,2633225191,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-nossa-senhora-aparecida-boa-vista-rr-120m2-id-2633225191/",2,450000,NA,2.835711199686,-60.66020363651
NA,NA,200,NA,1,NA,NA,"Avenida Carlos Pereira de Melo - Piscicultura, Boa Vista - RR",NA,2645617397,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-piscicultura-boa-vista-rr-200m2-id-2645617397/",2,350000,NA,2.835905852,-60.730196179971
0,NA,227,1,3,NA,0,"Rua Darôra, 1457 - Paraviana, Boa Vista - RR",0,2650061557,490,0,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-paraviana-boa-vista-rr-227m2-id-2650061557/",5,7e+05,0,2.855436238206,-60.664295130116
0,NA,168,1,4,NA,0,"Rua Udine Benedetti, 472 - Cinturao Verde, Boa Vista - RR",0,2651155339,NA,0,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-cinturao-verde-boa-vista-rr-168m2-id-2651155339/",1,850000,0,2.8051,-60.70749
NA,NA,140,NA,2,NA,NA,"Rua 02, 100 - Cidade Satelite, Boa Vista - RR",NA,2630649488,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cidade-satelite-boa-vista-rr-140m2-id-2630649488/",2,535000,NA,2.828284487242,-60.7390699931
0,NA,290,1,3,NA,0,"Rua Sucupira, 1094 - Paraviana, Boa Vista - RR",0,2647487656,600,0,0,0,0,5,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-paraviana-boa-vista-rr-290m2-id-2647487656/",4,890000,0,2.85471998288,-60.65885997408
NA,NA,10,NA,NA,NA,NA,"Rua Monte Sinai - Raiar do Sol, Boa Vista - RR",NA,2649353168,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-raiar-do-sol-boa-vista-rr-10m2-id-2649353168/",NA,155000,NA,2.786414239196,-60.732899302518
NA,NA,250,NA,1,NA,NA,"Avenida José Alves Cavalcanti - Murilo Teixeira Cidade, Boa Vista - RR",NA,2645315298,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-murilo-teixeira-cidade-boa-vista-rr-250m2-id-2645315298/",2,3e+05,NA,2.827740531114,-60.771631481486
NA,NA,60,NA,1,NA,NA,"Rua Edmilson José da Costa, 40 - Equatorial, Boa Vista - RR",NA,2645335784,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-equatorial-boa-vista-rr-60m2-id-2645335784/",NA,210000,NA,2.812338771302,-60.764533130726
NA,NA,4612,NA,NA,NA,NA,"Avenida João Alencar - Cauamé, Boa Vista - RR",NA,2624388875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-cauame-boa-vista-rr-4612m2-id-2624388875/",NA,3e+06,NA,2.847355380795,-60.706412865168
NA,NA,396,NA,NA,NA,NA,"Rua Ajuricaba, SN - Centro, Boa Vista - RR",NA,2647892769,600,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-centro-boa-vista-rr-396m2-id-2647892769/",NA,620000,NA,2.817443836114,-60.676452019302
0,NA,200,1,2,NA,0,"Rua Pedro Rodrigues, 180 - Centro, Boa Vista - RR",0,2652341185,1000,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-boa-vista-rr-200m2-id-2652341185/",3,770000,0,2.82288716894,-60.677771359082
NA,NA,200,NA,1,NA,NA,"Rua J - Cidade Satelite, Boa Vista - RR",NA,2645315086,NA,NA,NA,NA,NA,1,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-cidade-satelite-boa-vista-rr-200m2-id-2645315086/",2,350000,NA,2.84910349189,-60.748245608238
NA,NA,250,NA,2,NA,NA,"Avenida Rui Baraúna - Caranã, Boa Vista - RR",NA,2578610003,NA,NA,NA,NA,NA,5,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-carana-boa-vista-rr-250m2-id-2578610003/",2,4e+05,NA,2.842183011558,-60.728073118233
NA,NA,100,NA,1,NA,NA,"Rua José Aleixo, 825 - Buritis, Boa Vista - RR",NA,2639334482,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-buritis-boa-vista-rr-100m2-id-2639334482/",NA,350000,NA,2.817689991937,-60.708140032696
NA,NA,10,NA,NA,NA,NA,"Rua Japão - Cauamé, Boa Vista - RR",NA,2645315300,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cauame-boa-vista-rr-10m2-id-2645315300/",NA,165000,NA,2.849612473973,-60.713128535102
0,NA,184,0,1,NA,0,"Rua 11, 150 - Jardim Tropical, Boa Vista - RR",1,2645319379,NA,1,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-tropical-boa-vista-rr-184m2-id-2645319379/",1,650000,0,2.79292000122,-60.732344999319
NA,NA,69,NA,2,NA,NA,"Rua Peixes - Cidade Satelite, Boa Vista - RR",NA,2645319920,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-cidade-satelite-boa-vista-rr-69m2-id-2645319920/",2,330000,NA,2.8491208094,-60.742847268168
NA,NA,60,NA,2,NA,NA,"Rua JT-01A, 629 - Jardim Tropical, Boa Vista - RR",NA,2647427850,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-tropical-boa-vista-rr-60m2-id-2647427850/",1,215000,NA,2.799791164456,-60.731263008519
NA,NA,10,NA,NA,NA,NA,"Rua Espedito de Paula Rodrigues - Alvorada, Boa Vista - RR",NA,2645315295,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-alvorada-boa-vista-rr-10m2-id-2645315295/",NA,95000,NA,2.814354401984,-60.756840896348
NA,NA,10,NA,NA,NA,NA,"Rua das Hortas, 14 - Doutor Silvio Botelho, Boa Vista - RR",NA,2645334075,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-doutor-silvio-botelho-boa-vista-rr-10m2-id-2645334075/",NA,110000,NA,2.804459995965,-60.737620024354
0,3,44,0,1,NA,0,"Avenida Chile, 213 - Caranã, Boa Vista - RR",0,2642753075,NA,0,0,1,0,2,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-carana-boa-vista-rr-44m2-id-2642753075/",1,250000,0,2.840052372453,-60.711637184745
0,NA,147,1,2,NA,0,"Rua Dona Marina Carneiro, 324 - Cinturao Verde, Boa Vista - RR",0,2648819288,600,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-147m2-id-2648819288/",2,7e+05,0,2.803764708276,-60.702856069238
NA,NA,996,NA,NA,NA,NA,"Rua Coronel Mota, SN - Centro, Boa Vista - RR",NA,2647889306,3882,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-centro-boa-vista-rr-996m2-id-2647889306/",NA,1380000,NA,2.826304553141,-60.669411673586
NA,NA,230,NA,5,NA,NA,"Rua DI-X2, 12 - Distrito Industrial Governador Aquilino Mota Duarte, Boa Vista - RR",NA,2652536071,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-distrito-industrial-governador-aquilino-mota-duarte-boa-vista-rr-230m2-id-2652536071/",5,1e+06,NA,2.7686,-60.706
NA,NA,145,NA,3,NA,NA,"Avenida Brasil, 70 - Cinturao Verde, Boa Vista - RR",NA,2630647574,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-145m2-id-2630647574/",2,705000,NA,2.804962483403,-60.691768387501
NA,NA,146,NA,3,NA,NA,"Rua Dona Marina Carneiro, 346 - Cinturao Verde, Boa Vista - RR",NA,2648973396,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-146m2-id-2648973396/",3,770000,NA,2.803591153802,-60.702908275143
NA,NA,200,NA,3,NA,NA,"Rua Sibipiruna, 70 - Paraviana, Boa Vista - RR",NA,2616840597,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-paraviana-boa-vista-rr-200m2-id-2616840597/",3,870000,NA,2.851120761559,-60.664072181322
NA,NA,130,NA,3,NA,NA,"Rua Raimundo Penafort - Buritis, Boa Vista - RR",NA,2648972334,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-sala-de-jantar-buritis-boa-vista-rr-130m2-id-2648972334/",5,290000,NA,2.813216766166,-60.708395103583
NA,NA,85,NA,1,NA,NA,"Avenida Parque Veneza - Centenario, Boa Vista - RR",NA,2650132960,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-centenario-boa-vista-rr-85m2-id-2650132960/",NA,3e+05,NA,2.79566,-60.70636
0,NA,228,0,3,NA,0,"Rua Maria Alves da Cunha - Caçari, Boa Vista - RR",0,2647844986,NA,1,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-cacari-boa-vista-rr-228m2-id-2647844986/",2,1200000,0,2.856740493587,-60.634414206184
0,NA,400,1,3,NA,0,"Rua Maria de Lourdes Paracat Lucena, 730 - Caçari, Boa Vista - RR",0,2649835958,700,0,0,0,0,4,0,0,0,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-cacari-boa-vista-rr-400m2-id-2649835958/",4,1575000,1,2.85329,-60.65048
0,NA,134,1,3,NA,0,"Rua da Lua - Cidade Satelite, Boa Vista - RR",0,2552514157,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-satelite-boa-vista-rr-134m2-id-2552514157/",2,530000,0,2.841166046057,-60.74775922098
0,NA,150,0,2,NA,0,"Rua Alexandrino Batista Barbosa - Murilo Teixeira Cidade, Boa Vista - RR",1,2646629137,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-murilo-teixeira-cidade-boa-vista-rr-150m2-id-2646629137/",2,270000,0,2.830725436743,-60.760766876762
0,NA,10,0,1,NA,0,"Avenida Olímpica - Jardim Tropical, Boa Vista - RR",1,2635552387,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-tropical-boa-vista-rr-10m2-id-2635552387/",2,3e+05,0,2.796799775881,-60.731179727808
0,NA,154,1,3,NA,0,"Rua Libra, 689 - Cidade Satelite, Boa Vista - RR",1,2645718538,NA,1,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-mobiliado-cidade-satelite-boa-vista-rr-154m2-id-2645718538/",2,650000,0,2.848908240908,-60.742201913867
0,NA,157,1,2,NA,0,"Rua Santa Maria, 500 - Centenario, Boa Vista - RR",0,2648786520,480,0,0,0,0,5,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-centenario-boa-vista-rr-157m2-id-2648786520/",1,495000,0,2.796319662569,-60.713710047032
NA,NA,100,NA,1,NA,NA,"Rua Sílvio Leite - Caimbé, Boa Vista - RR",NA,2645319279,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-caimbe-boa-vista-rr-100m2-id-2645319279/",NA,3e+05,NA,2.824400059902,-60.716414873092
0,NA,129,0,1,NA,0,"Rua Dom Apparecido José Dias - Cidade Satelite, Boa Vista - RR",1,2645319280,NA,1,0,0,0,1,0,0,0,"casas_comerciais","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-cidade-satelite-boa-vista-rr-129m2-id-2645319280/",3,550000,0,2.848314993479,-60.751890004963
NA,NA,13420,NA,NA,NA,NA,"Rua José Moreno, 678 - Cinturao Verde, Boa Vista - RR",NA,2559328972,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cinturao-verde-boa-vista-rr-13420m2-id-2559328972/",NA,6e+06,NA,2.8051,-60.70749
0,NA,223,1,2,NA,0,"Rua Lobo D'Almada, 490 - São Francisco, Boa Vista - RR",0,2651618654,900,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-francisco-boa-vista-rr-223m2-id-2651618654/",4,8e+05,0,2.833895805807,-60.670290294782
NA,NA,355,NA,1,NA,NA,"Avenida Presidente Castelo Branco - São Vicente, Boa Vista - RR",NA,2576563895,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-vicente-boa-vista-rr-355m2-id-2576563895/",1,3e+05,NA,2.809144059678,-60.678757769637
NA,NA,10,NA,NA,NA,NA,"Rua Dom Apparecido José Dias - Cidade Satelite, Boa Vista - RR",NA,2645336386,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-satelite-boa-vista-rr-10m2-id-2645336386/",NA,50000,NA,2.848314993479,-60.751890004963
NA,NA,10,NA,1,NA,NA,"Rua dos Ipês - Pricumã, Boa Vista - RR",NA,2645318309,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-pricuma-boa-vista-rr-10m2-id-2645318309/",2,6e+05,NA,2.811734685173,-60.699094947693
NA,NA,167,NA,1,NA,NA,"Alameda Sebastião Ferreira da Costa, 114 - Paraviana, Boa Vista - RR",NA,2649184280,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-paraviana-boa-vista-rr-167m2-id-2649184280/",4,1350000,NA,2.864495623587,-60.658783542318
0,1,227,1,2,NA,0,"Jardim Floresta, Boa Vista - RR",0,2552514163,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-jardim-floresta-boa-vista-rr-227m2-id-2552514163/",4,9e+05,0,2.83093,-60.69982
NA,NA,167,NA,1,NA,NA,"Rua Luiz Avelino, 429 - Paraviana, Boa Vista - RR",NA,2649803895,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-paraviana-boa-vista-rr-167m2-id-2649803895/",4,1200000,NA,2.85917,-60.66054
NA,NA,260,NA,5,NA,NA,"Alameda Júpiter, 1039 - Nossa Senhora Aparecida, Boa Vista - RR",NA,2642947914,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-nossa-senhora-aparecida-boa-vista-rr-260m2-id-2642947914/",4,1600000,NA,2.840398412517,-60.663040273233
0,NA,237,1,4,NA,0,"Rua Frederico Francisco Fontelles, 356 - Cinturao Verde, Boa Vista - RR",0,2647485262,500,0,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cinturao-verde-boa-vista-rr-237m2-id-2647485262/",2,1020000,1,2.800323922706,-60.705724593725
0,NA,168,1,4,NA,0,"Rua Udine Benedetti, 987 - Cinturao Verde, Boa Vista - RR",0,2648818657,600,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-168m2-id-2648818657/",1,870000,0,2.8051,-60.70749
0,NA,47,1,1,NA,0,"Rua Cuiabá, 373 - Nova Cidade, Boa Vista - RR",0,2641720426,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-nova-cidade-boa-vista-rr-47m2-id-2641720426/",NA,160000,0,2.77220682111,-60.737097197202
NA,NA,2880,NA,NA,NA,NA,"Rua Salgado Filho, 34 - Aeroporto, Boa Vista - RR",NA,2627268556,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aeroporto-boa-vista-rr-2880m2-id-2627268556/",NA,1100000,NA,2.841937260789,-60.705568484071
NA,NA,69,NA,3,NA,NA,"Rua Libra - Cidade Satelite, Boa Vista - RR",NA,2645315018,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-lavanderia-coletiva-cidade-satelite-boa-vista-rr-69m2-id-2645315018/",1,350000,NA,2.848908240908,-60.742201913867
NA,NA,149,NA,1,NA,NA,"Rua Carmelo - Doutor Silvio Botelho, Boa Vista - RR",NA,2645318145,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-doutor-silvio-botelho-boa-vista-rr-149m2-id-2645318145/",1,370000,NA,2.804034952611,-60.739091960628
NA,NA,453,NA,6,NA,NA,"Rua Curicaca, 554 - Caçari, Boa Vista - RR",NA,2635860858,NA,NA,NA,NA,NA,5,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-cacari-boa-vista-rr-453m2-id-2635860858/",5,1500000,NA,2.85329,-60.65048
NA,NA,150,NA,1,NA,NA,"Rua Vicente Correia Lira - Asa Branca, Boa Vista - RR",NA,2650131364,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-asa-branca-boa-vista-rr-150m2-id-2650131364/",1,320000,NA,2.813573990052,-60.719209142882
NA,NA,10,NA,NA,NA,NA,"Rua Lindolfo Bernardo Coutinho - Tancredo Neves, Boa Vista - RR",NA,2648979071,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-tancredo-neves-boa-vista-rr-10m2-id-2648979071/",NA,150000,NA,2.826015242005,-60.722841118453
NA,NA,320,NA,4,NA,NA,"Avenida Ville Roy, 90 - Caçari, Boa Vista - RR",NA,2609137560,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cacari-boa-vista-rr-320m2-id-2609137560/",4,1100000,NA,2.848766052757,-60.648649357448
NA,NA,220,NA,1,NA,NA,"Rua Universidade Estadual de Roraima - Cidade Satelite, Boa Vista - RR",NA,2646203278,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cidade-satelite-boa-vista-rr-220m2-id-2646203278/",2,5e+05,NA,2.853953742008,-60.738148628787
NA,NA,10,NA,1,NA,NA,"Avenida dos Imigrantes - Buritis, Boa Vista - RR",NA,2645315216,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-buritis-boa-vista-rr-10m2-id-2645315216/",1,550000,NA,2.818635353239,-60.712886921853
NA,NA,60,NA,1,NA,NA,"Avenida Teresa Maciel - Cidade Satelite, Boa Vista - RR",NA,2645318148,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cidade-satelite-boa-vista-rr-60m2-id-2645318148/",NA,250000,NA,2.854000019307,-60.743645020176
NA,NA,190,NA,4,NA,NA,"Rua Zacaria Mendes Ribeiro, 44 - Paraviana, Boa Vista - RR",NA,2627012838,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-paraviana-boa-vista-rr-190m2-id-2627012838/",3,1580000,NA,2.851812700028,-60.660089365755
NA,NA,150,NA,2,NA,NA,"Rua Horácio Mardel de Magalhães, 1758 - Tancredo Neves, Boa Vista - RR",NA,2645315214,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-de-jantar-tancredo-neves-boa-vista-rr-150m2-id-2645315214/",2,590000,NA,2.823970007163,-60.727110039781
NA,NA,204,NA,4,NA,NA,"Rua São José, 238 - Cinturao Verde, Boa Vista - RR",NA,2645319199,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-204m2-id-2645319199/",2,530000,NA,2.803539998272,-60.713929999952
NA,NA,194,NA,3,NA,NA,"Rua Adolfo Brasil, 602 - São Francisco, Boa Vista - RR",NA,2627512083,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-francisco-boa-vista-rr-194m2-id-2627512083/",3,8e+05,NA,2.837187309942,-60.678222639534
0,NA,202,0,3,NA,0,"Rua Dom Pedro I - Centro, Boa Vista - RR",0,2624388873,NA,1,1,0,0,3,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-boa-vista-rr-202m2-id-2624388873/",2,990000,0,2.822271424942,-60.679014328898
NA,NA,32000,NA,NA,NA,NA,"Rua DI-X2, SN - Distrito Industrial Governador Aquilino Mota Duarte, Boa Vista - RR",NA,2649805853,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-distrito-industrial-governador-aquilino-mota-duarte-boa-vista-rr-32000m2-id-2649805853/",NA,2800000,NA,2.770668172046,-60.706745664775
NA,NA,1200,NA,NA,NA,NA,"Avenida Brasília, 66 - Aeroporto, Boa Vista - RR",NA,2640040254,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aeroporto-boa-vista-rr-1200m2-id-2640040254/",NA,550000,NA,2.833210362458,-60.693894804196
NA,NA,161,NA,4,NA,NA,"Rua Maria Socorro de Alencar Meira, 78 - Paraviana, Boa Vista - RR",NA,2613057412,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-paraviana-boa-vista-rr-161m2-id-2613057412/",2,1600000,NA,2.85917,-60.66054
NA,NA,168,NA,4,NA,NA,"Rua 01 de Maio, 120 - Cinturao Verde, Boa Vista - RR",NA,2630649958,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-168m2-id-2630649958/",2,870000,NA,2.803467006163,-60.704664539896
