academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,foto_imovel,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
1.0,,56.0,0,1.0,1.0,0,"Rua Major Nereu Guerra, 259 - Casa Amarela, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a7a825578bdfd979bfbd4b49ff9f2608/apartamento-com-2-quartos-a-venda-56m-no-casa-amarela-recife.jpg,2666848998,1.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-casa-amarela-recife-pe-56m2-id-2666848998/,1.0,389990.0,0
1.0,1.0,26.0,0,1.0,1.0,1.0,"Avenida Governador Carlos de Lima Cavalcanti, 80 - Boa Vista, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/efd1fa54238e9799d34ebb6b5c58b6ce/apartamento-com-1-quarto-a-venda-26m-no-boa-vista-recife.jpg,2643126204,1.0,1.0,1.0,1.0,0,1.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-boa-vista-recife-pe-26m2-id-2643126204/,1.0,238655.0,0
1.0,1.0,63.0,0,1.0,450.0,1.0,"Rua Manoel Cavalcanti Bezerra, 210 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3183e6e01eed5edacff0a90c32c00cb6/apartamento-com-3-quartos-a-venda-63m-no-boa-viagem-recife.jpg,2663163273,1350.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-63m2-id-2663163273/,1.0,375000.0,0
,2.0,148.0,,2.0,250.0,,"Rua Visconde de Jequitinhonha, 868 - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a2ed8b534ab3a679b95522a0bad0ea16/apartamento-com-4-quartos-a-venda-148m-no-boa-viagem-recife.jpg,2650445071,290.0,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-148m2-id-2650445071/,3.0,500000.0,
1.0,6.0,64.0,0,1.0,580.0,1.0,"Avenida Caxangá, 1015 - Caxangá, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1fc061ad22a202dfde44fdd99b92dbee/apartamento-com-3-quartos-a-venda-64m-no-caxanga-recife.jpg,2648988746,180.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-caxanga-recife-pe-64m2-id-2648988746/,1.0,450000.0,0
1.0,2.0,126.0,1.0,3.0,4.0,1.0,"Rua Desembargador Martins Pereira, 250 - Graças, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3b5477955cba168314882aa0ded0fc3a/apartamento-com-4-quartos-a-venda-126m-no-gracas-recife.jpg,2652567035,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-gracas-recife-pe-126m2-id-2652567035/,2.0,1057171.0,1.0
0,,79.0,1.0,2.0,1.0,1.0,"Rua Barão de Vera Cruz, 230 - Campo Grande, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/21604a18f1d5489d9da525cb10bce636/apartamento-com-3-quartos-a-venda-79m-no-campo-grande-recife.jpg,2566118001,1.0,1.0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-campo-grande-recife-pe-79m2-id-2566118001/,2.0,414999.0,0
0,5.0,80.0,1.0,3.0,950.0,1.0,"Rua Desembargador Góis Cavalcante, 154 - Parnamirim, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fb013bd6d25d59e5a22727ffaf980ce0/apartamento-com-3-quartos-a-venda-80m-no-parnamirim-recife.jpg,2583323656,1100.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parnamirim-recife-pe-80m2-id-2583323656/,1.0,529990.0,0
0,11.0,57.0,1.0,2.0,,1.0,"Rua Tenente João Cícero, 842 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e5dad26574be257c932f102a1e71a4b9/apartamento-com-2-quartos-a-venda-57m-no-boa-viagem-recife.jpg,2589635537,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-boa-viagem-recife-pe-57m2-id-2589635537/,1.0,350000.0,0
1.0,1.0,46.0,0,1.0,300.0,1.0,"Avenida Doutor José Rufino, 2380 - Barro, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d50a49fb79c8787a826f321a6836bdeb/apartamento-com-2-quartos-a-venda-46m-no-barro-recife.jpg,2648323587,1.0,1.0,1.0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barro-recife-pe-46m2-id-2648323587/,1.0,266999.0,1.0
,,120.0,,3.0,250.0,,"Rua Figueiroa Faria, 47 - Torre, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/18c6b720d387dff3fefc3cc2bc9b3355/apartamento-com-3-quartos-a-venda-120m-no-torre-recife.jpg,2631310028,1.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-torre-recife-pe-120m2-id-2631310028/,2.0,350000.0,
1.0,,234.0,0,6.0,1550.0,1.0,"Avenida Dezessete de Agosto, 00 - Casa Forte, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/186d5f1d88d9a00d534e1352221a46d9/apartamento-com-4-quartos-a-venda-234m-no-casa-forte-recife.jpg,2523919628,,1.0,1.0,0,1.0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-casa-forte-recife-pe-234m2-id-2523919628/,3.0,1830000.0,1.0
0,5.0,68.0,1.0,2.0,650.0,1.0,"Estrada do Arraial, 2830 - Tamarineira, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a3fd0bbae95fec156bd2f39227b36004/apartamento-com-3-quartos-a-venda-68m-no-tamarineira-recife.jpg,2648752075,120.0,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-tamarineira-recife-pe-68m2-id-2648752075/,1.0,360000.0,0
1.0,,79.0,1.0,3.0,,1.0,"Rua Vicência, 120 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5f103299c24c148f06f1c459e476f7e2/apartamento-com-3-quartos-a-venda-79m-no-boa-viagem-recife.jpg,2554291775,,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-79m2-id-2554291775/,2.0,800000.0,0
0,4.0,184.0,1.0,1.0,1320.0,1.0,"Avenida Conselheiro Aguiar, 3355 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2d2a07f21a277a54361ea7ab03196be1/apartamento-com-4-quartos-a-venda-184m-no-boa-viagem-recife.jpg,2658510054,2254.0,0,0,0,0,4.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-184m2-id-2658510054/,2.0,390000.0,0
,6.0,137.0,,6.0,,,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5e91cb863771e0823cfb389992e073c2/apartamento-com-4-quartos-a-venda-137m-no-boa-viagem-recife.jpg,2556245566,,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-137m2-id-2556245566/,2.0,1250000.0,
0,,64.0,0,2.0,690.0,1.0,"Rua General Americano Freire, 764 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a006cf4b851aa10f4fe451864bdb742f/apartamento-com-3-quartos-a-venda-64m-no-boa-viagem-recife.jpg,2670359494,289.0,1.0,0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-64m2-id-2670359494/,1.0,441000.0,0
0,9.0,195.0,1.0,4.0,895.0,1.0,"Avenida Boa Viagem, 6600 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6c870e925f8baf999cd9daa61c20fb55/apartamento-com-4-quartos-a-venda-195m-no-boa-viagem-recife.jpg,2646687959,476.0,0,1.0,1.0,1.0,4.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-195m2-id-2646687959/,1.0,1099000.0,1.0
0,,152.0,1.0,3.0,1100.0,1.0,"Rua Gervásio Fioravante, 87 - Graças, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fb03b1ca6b275f4ab1b550cd47be7084/apartamento-com-3-quartos-a-venda-152m-no-gracas-recife.jpg,2637393882,370.0,1.0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-gracas-recife-pe-152m2-id-2637393882/,2.0,980000.0,0
0,3.0,60.0,1.0,1.0,250.0,0,"Rua Almirante Noronha de Carvalho, 105 - Encruzilhada, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5ecd93e11a325e0db4da91eaf9a385e3/apartamento-com-2-quartos-a-venda-60m-no-encruzilhada-recife.jpg,2513427176,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-encruzilhada-recife-pe-60m2-id-2513427176/,1.0,280000.0,0
0,,101.0,0,3.0,900.0,0,"Avenida Parnamirim, 9 - Parnamirim, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fc4a1c6f5551f83b2185b136e99c6891/apartamento-com-3-quartos-a-venda-101m-no-parnamirim-recife.jpg,2522888386,2400.0,0,0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-jardim-parnamirim-recife-pe-101m2-id-2522888386/,1.0,380000.0,0
0,4.0,164.0,0,3.0,1328.0,1.0,"Avenida Boa Viagem, 10 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6b33d43a99760d8620e4f186a1bb3afd/apartamento-com-4-quartos-a-venda-164m-no-boa-viagem-recife.jpg,2637586614,500.0,0,0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-164m2-id-2637586614/,2.0,940000.0,0
0,13.0,71.0,1.0,1.0,870.0,1.0,"Avenida Conselheiro Rosa e Silva, 327 - Graças, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a69dc95ab5a3079adc0e126397a86ab5/apartamento-com-2-quartos-a-venda-71m-no-gracas-recife.jpg,2670775700,278.0,1.0,0,1.0,1.0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-gracas-recife-pe-71m2-id-2670775700/,1.0,585000.0,0
0,1.0,52.0,1.0,2.0,399.0,1.0,"Rua Jorge Couceiro da Costa Eiras, 685 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/759f8a42edded8f80b47370f69456a0a/apartamento-com-2-quartos-a-venda-52m-no-boa-viagem-recife.jpg,2671202743,131.0,1.0,1.0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-boa-viagem-recife-pe-52m2-id-2671202743/,1.0,340000.0,0
0,2.0,84.0,0,1.0,763.0,1.0,"Rua Caio Pereira, 800 - Rosarinho, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8e85ec4b7f4644a211f830f09801cab0/apartamento-com-2-quartos-a-venda-84m-no-rosarinho-recife.jpg,2658895969,392.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-rosarinho-recife-pe-84m2-id-2658895969/,2.0,730000.0,0
1.0,13.0,132.0,0,1.0,1415.0,1.0,"Avenida Boa Viagem, 200 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e40f14e02528960c18f11c8f1ab78b32/apartamento-com-3-quartos-a-venda-132m-no-boa-viagem-recife.jpg,2668326196,511.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-132m2-id-2668326196/,2.0,1400000.0,1.0
1.0,,204.0,0,5.0,,1.0,"Rua Real da Torre, 955 - Madalena, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f9700fbfe2d45560c340542e62cc3272/apartamento-com-3-quartos-a-venda-204m-no-madalena-recife.jpg,2646342965,,1.0,1.0,0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-madalena-recife-pe-204m2-id-2646342965/,3.0,2500000.0,1.0
0,,105.0,0,3.0,968.0,1.0,"Avenida Beira Rio Governador Eduardo Campos, 165 - Madalena, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/74c0497b09fc38af850fa9eea39fce85/apartamento-com-3-quartos-a-venda-105m-no-madalena-recife.jpg,2642512494,312.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-madalena-recife-pe-105m2-id-2642512494/,2.0,1050000.0,0
1.0,1.0,72.0,0,2.0,,1.0,"Estrada de Belém - Campo Grande, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/28fe532466fedbd77e7c7b663dbbaf1d/apartamento-com-3-quartos-a-venda-72m-no-campo-grande-recife.jpg,2654654704,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-campo-grande-recife-pe-72m2-id-2654654704/,1.0,390000.0,0
1.0,,105.0,1.0,3.0,1000.0,1.0,"Rua Doutor José Maria, 900 - Rosarinho, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6332927cd527fc47d8f9e6dc7a5761d7/apartamento-com-3-quartos-a-venda-105m-no-rosarinho-recife.jpg,2582483081,398.0,1.0,1.0,0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-rosarinho-recife-pe-105m2-id-2582483081/,2.0,940000.0,0
0,4.0,91.0,1.0,2.0,1150.0,0,"Rua Bruno Veloso, 284 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/eb3090737f26fac655b63f7344a668d3/apartamento-com-3-quartos-a-venda-91m-no-boa-viagem-recife.jpg,2664477996,329.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-91m2-id-2664477996/,2.0,680000.0,0
1.0,12.0,144.0,1.0,4.0,1170.0,1.0,"Rua Isaac Salazar, 170 - Tamarineira, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0d00cde52db52e7f03287164bdcd4040/apartamento-com-4-quartos-a-venda-144m-no-tamarineira-recife.jpg,2638329180,5000.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-tamarineira-recife-pe-144m2-id-2638329180/,2.0,840000.0,0
1.0,,73.0,0,1.0,,1.0,"Estrada de Belém, 841 - Campo Grande, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1ea45bf7fe0f3a9889874a0deeaccb38/apartamento-com-3-quartos-a-venda-73m-no-campo-grande-recife.jpg,2664721336,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-campo-grande-recife-pe-73m2-id-2664721336/,1.0,390300.0,1.0
0,,86.0,0,2.0,1.0,1.0,"Rua dos Navegantes, 1 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1bc8ade9065c2d36008d42d942a351f3/apartamento-com-3-quartos-a-venda-86m-no-boa-viagem-recife.jpg,2641392164,2.0,1.0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-86m2-id-2641392164/,2.0,879900.0,0
1.0,,40.0,1.0,1.0,1.0,1.0,"Avenida Boa Viagem, 1 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/af43df50a2349eae7f84439b01e7fbc6/apartamento-com-1-quarto-a-venda-40m-no-boa-viagem-recife.jpg,2670590205,2.0,1.0,1.0,1.0,0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-boa-viagem-recife-pe-40m2-id-2670590205/,1.0,619000.0,0
1.0,10.0,430.0,0,5.0,1.0,1.0,"Avenida Dezessete de Agosto, 976 - Parnamirim, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/450d45d3fa3fa7bd8233694e53417f95/apartamento-com-4-quartos-a-venda-430m-no-parnamirim-recife.jpg,2651639236,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-parnamirim-recife-pe-430m2-id-2651639236/,5.0,2979900.0,1.0
0,7.0,177.0,1.0,4.0,1500.0,1.0,"Rua de Apipucos - Monteiro, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f67374bf9a1f5edfd23ad9aca2dcc903/apartamento-com-4-quartos-a-venda-177m-no-monteiro-recife.jpg,2661465358,840.0,1.0,0,0,0,4.0,0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-monteiro-recife-pe-177m2-id-2661465358/,3.0,1750000.0,1.0
1.0,,167.0,0,5.0,1000.0,1.0,"Avenida Engenheiro Domingos Ferreira, 3647 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1d0dfe11695047eaa2c3066cc00869d5/apartamento-com-4-quartos-a-venda-167m-no-boa-viagem-recife.jpg,2668227329,600.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-boa-viagem-recife-pe-167m2-id-2668227329/,3.0,2150000.0,0
1.0,,90.0,0,2.0,800.0,1.0,"Rua Jack Ayres, 62 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/556c69b8ea8c777e9bacd457ac5b1309/apartamento-com-3-quartos-a-venda-90m-no-boa-viagem-recife.jpg,2669744696,180.0,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-90m2-id-2669744696/,2.0,790000.0,0
1.0,12.0,65.0,0,2.0,500.0,1.0,"Rua Visconde de Jequitinhonha, 290 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e19757855fc043a72cfb27d3d3e1723a/apartamento-com-3-quartos-a-venda-65m-no-boa-viagem-recife.jpg,2656622970,2500.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-65m2-id-2656622970/,2.0,660000.0,1.0
,,123.0,,2.0,1.0,,"Praça Farias Neves, 1 - Dois Irmãos, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5261d1371df952aa90358967ff4c6c25/apartamento-com-4-quartos-a-venda-123m-no-dois-irmaos-recife.jpg,2660958481,1.0,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-dois-irmaos-recife-pe-123m2-id-2660958481/,2.0,1371000.0,
0,15.0,110.0,1.0,4.0,1000.0,1.0,"Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/afe4e06b17ce70b2dca4ecd755a38382/apartamento-com-3-quartos-a-venda-110m-no-boa-viagem-recife.jpg,2660335762,360.0,1.0,1.0,0,0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-boa-viagem-recife-pe-110m2-id-2660335762/,2.0,750000.0,1.0
1.0,9.0,135.0,1.0,4.0,,1.0,"Rua Regueira Costa, 152 - Rosarinho, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3592e78e191f365215f7f0cd6fe93835/apartamento-com-4-quartos-a-venda-135m-no-rosarinho-recife.jpg,2662571362,,1.0,1.0,1.0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-rosarinho-recife-pe-135m2-id-2662571362/,2.0,1091067.0,1.0
,,100.0,,2.0,608.0,,"Rua Dona Magina Pontual - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/89bf62d90db1e1ddc15431edfa6e1c6f/apartamento-com-3-quartos-a-venda-100m-no-boa-viagem-recife.jpg,2670890510,1300.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-boa-viagem-recife-pe-100m2-id-2670890510/,1.0,570000.0,
1.0,2.0,84.0,0,2.0,,1.0,"Rua Caio Pereira, 800 - Rosarinho, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f5687cd51914f3cd05d748e367c9b27a/apartamento-com-3-quartos-a-venda-84m-no-rosarinho-recife.jpg,2660854590,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-rosarinho-recife-pe-84m2-id-2660854590/,2.0,730000.0,1.0
0,15.0,138.0,0,2.0,1050.0,1.0,"Rua Maria Carolina, 336 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1cba9c638799911969b784f9d49743b7/apartamento-com-2-quartos-a-venda-138m-no-boa-viagem-recife.jpg,2581197408,3500.0,0,0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-jardim-boa-viagem-recife-pe-138m2-id-2581197408/,2.0,680000.0,1.0
0,4.0,91.0,1.0,1.0,1150.0,1.0,"Rua Bruno Veloso, 284 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/66f88878f24074637c0c1f28b1b86383/apartamento-com-3-quartos-a-venda-91m-no-boa-viagem-recife.jpg,2666454616,3287.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-91m2-id-2666454616/,2.0,680000.0,0
0,,52.0,0,1.0,,1.0,"Rua Professora Anunciada da Rocha Melo, 39 - Madalena, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cae03aad6c7e904d6c941cd9d4315c68/apartamento-com-2-quartos-a-venda-52m-no-madalena-recife.jpg,2664703507,,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-madalena-recife-pe-52m2-id-2664703507/,1.0,370000.0,0
0,19.0,100.0,1.0,3.0,800.0,1.0,"Rua Dom José Lopes, 604 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4ad3f99189b68dc2b7b3e29d5920e381/apartamento-com-3-quartos-a-venda-100m-no-boa-viagem-recife.jpg,2661915777,1.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-100m2-id-2661915777/,2.0,693000.0,0
0,,70.0,0,2.0,,0,"Rua Amaro Albino Pimentel, 44 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/91bb364f971d34afa24c316d49d5aee1/apartamento-com-2-quartos-a-venda-70m-no-boa-viagem-recife.jpg,2668555299,,1.0,0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-boa-viagem-recife-pe-70m2-id-2668555299/,1.0,620000.0,0
0,12.0,108.0,1.0,3.0,1.0,1.0,"Rua Francisco de Barros Barreto, 90 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0ff697152aa07895e0851178a1a5bdeb/apartamento-com-4-quartos-a-venda-108m-no-boa-viagem-recife.jpg,2666188004,1.0,0,1.0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-108m2-id-2666188004/,2.0,843000.0,0
,10.0,150.0,,4.0,1300.0,,"Rua Visconde de Jequitinhonha, 1874 - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6923149c54a275e82e1185ccf24bec10/apartamento-com-4-quartos-a-venda-150m-no-boa-viagem-recife.jpg,2651384972,4000.0,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-boa-viagem-recife-pe-150m2-id-2651384972/,2.0,1240000.0,
