"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
NA,NA,223,NA,5,NA,NA,NA,2624110107,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1500000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-223m2-id-2624110107/",-10.21242,-48.3312
NA,NA,365,NA,1,NA,NA,NA,2650703803,920,NA,NA,NA,NA,3,NA,NA,NA,2,599000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-365m2-id-2650703803/",-10.21242,-48.3312
NA,NA,192,NA,2,NA,NA,NA,2651861672,NA,NA,NA,NA,NA,3,NA,NA,NA,2,550000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-192m2-id-2651861672/",-10.21242,-48.3312
NA,NA,153,NA,3,NA,NA,NA,2643853654,NA,NA,NA,NA,NA,3,NA,NA,NA,2,850000,NA,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-plano-diretor-sul-palmas-to-153m2-id-2643853654/",-10.21242,-48.3312
0,1,323,1,1,NA,0,0,2610163818,1080,0,0,0,0,3,0,0,0,3,1247000,0,"Plano Diretor Norte, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-plano-diretor-norte-palmas-to-323m2-id-2610163818/",-10.21242,-48.3312
NA,NA,300,NA,6,NA,NA,NA,2576933089,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1100000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-plano-diretor-sul-palmas-to-300m2-id-2576933089/",-10.21242,-48.3312
0,NA,171,1,1,NA,0,0,2650710387,319,0,0,0,0,3,0,0,0,3,680000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-171m2-id-2650710387/",-10.21242,-48.3312
0,NA,360,0,3,NA,0,1,2651445410,NA,0,0,0,0,3,0,0,0,2,1260000,1,"ARSO 53 Alameda 1, 1 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-360m2-id-2651445410/",-10.214383596641,-48.354904464945
NA,NA,125,NA,3,NA,NA,NA,2627712665,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,640000,NA,"ARSO 54 Alameda 21, 9 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-125m2-id-2627712665/",-10.21620269778,-48.357628357326
NA,NA,135,NA,3,NA,NA,NA,2648145169,NA,NA,NA,NA,NA,3,NA,NA,NA,1,650000,NA,"Plano Diretor Norte, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-plano-diretor-norte-palmas-to-135m2-id-2648145169/",-10.21242,-48.3312
