"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","foto_imovel","latitude","longitude"
0,NA,102,1,2,NA,0,1,2658935786,NA,1,0,0,0,2,0,0,0,2,350000,0,"Rua Castelo Branco, 70 - Doca Furtado, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-doca-furtado-rio-branco-ac-102m2-id-2658935786/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2a941acefeeb55307ba57680bcb52482/casa-com-2-quartos-a-venda-102m-no-doca-furtado-rio-branco.jpg",-9.969149981611,-67.831879978921
NA,NA,150,NA,2,NA,NA,NA,2645139508,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,230000,NA,"Loteamento Santa Helena, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-santa-helena-rio-branco-ac-150m2-id-2645139508/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6a2cbc3ae4b8df2310c59533325d38ae/casa-com-3-quartos-a-venda-150m-no-loteamento-santa-helena-rio-branco.jpg",-10.01603,-67.79819
0,NA,250,1,1,NA,0,0,2665326399,NA,0,0,0,0,2,0,0,0,2,280000,0,"Rua São Judas Tadeu, 42 - Conjunto Universitario, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-universitario-rio-branco-ac-250m2-id-2665326399/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/989b87d8236e7f462994ebf5879ca9aa/casa-com-2-quartos-a-venda-250m-no-conjunto-universitario-rio-branco.jpg",-9.945789994647,-67.877009989636
0,NA,250,1,4,NA,0,0,2652947865,NA,0,0,0,0,4,0,0,0,NA,330000,0,"Conjunto Tucuma, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-area-de-servico-conjunto-tucuma-rio-branco-ac-250m2-id-2652947865/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/590968bfb320e832a26de739d12c3d20/casa-com-4-quartos-a-venda-250m-no-conjunto-tucuma-rio-branco.jpg",-9.95041,-67.86084
0,NA,130,1,1,NA,0,0,2663641514,NA,0,0,0,0,3,0,0,0,3,450000,1,"Rua Pará, 70 - Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-nova-esperanca-rio-branco-ac-130m2-id-2663641514/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b7326c958fe26c69eac90720bcfd7ad1/casa-com-3-quartos-a-venda-130m-no-nova-esperanca-rio-branco.jpg",-9.978131441707,-67.836444087013
NA,NA,138,NA,2,NA,NA,NA,2652815604,NA,NA,NA,NA,NA,2,NA,NA,NA,2,290000,NA,"Rua Margarida, 354 - Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-nova-esperanca-rio-branco-ac-138m2-id-2652815604/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3fbb1b33419655c2d556cf19ec3359e6/casa-com-2-quartos-a-venda-138m-no-nova-esperanca-rio-branco.jpg",-9.974909983564,-67.842100033463
NA,NA,150,NA,1,NA,NA,NA,2653974077,400,NA,NA,NA,NA,3,NA,NA,NA,2,265000,NA,"Rua Padre Eustáquio, 57 - Alto Alegre, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-alto-alegre-rio-branco-ac-150m2-id-2653974077/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a96b2f245423fe50cef8906cc5b8999c/casa-com-3-quartos-a-venda-150m-no-alto-alegre-rio-branco.jpg",-9.932859986989,-67.827249983245
0,NA,173,1,1,NA,0,0,2549464473,600,0,0,0,0,3,0,0,0,2,490000,0,"Rua Aderbal Brasil, 219 - Conjunto Manoel Juliao, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-conjunto-manoel-juliao-rio-branco-ac-173m2-id-2549464473/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8260666212f3e3380b7c189303dc5b72/casa-com-3-quartos-a-venda-173m-no-conjunto-manoel-juliao-rio-branco.jpg",-9.956552138675,-67.833852218812
NA,NA,100,NA,1,NA,NA,NA,2654400692,NA,NA,NA,NA,NA,2,NA,NA,NA,2,120000,NA,"Loteamento Santo Afonso, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-loteamento-santo-afonso-rio-branco-ac-100m2-id-2654400692/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f8f3e8567931ef284d2adab05277974e/casa-com-2-quartos-a-venda-100m-no-loteamento-santo-afonso-rio-branco.jpg",-10.01555,-67.78206
0,NA,95,0,1,NA,0,0,2662171411,NA,1,0,0,0,2,1,0,0,2,210000,0,"Rua Nossa Senhora de Fátima, 491 - Calafate, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-calafate-rio-branco-ac-95m2-id-2662171411/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/35e967be56511da1583d1b6b59fc0c3a/casa-com-2-quartos-a-venda-95m-no-calafate-rio-branco.jpg",-9.982260142785,-67.883143408062
NA,NA,126,NA,2,NA,NA,NA,2657076673,NA,NA,NA,NA,NA,3,NA,NA,NA,1,330000,NA,"Rua Princesa Isabel, 244 - Estacao Experimental, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estacao-experimental-rio-branco-ac-126m2-id-2657076673/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c60463820f69cdef0977dbc37a8f8026/casa-com-3-quartos-a-venda-126m-no-estacao-experimental-rio-branco.jpg",-9.963538648683,-67.835520245778
NA,NA,250,NA,2,NA,NA,NA,2665324421,NA,NA,NA,NA,NA,3,NA,NA,NA,2,320000,NA,"Rua Valdomiro Lopes, 1382 - Conquista, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-conquista-rio-branco-ac-250m2-id-2665324421/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bc138bb59d3c943462df3c88aa2fcf97/casa-com-3-quartos-a-venda-250m-no-conquista-rio-branco.jpg",-9.952929993138,-67.836820021196
0,NA,312,1,2,NA,0,0,2665326397,NA,1,0,0,0,3,0,0,0,3,350000,0,"Rua Andorinha, 78 - Conjunto Ouricuri, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-conjunto-ouricuri-rio-branco-ac-312m2-id-2665326397/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cf52a1c765a2286d4cdbf2a1316fdcf0/casa-com-3-quartos-a-venda-312m-no-conjunto-ouricuri-rio-branco.jpg",-9.93643000719,-67.807169960722
0,NA,300,0,2,NA,0,1,2619335510,NA,1,0,0,0,4,1,0,0,2,350000,0,"Rua Gaivota, 10 - Conjunto Ouricuri, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-conjunto-ouricuri-rio-branco-ac-300m2-id-2619335510/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1cf650a6c41d4a10504551f72e6b5bcf/casa-com-4-quartos-a-venda-300m-no-conjunto-ouricuri-rio-branco.jpg",-9.935759999759,-67.807429967358
NA,NA,250,NA,2,NA,NA,NA,2602474889,650,NA,NA,NA,NA,3,NA,NA,NA,4,380000,NA,"Rua Campina Grande, 37 - Vila Ivonete, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-vila-ivonete-rio-branco-ac-250m2-id-2602474889/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e2701d891c46a72b147b346189cf7cf3/casa-com-3-quartos-a-venda-250m-no-vila-ivonete-rio-branco.jpg",-9.94843000078,-67.824029991321
0,NA,80,1,2,NA,0,1,2666429298,NA,1,1,1,1,3,1,0,0,2,417000,1,"Estrada da Floresta, 3200 - Floresta Sul, Rio Branco - AC","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-floresta-sul-rio-branco-ac-80m2-id-2666429298/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f4278cd36ee21b9c2b1d67ad3ef72700/casa-de-condominio-com-3-quartos-a-venda-80m-no-floresta-sul-rio-branco.jpg",-9.982174238907,-67.838645282107
NA,NA,288,NA,2,NA,NA,NA,2641594523,NA,NA,NA,NA,NA,3,NA,NA,NA,3,330000,NA,"Rua Nordeste, 28 - Conjunto Bela Vista, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-conjunto-bela-vista-rio-branco-ac-288m2-id-2641594523/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1de7eb4f7b36ed0e69aca4f933995ed6/casa-com-3-quartos-a-venda-288m-no-conjunto-bela-vista-rio-branco.jpg",-9.97682000975,-67.832350036051
0,NA,170,1,2,NA,0,0,2668512996,NA,0,0,0,0,3,0,0,0,2,320000,0,"Rua Eugênio Beco Bezerra, 480 - Conjunto Universitario, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-conjunto-universitario-rio-branco-ac-170m2-id-2668512996/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d2c517f8c515584710ee15396304a889/casa-com-3-quartos-a-venda-170m-no-conjunto-universitario-rio-branco.jpg",-9.946129961216,-67.884329868803
0,NA,200,1,3,NA,0,1,2667653717,NA,1,0,0,0,1,0,0,0,4,995000,1,"Rua Copacabana, 390 - Vilage Wilde Maciel, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-vilage-wilde-maciel-rio-branco-ac-200m2-id-2667653717/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d07916eb03b6b19b7ade6d00537c34d2/casa-com-1-quarto-a-venda-200m-no-vilage-wilde-maciel-rio-branco.jpg",-9.956044755131,-67.821509506666
NA,NA,250,NA,2,NA,NA,NA,2660683581,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,550000,NA,"Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-nova-esperanca-rio-branco-ac-250m2-id-2660683581/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b1357f39eca6e718392ab175109c1bd1/casa-com-4-quartos-para-venda-ou-aluguel-250m-no-nova-esperanca-rio-branco.jpg",-9.97461,-67.84142
NA,NA,130,NA,1,NA,NA,NA,2653180015,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,378000,NA,"Conjunto Universitario, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-conjunto-universitario-rio-branco-ac-130m2-id-2653180015/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/984c015ad6cf6b124bb78b6dcf9a54c2/casa-com-3-quartos-para-venda-ou-aluguel-130m-no-conjunto-universitario-rio-branco.jpg",-9.94636,-67.88182
NA,NA,140,NA,3,NA,NA,NA,2646472887,NA,NA,NA,NA,NA,2,NA,NA,NA,2,677000,NA,"LBA Vila Betel ll, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-lba-vila-betel-ll-rio-branco-ac-140m2-id-2646472887/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b96ab6eb0c66a6b337cb34ea0daef78a/casa-com-2-quartos-a-venda-140m-no-lba-vila-betel-ll-rio-branco.jpg",-9.97822,-67.84194
NA,NA,420,NA,4,NA,NA,NA,2640755059,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1e+06,NA,"Rua Isaura Parente, 1536 - Isaura Parente, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-ar-condicionado-isaura-parente-rio-branco-ac-420m2-id-2640755059/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/697dddb8256ebf0a138dfe9a42612474/casa-com-5-quartos-a-venda-420m-no-isaura-parente-rio-branco.jpg",-9.963720017096,-67.828090017581
NA,NA,215,NA,3,NA,NA,NA,2641832510,NA,NA,NA,NA,NA,5,NA,NA,NA,2,6e+05,NA,"Rua Fausto Robalo, 49 - Centro, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-centro-rio-branco-ac-215m2-id-2641832510/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ec70a9a02b135b0f6e5ad0fbc175a11c/casa-com-5-quartos-para-venda-ou-aluguel-215m-no-centro-rio-branco.jpg",-9.971759980531,-67.809429973275
NA,NA,600,NA,1,NA,NA,NA,2642438056,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,680000,NA,"Aviario, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aviario-rio-branco-ac-600m2-id-2642438056/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4b7d9399b9d458eb6694ebec91f649da/casa-com-3-quartos-a-venda-600m-no-aviario-rio-branco.jpg",-9.96607,-67.8051
0,NA,250,1,1,NA,0,0,2662031960,NA,0,0,0,0,4,0,0,0,1,330000,0,"Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-area-de-servico-nova-esperanca-rio-branco-ac-250m2-id-2662031960/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/058701e37eb9b8e184a1064ae68448c0/casa-com-4-quartos-para-venda-ou-aluguel-250m-no-nova-esperanca-rio-branco.jpg",-9.97461,-67.84142
NA,NA,500,NA,4,NA,NA,NA,2640093054,NA,NA,NA,NA,NA,8,NA,NA,NA,7,2200000,NA,"Vilage Wilde Maciel, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-8-quartos-vilage-wilde-maciel-rio-branco-ac-500m2-id-2640093054/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a2843acb6d647f919ada21af60555c83/casa-com-8-quartos-a-venda-500m-no-vilage-wilde-maciel-rio-branco.jpg",-9.97388,-67.80756
1,NA,223,0,3,550,0,1,2666017609,NA,1,1,1,1,3,1,0,0,4,1370000,1,"Rodovia BR-364, 1 - Portal da Amazonia, Rio Branco - AC","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-223m2-id-2666017609/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fe5b955f6d65eba9ddbee6167550d343/casa-de-condominio-com-3-quartos-a-venda-223m-no-portal-da-amazonia-rio-branco.jpg",-9.978729994026,-67.849295017239
0,NA,120,0,3,NA,0,0,2654256172,NA,1,0,0,0,3,0,0,0,2,590000,1,"Travessa da Afelétro, 06 - Vila Ivonete, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-vila-ivonete-rio-branco-ac-120m2-id-2654256172/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/937a93437eee90d3e634e7fad65eba6f/sobrado-com-3-quartos-a-venda-120m-no-vila-ivonete-rio-branco.jpg",-9.954438330832,-67.823692408293
NA,NA,290,NA,1,NA,NA,NA,2635916056,NA,NA,NA,NA,NA,2,NA,NA,NA,6,450000,NA,"Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-nova-esperanca-rio-branco-ac-290m2-id-2635916056/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/af4fb82f742aa2e22dd136cd021c1f6d/casa-com-2-quartos-a-venda-290m-no-nova-esperanca-rio-branco.jpg",-9.97461,-67.84142
NA,NA,230,NA,3,NA,NA,NA,2635674598,NA,NA,NA,NA,NA,3,NA,NA,NA,3,390000,NA,"Xavier Maia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-xavier-maia-rio-branco-ac-230m2-id-2635674598/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/27920e5a36c923c1ee635777e8c1f916/casa-com-3-quartos-a-venda-230m-no-xavier-maia-rio-branco.jpg",-9.92942,-67.82026
NA,NA,207,NA,1,NA,NA,NA,2666406394,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,650000,NA,"Conjunto Mariana, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-mariana-rio-branco-ac-207m2-id-2666406394/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6c23430ca68a7b8dcf76bacb540437db/casa-com-2-quartos-a-venda-207m-no-conjunto-mariana-rio-branco.jpg",-9.95655,-67.85016
NA,NA,180,NA,1,NA,NA,NA,2665326396,NA,NA,NA,NA,NA,3,NA,NA,NA,2,750000,NA,"Travessa Macauã, 85 - Conjunto Mariana, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-conjunto-mariana-rio-branco-ac-180m2-id-2665326396/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ec656c1ed05a4cef68cfbbf83619c29d/casa-com-3-quartos-a-venda-180m-no-conjunto-mariana-rio-branco.jpg",-9.960736000272,-67.845269956173
NA,NA,159,NA,4,NA,NA,NA,2643145586,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,530000,NA,"Conjunto Tucuma, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-conjunto-tucuma-rio-branco-ac-159m2-id-2643145586/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c9763600927f7ba73b29b9f3d6d16714/casa-com-3-quartos-a-venda-159m-no-conjunto-tucuma-rio-branco.jpg",-9.95041,-67.86084
NA,NA,250,NA,5,NA,NA,NA,2635916154,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,420000,NA,"Loteamento Joafra, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-loteamento-joafra-rio-branco-ac-250m2-id-2635916154/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ce2eba9169d28e22cc2f254dff6c76a2/casa-com-5-quartos-a-venda-250m-no-loteamento-joafra-rio-branco.jpg",-9.9453,-67.85189
0,NA,160,0,3,NA,0,0,2636763402,NA,1,0,0,0,3,0,0,0,NA,650000,0,"Conjunto Tangara, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-conjunto-tangara-rio-branco-ac-160m2-id-2636763402/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a2f3a298ec6bf3cb338cf8d8dc50cc3f/casa-com-3-quartos-a-venda-160m-no-conjunto-tangara-rio-branco.jpg",-9.96532,-67.83924
NA,NA,150,NA,1,NA,NA,NA,2647592598,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6e+05,NA,"Jardim Primavera, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-primavera-rio-branco-ac-150m2-id-2647592598/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8c8d4cf73e67b8498ce218543b0ad9ff/casa-com-2-quartos-a-venda-150m-no-jardim-primavera-rio-branco.jpg",-9.96078,-67.85518
0,NA,153,0,1,NA,0,0,2664498484,NA,1,0,0,0,3,0,0,0,2,599700,0,"Avenida Iáco, 742 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-153m2-id-2664498484/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/658e17f80a9da71b46a9466ef889eeb6/casa-com-3-quartos-a-venda-153m-no-portal-da-amazonia-rio-branco.jpg",-9.970829855114,-67.869157047557
NA,NA,250,NA,3,NA,NA,NA,2655874973,NA,NA,NA,NA,NA,4,NA,NA,NA,3,585000,NA,"Conjunto Tangara, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-ar-condicionado-conjunto-tangara-rio-branco-ac-250m2-id-2655874973/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/44b80631de6b362423df21864fa48bf4/casa-com-4-quartos-a-venda-250m-no-conjunto-tangara-rio-branco.jpg",-9.96532,-67.83924
0,NA,225,1,1,NA,0,0,2666406196,NA,1,0,0,0,3,0,0,0,2,890000,0,"Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-225m2-id-2666406196/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a7b1522b31602d8d79b5ca8c58e6c8cc/casa-com-3-quartos-a-venda-225m-no-portal-da-amazonia-rio-branco.jpg",-9.97321,-67.86036
0,NA,250,1,2,NA,0,0,2668918635,NA,0,0,0,0,3,0,0,0,2,280000,0,"Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-portal-da-amazonia-rio-branco-ac-250m2-id-2668918635/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2a39fe8ad7693cd32b912c79a1b7fa44/casa-com-3-quartos-para-venda-ou-aluguel-250m-no-portal-da-amazonia-rio-branco.jpg",-9.97321,-67.86036
0,NA,143,0,1,NA,0,0,2646166152,NA,1,0,0,0,3,0,0,0,NA,287000,0,"Loteamento Joafra, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-loteamento-joafra-rio-branco-ac-143m2-id-2646166152/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e861e4b1422c347719214d42dfedaba1/casa-com-3-quartos-a-venda-143m-no-loteamento-joafra-rio-branco.jpg",-9.9453,-67.85189
0,NA,250,0,3,NA,0,0,2658358591,NA,1,0,0,0,3,0,0,0,NA,930000,0,"Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-250m2-id-2658358591/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/57f9e28ae963e4c1278883334ac661ca/casa-com-3-quartos-a-venda-250m-no-portal-da-amazonia-rio-branco.jpg",-9.97321,-67.86036
0,NA,206,0,4,NA,0,0,2653163668,NA,1,0,0,0,3,0,0,0,2,799000,1,"Rua Silvio Antônio Araújo de Oliveira, 03 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-206m2-id-2653163668/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5d19c667efac15184baa2b7a652dc74e/casa-com-3-quartos-a-venda-206m-no-portal-da-amazonia-rio-branco.jpg",-9.968292503415,-67.87486489688
NA,NA,200,NA,1,NA,NA,NA,2668455174,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,890000,NA,"Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-portal-da-amazonia-rio-branco-ac-200m2-id-2668455174/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/594f3253a52470672d4e855ced5f6e60/casa-com-3-quartos-a-venda-200m-no-portal-da-amazonia-rio-branco.jpg",-9.97321,-67.86036
NA,NA,300,NA,2,NA,NA,NA,2658464949,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,450000,NA,"Estacao Experimental, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estacao-experimental-rio-branco-ac-300m2-id-2658464949/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c0ba62da4e557a38ac1c178d1ec5fc05/casa-com-3-quartos-a-venda-300m-no-estacao-experimental-rio-branco.jpg",-9.96753,-67.8317
NA,NA,57,NA,2,NA,NA,NA,2661574654,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2e+05,NA,"Rua Andirá, 296 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-varanda-portal-da-amazonia-rio-branco-ac-57m2-id-2661574654/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5b3ad2adae0d86dda12f8ba5e6f7c3fc/casa-com-1-quarto-a-venda-57m-no-portal-da-amazonia-rio-branco.jpg",-9.975319218422,-67.872046610566
NA,NA,176,NA,3,NA,NA,NA,2644457965,NA,NA,NA,NA,NA,3,NA,NA,NA,2,650000,NA,"Conjunto Mariana, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-conjunto-mariana-rio-branco-ac-176m2-id-2644457965/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bb1f683588495be6bd6694da9a500672/casa-com-3-quartos-a-venda-176m-no-conjunto-mariana-rio-branco.jpg",-9.95655,-67.85016
NA,NA,173,NA,4,NA,NA,NA,2635394685,NA,NA,NA,NA,NA,3,NA,NA,NA,2,430000,NA,"Rua Senira Nogueira, 210 - Vila Ivonete, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-ivonete-rio-branco-ac-173m2-id-2635394685/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6f6d5193f894848483236197b5a45687/casa-com-3-quartos-a-venda-173m-no-vila-ivonete-rio-branco.jpg",-9.951999979071,-67.821079980499
0,NA,192,0,2,NA,0,0,2641543974,NA,1,0,0,0,3,0,0,0,2,680000,1,"Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-192m2-id-2641543974/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fa67752e576a6da5e864c30ade593358/casa-com-3-quartos-a-venda-192m-no-portal-da-amazonia-rio-branco.jpg",-9.97321,-67.86036
NA,NA,271,NA,5,NA,NA,NA,2612640780,NA,NA,NA,NA,NA,4,NA,NA,NA,3,5e+05,NA,"Rua das Palmeiras - Jardim Tropical, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-tropical-rio-branco-ac-271m2-id-2612640780/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/942c1439b6a7a158db8e4e9381b5cb70/casa-com-4-quartos-a-venda-271m-no-jardim-tropical-rio-branco.jpg",-9.960168353616,-67.795674742621
0,NA,200,0,4,NA,0,0,2630737658,NA,1,0,0,0,4,0,0,0,2,8e+05,0,"Rua Alberto Assad - Vila Ivonete, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-vila-ivonete-rio-branco-ac-200m2-id-2630737658/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5a7a3911b0b25b91403b9f50491b9678/sobrado-com-4-quartos-a-venda-200m-no-vila-ivonete-rio-branco.jpg",-9.950794131013,-67.821967757166
