academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,url,tipo,endereco,latitude,longitude
,,91.0,,2.0,,,,2623093268,,,,,,3.0,,,,2.0,510000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-central-marica-rj-91m2-id-2623093268/,casas,"Rua Miltaer Soares - Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
0.0,,160.0,1.0,2.0,400.0,0.0,0.0,2643783836,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,900000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-cajueiro-marica-rj-160m2-id-2643783836/,casas_de_condominio,"Estrada Oscar Vieira da Costa Júnior, 111 - Cajueiro, Maricá - RJ",-22.941409456553,-42.93366260905
0.0,,57.0,1.0,1.0,,0.0,0.0,2643782379,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,310000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-57m2-id-2643782379/,casas_de_condominio,"Rua José Augusto Lima, 832 - Jardim Atlântico Central, Maricá - RJ",-22.958015006947,-42.943335037186
0.0,,217.0,1.0,3.0,,0.0,0.0,2644918572,120.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1200000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-praia-de-itaipuacu-itaipuacu-marica-rj-217m2-id-2644918572/,casas,"Rua Nossa Senhora Aparecida, 29 - Praia de Itaipuacu Itaipuacu, Maricá - RJ",-22.967039990689,-42.992219972886
0.0,,132.0,0.0,3.0,,0.0,0.0,2642306768,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,650000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-oeste-marica-rj-132m2-id-2642306768/,casas,"Rua João Pressel, 25 - Jardim Atlântico Oeste, Maricá - RJ",-22.96347,-42.97024
,,160.0,,3.0,,,,2643245282,,,,,,3.0,,,,,768000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-itaipuacu-marica-rj-160m2-id-2643245282/,casas,"Avenida Itaipuaçu, 12 - Itaipuaçú, Maricá - RJ",-22.962150821345,-42.999504736994
,,103.0,,2.0,1.0,,,2647209633,1.0,,,,,3.0,,,,1.0,349790.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-103m2-id-2647209633/,casas,"Rua Nossa Senhora da Conceição, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.964367327734,-42.988696266957
0.0,1.0,80.0,0.0,2.0,,0.0,0.0,2641394300,250.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,450000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-cajueiro-marica-rj-80m2-id-2641394300/,casas,"Estrada Oscar Vieira da Costa Júnior, 44 - Cajueiro, Maricá - RJ",-22.946251963699,-42.937409599611
0.0,,69.0,1.0,2.0,,0.0,0.0,2589170972,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,415000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-rincao-mimoso-itaipuacu-marica-rj-69m2-id-2589170972/,casas,"Estrada Onze, 25 - Rincao Mimoso Itaipuacu, Maricá - RJ",-22.94850025572,-42.971870265203
,,480.0,,,,,,2643782749,,,,,,,,,,,150000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-central-marica-rj-480m2-id-2643782749/,terrenos_lotes_e_condominios,"Rua Carlos Ribas Perdigão, 44 - Jardim Atlântico Central, Maricá - RJ",-22.950590002793,-42.957740008346
,,10.0,,,,,,2627151500,,,,,,,,,,,125000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chacaras-de-inoa-marica-rj-10m2-id-2627151500/,terrenos_lotes_e_condominios,"Rua V, 100 - Chácaras De Inoã, Maricá - RJ",-22.941348491605,-42.95666980636
0.0,,67.0,1.0,2.0,,0.0,0.0,2643784290,78.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,400000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-barroco-marica-rj-67m2-id-2643784290/,casas,"Rua dos Jasmins - Barroco, Maricá - RJ",-22.953269990605,-42.983240020919
,,72.0,,3.0,60.0,,,2647321731,60.0,,,,,3.0,,,,2.0,339810.0,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-zacarias-marica-rj-72m2-id-2647321731/,apartamentos,"Avenida Maysa, 100 - Zacarias, Maricá - RJ",-22.959467281837,-42.816324431931
,,65.0,,2.0,,,,2626283061,500.0,,,,,2.0,,,,1.0,300000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-65m2-id-2626283061/,casas,"Rua Ivan dias Pereira, 505 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
,,882.0,,,,,,2628579490,369.0,,,,,,,,,,250000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cajueiro-marica-rj-882m2-id-2628579490/,terrenos_lotes_e_condominios,"Rua H - Cajueiro, Maricá - RJ",-22.93699,-42.90514
,,91.0,,3.0,1.0,,,2647297077,1.0,,,,,3.0,,,,2.0,469730.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-91m2-id-2647297077/,casas,"Rua Cinquenta e Sete, 100 - Jardim Atlântico Central, Maricá - RJ",-22.965524978287,-42.949542417719
,,75.0,,1.0,1.0,,,2647304222,1.0,,,,,2.0,,,,1.0,309040.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-chacaras-de-inoa-marica-rj-75m2-id-2647304222/,casas_de_condominio,"Rua Américo Jarbas Pereira de Matos, 100 - Chácaras De Inoã, Maricá - RJ",-22.907548432498,-42.928781146942
0.0,,110.0,1.0,2.0,,0.0,0.0,2643781377,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,620000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-oeste-marica-rj-110m2-id-2643781377/,casas,"Rua General Emir, 33 - Jardim Atlântico Oeste, Maricá - RJ",-22.966850014854,-42.970249998835
0.0,1.0,120.0,1.0,1.0,,0.0,0.0,2577551757,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,630000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-itaipuacu-marica-rj-120m2-id-2577551757/,casas,"Rua Jupira Silva, 22 - Itaipuaçú, Maricá - RJ",-22.967360011752,-42.950459990162
,,455.0,,,,,,2641157900,400.0,,,,,,,,,,110000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-oeste-marica-rj-455m2-id-2641157900/,terrenos_lotes_e_condominios,"Rua Joel Peres, SN - Jardim Atlântico Oeste, Maricá - RJ",-22.96347,-42.97024
,,75.0,,2.0,1.0,,,2647197814,1.0,,,,,2.0,,,,1.0,494130.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-central-marica-rj-75m2-id-2647197814/,casas,"Rua Cinquenta e Sete, 100 - Jardim Atlântico Central, Maricá - RJ",-22.965524978287,-42.949542417719
1.0,,368.0,0.0,,,0.0,0.0,2568629381,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,,192000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-inoa-marica-rj-368m2-id-2568629381/,terrenos_lotes_e_condominios,"Rodovia Ernani do Amaral Peixoto, 12 - Inoã, Maricá - RJ",-22.903849996116,-42.936309996497
,,87.0,,3.0,,,,2608584993,600.0,,,,,2.0,,,,,320000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-barroco-marica-rj-87m2-id-2608584993/,casas,"Rua Capitão Benjamin Constant Keller, 21 - Barroco, Maricá - RJ",-22.95976,-42.98378
,,10000.0,,,,,,2624463157,,,,,,,,,,,550000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cassorotiba-inoa-marica-rj-10000m2-id-2624463157/,terrenos_lotes_e_condominios,"Estrada Monte Líbano - Cassorotiba Inoa, Maricá - RJ",-22.880805571701,-42.882087696913
,,14080.0,,,,,,2640195204,,,,,,,,,,,455683.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-condado-de-marica-marica-rj-14080m2-id-2640195204/,terrenos_lotes_e_condominios,"Rodovia Ernani do Amaral Peixoto, SN - Condado de Maricá, Maricá - RJ",-22.902601824965,-42.796609097883
,,3500.0,,,,,,2623330608,,,,,,,,,,,265000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-bananal-ponta-negra-marica-rj-3500m2-id-2623330608/,terrenos_lotes_e_condominios,"Bananal Ponta Negra, Maricá - RJ",-22.930825645603,-42.717621128914
0.0,,361.0,0.0,,,0.0,1.0,2530516837,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,140000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-cajueiro-marica-rj-361m2-id-2530516837/,terrenos_lotes_e_condominios,"Cajueiro, Maricá - RJ",-22.93699,-42.90514
0.0,,240.0,1.0,1.0,,0.0,0.0,2616492098,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,595000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-itaipuacu-marica-rj-240m2-id-2616492098/,casas,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
0.0,,120.0,0.0,3.0,1.0,0.0,1.0,2643344055,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,629560.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-atlantico-central-marica-rj-120m2-id-2643344055/,casas,"Rua Eduardo Carlson, 100 - Jardim Atlântico Central, Maricá - RJ",-22.968439801559,-42.945891730133
0.0,,130.0,0.0,4.0,,0.0,0.0,2643782255,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,578000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-atlantico-central-marica-rj-130m2-id-2643782255/,casas,"Rua Walter Muniz dos Santos, 19 - Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
,,84.0,,3.0,,,,2572124974,,,,,,2.0,,,,1.0,290000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-barroco-marica-rj-84m2-id-2572124974/,casas_de_condominio,"Rua das Tulipas - Barroco, Maricá - RJ",-22.954380452366,-42.984580533932
,,216.0,,1.0,150.0,,,2538846751,55.0,,,,,2.0,,,,1.0,295000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-caxito-marica-rj-216m2-id-2538846751/,casas_de_condominio,"Estrada Melchior - Caxito, Maricá - RJ",-22.886825999578,-42.819432640139
,,480.0,,,,,,2555440218,,,,,,,,,,,133000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-central-marica-rj-480m2-id-2555440218/,terrenos_lotes_e_condominios,"Rua Kaweh Machado Diniz, 21 - Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
,,120.0,,1.0,,,,2621418094,,,,,,1.0,,,,10.0,400000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-aracatiba-marica-rj-120m2-id-2621418094/,casas,"Rua Eliete Rocha Santos - Araçatiba, Maricá - RJ",-22.935474951801,-42.822117170322
0.0,,180.0,1.0,3.0,,0.0,0.0,2643783494,600.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,550000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-barroco-marica-rj-180m2-id-2643783494/,casas_de_condominio,"Rua Ismael Lucindo Silva, 1 - Barroco, Maricá - RJ",-22.961669998691,-42.981839991632
,,63.0,,3.0,1.0,,,2647315654,1.0,,,,,2.0,,,,1.0,299160.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-barroco-marica-rj-63m2-id-2647315654/,casas_de_condominio,"Rua São Gabriel, 100 - Barroco, Maricá - RJ",-22.95976,-42.98378
0.0,,72.0,1.0,2.0,,0.0,0.0,2552970513,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,295000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-morada-das-aguias-itaipuacu-marica-rj-72m2-id-2552970513/,casas,"Rua Vinte e Seis - Morada das Aguias Itaipuacu, Maricá - RJ",-22.953119980135,-42.990315167443
,,65.0,,1.0,1.0,,,2647315082,1.0,,,,,2.0,,,,10.0,289090.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-balneario-bambui-marica-rj-65m2-id-2647315082/,casas,"Rua Noventa e Sete, 100 - Balneario Bambui, Maricá - RJ",-22.942800158806,-42.75655742759
,,375.0,,,595.0,,,2635044559,2057.0,,,,,,,,,,170000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-375m2-id-2635044559/,terrenos_lotes_e_condominios,"Rodovia Ernani do Amaral Peixoto, 11 - Inoã, Maricá - RJ",-22.907631319525,-42.935403360752
,,375.0,,,,,,2576800204,,,,,,,,,,,140000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ubatiba-marica-rj-375m2-id-2576800204/,terrenos_lotes_e_condominios,"Rodovia Vereador Oldemar Guedes Figueiredo, 2560 - Ubatiba, Maricá - RJ",-22.901282246448,-42.800378448923
0.0,,106.0,1.0,3.0,,0.0,0.0,2648909380,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,550000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-106m2-id-2648909380/,casas,"Rua Edilço Ramalho, 23 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.95702503451,-42.939765256689
,,83.0,,2.0,80.0,,,2648533930,480.0,,,,,2.0,,,,2.0,280000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-83m2-id-2648533930/,casas_de_condominio,"Avenida Doutor Antônio Marques Mathias, 3203 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96973001583,-42.938354971324
,,600.0,,,715.0,,,2567800885,164.0,,,,,,,,,,75000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-pilar-marica-rj-600m2-id-2567800885/,terrenos_lotes_e_condominios,"Rodovia Vereador Oldemar Guedes Figueiredo, 5457 - Pilar, Maricá - RJ",-22.901282246448,-42.800378448923
0.0,,950.0,0.0,7.0,,0.0,0.0,2649092199,1200.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,980000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-inoa-marica-rj-950m2-id-2649092199/,casas,"Rua Oito, 3 - Inoã, Maricá - RJ",-22.91199001852,-42.926499984659
,,450.0,,,327.0,,,2585798241,80.0,,,,,,,,,,100000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-lagarto-marica-rj-450m2-id-2585798241/,terrenos_lotes_e_condominios,"Rodovia Vereador Oldemar Guedes Figueiredo - Lagarto, Maricá - RJ",-22.901282246448,-42.800378448923
,,510.0,,,,,,2647348269,,,,,,,,,,,260000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ponta-negra-marica-rj-510m2-id-2647348269/,terrenos_lotes_e_condominios,"Ponta Negra, Maricá - RJ",-22.95354,-42.69533
0.0,,87.0,1.0,2.0,,0.0,0.0,2633264858,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,485000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-87m2-id-2633264858/,casas,"Rua Cento e Vinte, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.965405814253,-42.90565443544
,,673.0,,,716.0,,,2632647756,30.0,,,,,,,,,,110000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ubatiba-marica-rj-673m2-id-2632647756/,terrenos_lotes_e_condominios,"Rodovia Vereador Oldemar Guedes Figueiredo, 100 - Ubatiba, Maricá - RJ",-22.902057680694,-42.800732930912
1.0,,80.0,1.0,2.0,,0.0,1.0,2647652359,,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,380000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-pindobas-marica-rj-80m2-id-2647652359/,casas_de_condominio,"Pindobas, Maricá - RJ",-22.89473,-42.83096
,,360.0,,,360.0,,,2624364815,1000.0,,,,,,,,,,170000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cajueiro-marica-rj-360m2-id-2624364815/,terrenos_lotes_e_condominios,"Cajueiro, Maricá - RJ",-22.93699,-42.90514
0.0,,65.0,0.0,1.0,,0.0,0.0,2642669220,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,450000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-ponta-grossa-marica-rj-65m2-id-2642669220/,casas_de_condominio,"Rua Irineu Ferreira Pinto, 6 - Ponta Grossa, Maricá - RJ",-22.924579993321,-42.853480029317
,,67.0,,2.0,,,,2611479201,1.0,,,,,2.0,,,,1.0,415000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-jardim-barroco-marica-rj-67m2-id-2611479201/,casas,"Rua São Gabriel, 1 - Barroco, Maricá - RJ",-22.95976,-42.98378
0.0,,192.0,1.0,5.0,600.0,0.0,0.0,2643784164,,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1200000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-ubatiba-marica-rj-192m2-id-2643784164/,casas_de_condominio,"Rodovia Vereador Oldemar Guedes Figueiredo, 5500 - Ubatiba, Maricá - RJ",-22.901282246448,-42.800378448923
,1.0,480.0,,1.0,,,,2612165892,10.0,,,,,2.0,,,,1.0,265000.0,,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-itaipuacu-marica-rj-480m2-id-2612165892/,apartamentos,"Rua Carlos Alberto Ribeiro Ferreira, 1 - Itaipuaçú, Maricá - RJ",-22.853831089723,-43.332858262842
0.0,1.0,65.0,1.0,1.0,100.0,0.0,0.0,2646453041,216.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,225000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-chacaras-de-inoa-marica-rj-65m2-id-2646453041/,apartamentos,"Rua Oito, 17 - Chácaras De Inoã, Maricá - RJ",-22.924678926929,-42.934481952578
0.0,,80.0,1.0,3.0,,0.0,0.0,2576802277,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,475000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-itaipuacu-marica-rj-80m2-id-2576802277/,casas,"Rua Cinquenta e Sete - Itaipuaçú, Maricá - RJ",-22.958070673735,-42.778647400131
0.0,,90.0,0.0,2.0,5.0,0.0,1.0,2617198373,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,535000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-90m2-id-2617198373/,casas,"Rua Sargento Waldir Silva, 03 - Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
0.0,,240.0,1.0,1.0,,0.0,0.0,2622792314,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,550000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-itaipuacu-marica-rj-240m2-id-2622792314/,casas,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
,,67.0,,1.0,,,,2644945821,,,,,,2.0,,,,,385000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-ambientes-integrados-barroco-marica-rj-67m2-id-2644945821/,casas,"Rua dos Jasmins, 9 - Barroco, Maricá - RJ",-22.95401084409,-42.982645289936
,,136.0,,3.0,1.0,,,2647208389,1.0,,,,,3.0,,,,4.0,494280.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-praia-de-itaipuacu-itaipuacu-marica-rj-136m2-id-2647208389/,casas,"Rua Nossa Senhora da Penha, 100 - Praia de Itaipuacu Itaipuacu, Maricá - RJ",-22.964367327734,-42.988696266957
0.0,1.0,225.0,0.0,3.0,,0.0,1.0,2592980971,250.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,450000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-espaco-gourmet-barroco-marica-rj-225m2-id-2592980971/,casas,"Rua dos Narcisos, 60 - Barroco, Maricá - RJ",-22.955277487361,-42.980052353329
0.0,,100.0,1.0,1.0,545.0,0.0,0.0,2638035465,116.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,475000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-sao-jose-de-imbassai-marica-rj-100m2-id-2638035465/,casas_de_condominio,"Rua Dois, 12 - São José de Imbassai, Maricá - RJ",-22.929569991738,-42.892659978425
,,220.0,,4.0,,,,2502772241,100.0,,,,,4.0,,,,,500000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-condado-de-marica-marica-rj-220m2-id-2502772241/,casas,"Rua Hibisco, 805 - Condado de Maricá, Maricá - RJ",-22.893173106424,-42.793308389004
,,140.0,,4.0,,,,2641867822,,,,,,3.0,,,,,450000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-condado-de-marica-marica-rj-140m2-id-2641867822/,casas,"Alameda Maricá, 78 - Condado de Maricá, Maricá - RJ",-22.895872864092,-42.790399570878
1.0,,480.0,0.0,,572.0,0.0,1.0,2557529793,98.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,170000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-inoa-marica-rj-480m2-id-2557529793/,terrenos_lotes_e_condominios,"Rua A, 111 - Inoã, Maricá - RJ",-22.924879255047,-42.930047050715
,1.0,240.0,,2.0,,,,2639513787,350.0,,,,,2.0,,,,2.0,370000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chacara-de-inoa-marica-rj-240m2-id-2639513787/,casas,"Rua Vereador Tuninho do Birinigth - Chacara de Inoa, Maricá - RJ",-22.91365,-42.92992
0.0,,200.0,0.0,3.0,,0.0,0.0,2641513290,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,900000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-jardim-atlantico-leste-itaipuacu-marica-rj-200m2-id-2641513290/,casas,"Rua Cento e Quarenta e Oito - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.971485508014,-42.908254492309
0.0,1.0,91.0,1.0,1.0,,0.0,0.0,2578473057,200.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,420000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-infraestrutura-internet-itaipuacu-marica-rj-91m2-id-2578473057/,casas,"Rua Eduardo Carlson, 10 - Itaipuaçú, Maricá - RJ",-22.966379999633,-42.945809961737
0.0,,145.0,1.0,1.0,,0.0,0.0,2568630625,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,580000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-oeste-marica-rj-145m2-id-2568630625/,casas,"Rua Doutor Franco Montoro, 14 - Jardim Atlântico Oeste, Maricá - RJ",-22.965990010633,-42.973840009875
,1.0,206.0,,3.0,686.0,,,2614821196,1250.0,,,,,3.0,,,,4.0,990000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-inoa-marica-rj-206m2-id-2614821196/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto - Inoã, Maricá - RJ",-22.935670776907,-42.908172266608
0.0,,165.0,1.0,1.0,,0.0,0.0,2647024640,200.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,300000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-area-de-servico-itaipuacu-marica-rj-165m2-id-2647024640/,casas_de_condominio,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
0.0,1.0,99.0,0.0,2.0,,0.0,1.0,2570173391,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,560000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-itaipuacu-marica-rj-99m2-id-2570173391/,casas,"Rua Quarenta e Seis, 1 - Itaipuaçú, Maricá - RJ",-22.956640018596,-42.959549996517
0.0,,88.0,1.0,3.0,,0.0,0.0,2643780520,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,470000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-itaipuacu-marica-rj-88m2-id-2643780520/,casas,"Rua Governador Leonel Brizola, 4 - Itaipuaçú, Maricá - RJ",-22.966729986,-42.908720040186
0.0,,258.0,0.0,2.0,,0.0,0.0,2648957406,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,630000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-jardim-interlagos-marica-rj-258m2-id-2648957406/,casas,"Rua Dona Julieta - Jardim Interlagos, Maricá - RJ",-22.952871460455,-42.787966063009
0.0,,10.0,1.0,1.0,,0.0,0.0,2627149737,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,525000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-atlantico-leste-itaipuacu-marica-rj-10m2-id-2627149737/,casas,"Rua Trinta e Dois, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.95945982714,-42.939066987879
,,1090.0,,,,,,2620014120,,,,,,,,,,,360000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-1090m2-id-2620014120/,terrenos_lotes_e_condominios,"Rua das Mangueiras, 1 - Inoã, Maricá - RJ",-22.913009991363,-42.940200037761
