"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","foto_imovel","latitude","longitude"
NA,NA,48,NA,1,NA,NA,NA,2655563998,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,190,NA,"Petrópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-petropolis-natal-rn-48m2-id-2655563998/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/19519be5d0c172bd136d8afc3969e2c5/apartamento-com-1-quarto-para-alugar-48m-no-petropolis-natal.jpg",-5.78494,-35.20215
0,NA,50,1,1,NA,1,0,2660069814,NA,1,0,0,0,2,0,0,0,1,1950,0,"Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-50m2-id-2660069814/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/658dc850a6e93313225feaa650dc0bfd/apartamento-com-2-quartos-para-alugar-50m-no-ponta-negra-natal.jpg",-5.88731,-35.19084
NA,NA,90,NA,2,NA,NA,NA,2646333071,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1400,NA,"Barro Vermelho, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-barro-vermelho-natal-rn-90m2-id-2646333071/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1322dfd67dc401f544894e28a5f9aad8/apartamento-com-3-quartos-para-alugar-90m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
0,NA,57,0,2,NA,1,0,2642561011,NA,0,0,0,0,2,0,0,0,1,2500,0,"Tirol, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-elevador-tirol-natal-rn-57m2-id-2642561011/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/53ed8287b05f5375f4ff5d47f566717f/apartamento-com-2-quartos-para-alugar-57m-no-tirol-natal.jpg",-5.80038,-35.20066
0,104,60,0,1,NA,1,0,2664189303,NA,1,0,0,0,2,0,0,0,1,2600,0,"Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-60m2-id-2664189303/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1617edb1b33959fa1a0fd6837b4b3258/apartamento-com-2-quartos-para-alugar-60m-no-ponta-negra-natal.jpg",-5.88731,-35.19084
0,3,58,1,2,NA,1,0,2469968294,NA,1,0,0,0,2,0,0,0,NA,220,0,"Rua Pedro Fonseca Filho, 8893 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-58m2-id-2469968294/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b735a35a794dad037d961b51696532e9/apartamento-com-2-quartos-para-alugar-58m-no-ponta-negra-natal.jpg",-5.865919182149,-35.183941291116
1,NA,44,0,1,NA,0,0,2640038912,NA,1,0,0,0,1,0,0,0,1,1800,0,"Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-ponta-negra-natal-rn-44m2-id-2640038912/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/089754673811f4839a72ee8455cb1a3a/apartamento-com-1-quarto-para-alugar-44m-no-ponta-negra-natal.jpg",-5.88731,-35.19084
0,NA,56,0,2,NA,1,1,2668396914,NA,1,1,0,0,2,1,0,0,1,2200,0,"Rua do Golfinho - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-ponta-negra-natal-rn-56m2-id-2668396914/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3b0e85ce28fcf78ccceff22607a0277c/apartamento-com-2-quartos-para-alugar-56m-no-ponta-negra-natal.jpg",-5.884633932243,-35.175629707157
0,NA,70,1,2,350,0,0,2663584679,NA,0,0,0,1,3,1,0,0,2,1100,0,"Nova Descoberta, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-nova-descoberta-natal-rn-70m2-id-2663584679/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b1b5437886e661a065ea7cf1c72f2e26/apartamento-com-3-quartos-para-alugar-70m-no-nova-descoberta-natal.jpg",-5.82866,-35.2016
1,NA,57,0,2,NA,1,1,2661904959,NA,1,0,1,0,2,1,0,0,1,2000,0,"Rua Apodi, 492 - Tirol, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tirol-natal-rn-57m2-id-2661904959/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4e209008bf3fbc4b66d2b076716b4d3c/apartamento-com-2-quartos-para-alugar-57m-no-tirol-natal.jpg",-5.790339999735,-35.204089980202
0,8,56,0,2,718,1,0,2652801603,184,0,0,0,0,2,0,0,0,1,1100,0,"Petrópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-elevador-petropolis-natal-rn-56m2-id-2652801603/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f696f4e7f39a21f68d0b411d9fde23a9/apartamento-com-2-quartos-para-alugar-56m-no-petropolis-natal.jpg",-5.78494,-35.20215
0,10,55,0,2,465,0,1,2666164309,NA,1,0,0,0,2,0,0,0,1,3500,0,"Rua Leonora Armstrong, 300 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-55m2-id-2666164309/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/795deb348f7c9df8b613ab10e9a65a63/apartamento-com-2-quartos-para-venda-ou-aluguel-55m-no-ponta-negra-natal.jpg",-5.873115002584,-35.180519984653
1,7,59,0,2,NA,1,1,2669360217,NA,1,1,1,1,2,1,1,1,1,3000,0,"Avenida Deputado Antônio Florêncio de Queiroz, 2995 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-59m2-id-2669360217/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/108a17f751fc120dc2b33c4f0e8785f9/apartamento-com-2-quartos-para-venda-ou-aluguel-59m-no-ponta-negra-natal.jpg",-5.879922853992,-35.178719358135
1,7,56,0,1,NA,1,1,2667334997,NA,1,1,0,1,2,1,0,0,1,1700,0,"Avenida Ayrton Senna, 3081 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-neopolis-natal-rn-56m2-id-2667334997/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1b01a9dedd21adb49d6b24dd9ff00566/apartamento-com-2-quartos-para-alugar-56m-no-neopolis-natal.jpg",-5.880012310692,-35.201191300145
0,NA,101,0,3,NA,1,1,2660524864,NA,1,1,1,1,3,1,1,1,2,4000,1,"Avenida Deputado Antônio Florêncio de Queiroz, 3335 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-ponta-negra-natal-rn-101m2-id-2660524864/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e25bd9790256c80690e018048a8cca27/apartamento-com-3-quartos-para-alugar-101m-no-ponta-negra-natal.jpg",-5.879922853992,-35.178719358135
0,1,56,1,2,NA,1,0,2658639854,NA,1,0,0,0,2,0,0,0,2,1650,0,"Rua Historiador Tobias Monteiro, 05 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-lagoa-nova-natal-rn-56m2-id-2658639854/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fc44749f58a71eda3ff96a9eaa0e4bde/apartamento-com-2-quartos-para-alugar-56m-no-lagoa-nova-natal.jpg",-5.826974518473,-35.205006735734
0,NA,94,0,1,NA,1,0,2666378702,NA,1,1,0,1,3,1,0,0,2,3000,0,"Rua Francisco Simplício, 145 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-ponta-negra-natal-rn-94m2-id-2666378702/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c8b7027082e6737177a0d4b6a026306e/apartamento-com-3-quartos-para-alugar-94m-no-ponta-negra-natal.jpg",-5.888899991237,-35.17332998811
1,1,88,0,2,NA,1,1,2649813760,NA,1,1,1,1,3,1,0,0,2,4300,1,"Avenida Nascimento de Castro, 1050 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-lagoa-nova-natal-rn-88m2-id-2649813760/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/edb1b2389378eaf5f49578ca85e8b3d5/apartamento-com-3-quartos-para-alugar-88m-no-lagoa-nova-natal.jpg",-5.812660223637,-35.222180850838
0,6,53,0,1,NA,0,0,2635448393,NA,0,0,1,0,1,0,0,0,1,2200,0,"Avenida Engenheiro Roberto Freire, 4044 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-ponta-negra-natal-rn-53m2-id-2635448393/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5d40a6733b1ffdb7c7259658e7ca3002/apartamento-com-1-quarto-para-venda-ou-aluguel-53m-no-ponta-negra-natal.jpg",-5.873020014666,-35.180140032983
1,4,23,0,1,361,1,1,2668833906,83,0,0,0,0,1,0,0,0,1,1100,1,"Petrópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-petropolis-natal-rn-23m2-id-2668833906/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c93d0524267ac23b7cff12c19fb54d3b/apartamento-com-1-quarto-para-alugar-23m-no-petropolis-natal.jpg",-5.78494,-35.20215
1,NA,530,0,7,NA,0,1,2651703948,NA,1,1,1,1,5,1,0,0,4,12000,1,"Rua Jaguarari, 4980 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-candelaria-natal-rn-530m2-id-2651703948/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fe4f8c18b3f84e56eef9741f3715bc23/casa-de-condominio-com-5-quartos-para-venda-ou-aluguel-530m-no-candelaria-natal.jpg",-5.834498686838,-35.224306191152
0,NA,462,0,6,NA,0,0,2669424212,NA,0,0,1,0,5,0,0,0,4,9000,1,"Avenida Governador Tarcísio de Vasconcelos Maia, 905 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-5-quartos-com-churrasqueira-candelaria-natal-rn-462m2-id-2669424212/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f88e26a4195b7567cbcaeaf2307176e2/casa-de-condominio-com-5-quartos-para-alugar-462m-no-candelaria-natal.jpg",-5.847233241336,-35.214279721956
0,NA,392,0,7,NA,0,1,2668525487,NA,1,1,0,0,4,1,0,0,4,9500,1,"Avenida Governador Tarcísio de Vasconcelos Maia, 905 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-com-piscina-candelaria-natal-rn-392m2-id-2668525487/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/10ff9701a20e329671e0cf0fe12b1d7f/casa-de-condominio-com-4-quartos-para-alugar-392m-no-candelaria-natal.jpg",-5.847233241336,-35.214279721956
1,1,550,0,7,NA,0,1,2663475255,NA,1,1,0,1,4,1,0,1,4,12000,1,"Rua Jaguarari, 4980 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-candelaria-natal-rn-550m2-id-2663475255/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e2578762d85f9f902d02be543f665b68/casa-de-condominio-com-4-quartos-para-venda-ou-aluguel-550m-no-candelaria-natal.jpg",-5.834498686838,-35.224306191152
0,2,200,1,5,700,0,0,2655968002,4000,0,0,0,0,4,0,0,0,4,30000,0,"Rua Novo Cruzeiro, 00 - Pitimbu, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-pitimbu-natal-rn-200m2-id-2655968002/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b40024a25589d8bb5b18622102c9ef9c/casa-de-condominio-com-4-quartos-para-venda-ou-aluguel-200m-no-pitimbu-natal.jpg",-5.855294162909,-35.230519162965
1,NA,420,0,6,NA,1,1,2650869958,NA,1,1,1,1,5,1,1,0,4,9000,1,"Rua Doutor Múcio Villar Ribeiro Dantas, 500 - Ponta Negra, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-mobiliado-ponta-negra-natal-rn-420m2-id-2650869958/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e09b0be100a137934e15f7fad37453ad/casa-de-condominio-com-5-quartos-para-venda-ou-aluguel-420m-no-ponta-negra-natal.jpg",-5.893550019662,-35.177179963876
0,NA,560,1,4,NA,0,0,2660208411,NA,0,0,0,0,4,0,0,0,NA,10000,0,"Rua Jaguarari - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-candelaria-natal-rn-560m2-id-2660208411/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/74077273879b9549609a3465c39a5d25/casa-de-condominio-com-4-quartos-para-alugar-560m-no-candelaria-natal.jpg",-5.834462342798,-35.224126167745
1,NA,300,1,5,NA,0,1,2616287416,NA,0,0,0,1,3,1,0,0,3,5400,0,"Rua Jurandyr Sitáro da Costa - Neópolis, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-com-academia-neopolis-natal-rn-300m2-id-2616287416/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0606491fe2a5d1c7d96c5c7525d09249/casa-de-condominio-com-3-quartos-para-alugar-300m-no-neopolis-natal.jpg",-5.869256050395,-35.211597344099
NA,1,300,NA,4,980,NA,NA,2570164353,850,NA,NA,NA,NA,3,NA,NA,NA,4,8800,NA,"Rua Doutor Múcio Villar Ribeiro Dantas, 00 - Ponta Negra, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-ponta-negra-natal-rn-300m2-id-2570164353/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4444e2ba2efec592bb1015bb0ffe228d/casa-de-condominio-com-3-quartos-para-alugar-300m-no-ponta-negra-natal.jpg",-5.893828497189,-35.177842750336
0,NA,150,0,2,NA,0,0,2620038640,NA,0,0,1,0,3,0,0,0,2,13900,0,"Rua Jaguarari, 2605 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-candelaria-natal-rn-150m2-id-2620038640/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/dc4ff82bfa667ce40c085593f79a4ddc/casa-de-condominio-com-3-quartos-para-alugar-150m-no-candelaria-natal.jpg",-5.831957458288,-35.222991189035
0,NA,250,1,3,NA,0,0,2568618714,2200,0,0,0,0,3,0,0,0,4,3200,0,"Rua Emanoel Bezerra, 3454 - Pitimbu, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-ar-condicionado-pitimbu-natal-rn-250m2-id-2568618714/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c81c6cfc0eb20ad9951ea7687118e828/casa-de-condominio-com-3-quartos-para-venda-ou-aluguel-250m-no-pitimbu-natal.jpg",-5.867390016032,-35.221740005175
1,NA,1110,0,7,NA,0,1,2535880999,NA,1,1,0,1,6,1,0,1,10,13000,1,"Rua Jaguarari, 4980 - Lagoa Nova, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-lagoa-nova-natal-rn-1110m2-id-2535880999/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3116381b6861574c74d6c843508bb8a0/casa-de-condominio-com-6-quartos-para-venda-ou-aluguel-1110m-no-lagoa-nova-natal.jpg",-5.834498686838,-35.224306191152
NA,NA,301,NA,5,1050,NA,NA,2669421436,436,NA,NA,NA,NA,4,NA,NA,NA,3,5500,NA,"Neópolis, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-neopolis-natal-rn-301m2-id-2669421436/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ec3cf9df6805a0dd8475451e563f5bf6/casa-de-condominio-com-4-quartos-para-alugar-301m-no-neopolis-natal.jpg",-5.86759,-35.202
1,3,395,0,4,NA,1,1,2647428962,NA,1,0,0,0,4,0,0,0,6,14000,1,"Rua Jaguarari, 3736 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-candelaria-natal-rn-395m2-id-2647428962/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8a1bfe4bedd6d13fef8758ec55b90786/casa-de-condominio-com-4-quartos-para-venda-ou-aluguel-395m-no-candelaria-natal.jpg",-5.837597641686,-35.225752551121
1,2,590,0,7,1950,0,1,2640218957,16000,1,0,0,0,5,1,0,0,6,13800,1,"Rua Jaguarari, 1000 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-candelaria-natal-rn-590m2-id-2640218957/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f781031163b43b51af1293f5c46308d0/casa-de-condominio-com-5-quartos-para-venda-ou-aluguel-590m-no-candelaria-natal.jpg",-5.831703340688,-35.223024570458
0,NA,280,1,5,NA,0,0,2647032880,NA,1,0,0,0,4,0,0,0,2,3900,0,"Rua Prefeito Sandoval Cavalcante de Albuquerque, 2190 - Parque das Colinas, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-com-piscina-parque-das-colinas-natal-rn-280m2-id-2647032880/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/68abd13e39cba34b0e42cce2056cb413/casa-de-condominio-com-4-quartos-para-alugar-280m-no-parque-das-colinas-natal.jpg",-5.852089983342,-35.215130036331
0,NA,70,0,1,NA,0,0,2637848396,NA,0,0,1,0,2,0,0,0,1,2100,0,"Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-churrasqueira-capim-macio-natal-rn-70m2-id-2637848396/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bfdb10310e072179f170f127ee181a75/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.84776,-35.20002
0,NA,80,1,2,300,0,0,2628654604,1200,1,0,0,0,2,0,0,0,1,3500,0,"Rua Alto da Boa Vista, 425 - Ponta Negra, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-piscina-ponta-negra-natal-rn-80m2-id-2628654604/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/342dd843d8c70f231e1f40bf63da9c49/casa-de-condominio-com-2-quartos-para-alugar-80m-no-ponta-negra-natal.jpg",-5.886248620027,-35.168658984497
0,NA,70,1,1,NA,0,0,2660208185,NA,0,0,0,0,2,0,0,0,1,2100,0,"Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-seguranca-interna-capim-macio-natal-rn-70m2-id-2660208185/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e4e0df5f805939b26cec9f74cafd6f0a/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.84776,-35.20002
NA,NA,70,NA,2,111,NA,NA,2635836981,11,NA,NA,NA,NA,2,NA,NA,NA,1,2100,NA,"Rua Geraldo Barros Pereira, 295 - Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-capim-macio-natal-rn-70m2-id-2635836981/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3912f20238716bf22abd9971fdcf93fd/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.871841535594,-35.191760025887
1,NA,300,0,5,890,0,1,2660105969,4000,1,1,1,1,3,1,0,0,4,7000,1,"Rua Doutor Múcio Villar Ribeiro Dantas, 500 - Ponta Negra, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-ponta-negra-natal-rn-300m2-id-2660105969/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3f3900e60f79527d86c770c1379bc35e/casa-de-condominio-com-3-quartos-para-venda-ou-aluguel-300m-no-ponta-negra-natal.jpg",-5.893550019662,-35.177179963876
NA,NA,250,NA,5,760,NA,NA,2646443455,NA,NA,NA,NA,NA,5,NA,NA,NA,4,4500,NA,"Avenida Abel Cabral, 2035 - PARNAMIRIM, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-parnamirim-natal-rn-250m2-id-2646443455/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a212309903ec267bd4eb74b5861d8bc7/casa-de-condominio-com-5-quartos-para-venda-ou-aluguel-250m-no-parnamirim-natal.jpg",-5.88254998712,-35.203620006891
NA,NA,87,NA,1,380,NA,NA,2658588069,NA,NA,NA,NA,NA,2,NA,NA,NA,1,970,NA,"Rua Alto da Boa Vista - Ponta Negra, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-ponta-negra-natal-rn-87m2-id-2658588069/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4f3f19e1575698e3785693f82c5a1970/casa-de-condominio-com-2-quartos-para-alugar-87m-no-ponta-negra-natal.jpg",-5.888382359736,-35.169931927115
NA,1,70,NA,1,NA,NA,NA,2636850854,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2100,NA,"Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-capim-macio-natal-rn-70m2-id-2636850854/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4aa0561ca425066cc420d03b72afeff7/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.84776,-35.20002
0,NA,70,0,1,NA,0,0,2653997061,NA,0,0,0,0,2,0,0,0,NA,2100,1,"Rua Geraldo Barros Pereira, 295 - Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-patio-estacionamento-capim-macio-natal-rn-70m2-id-2653997061/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ee5dc2c8726413d706c0dbd746cf6390/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.871841535594,-35.191760025887
0,NA,70,1,2,NA,0,0,2635927256,NA,0,0,0,0,2,0,0,0,2,2100,0,"Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-churrasqueira-capim-macio-natal-rn-70m2-id-2635927256/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/23a05b918efdf707db781f1b9d67f4c7/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.84776,-35.20002
NA,NA,43,NA,1,NA,NA,NA,2667940260,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1700,NA,"Avenida Presidente Café Filho - Praia do Meio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-1-quarto-com-cozinha-praia-do-meio-natal-rn-43m2-id-2667940260/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/613a2b59a21c0ac65760d196adc958ba/casa-de-condominio-com-1-quarto-para-venda-ou-aluguel-43m-no-praia-do-meio-natal.jpg",-5.778733030519,-35.193706148156
0,NA,70,0,2,230,0,1,2655688169,NA,0,0,1,0,2,0,0,0,1,2100,1,"Rua Geraldo Barros Pereira, 295 - Capim Macio, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-2-quartos-com-espaco-gourmet-capim-macio-natal-rn-70m2-id-2655688169/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6f779710ef05a4a1de3a4cf556273c4b/casa-de-condominio-com-2-quartos-para-alugar-70m-no-capim-macio-natal.jpg",-5.871841535594,-35.191760025887
1,NA,193,1,4,606,0,1,2668119432,4300,1,1,0,1,3,1,0,0,2,4300,0,"Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-pitimbu-natal-rn-193m2-id-2668119432/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5a7f4162b8934cd56804f46b42c72713/casa-de-condominio-com-3-quartos-para-venda-ou-aluguel-193m-no-pitimbu-natal.jpg",-5.8745323332,-35.22672709149
0,NA,280,0,6,NA,0,0,2671439953,250,1,0,0,0,4,0,0,0,2,3900,0,"Rua Prefeito Sandoval Cavalcante de Albuquerque, 2.190 - Candelária, Natal - RN","casas_de_condominio","https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-com-piscina-candelaria-natal-rn-280m2-id-2671439953/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5d76770eeedd4146767ba0c2aef7aac3/casa-de-condominio-com-4-quartos-para-alugar-280m-no-candelaria-natal.jpg",-5.847634190512,-35.213102770019
1,12,98,1,3,NA,1,1,2663197958,NA,1,1,1,1,3,1,0,0,2,3950,0,"Alameda das Mansões, 701 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-candelaria-natal-rn-98m2-id-2663197958/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/15da3f9b45e6c3a5572087e2ddd5dccf/apartamento-com-3-quartos-para-alugar-98m-no-candelaria-natal.jpg",-5.847459987666,-35.209880031277
