"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,160,1,1,500,0,0,2646663242,300,0,0,0,0,3,0,0,2,6e+05,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-cozinha-aracagy-sao-jose-de-ribamar-ma-160m2-id-2646663242/",-2.47975864141,-44.211260753471
NA,NA,200,NA,2,NA,NA,NA,2637132893,NA,NA,NA,NA,NA,3,NA,NA,2,180000,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-200m2-id-2637132893/",-2.55002,-44.06755
NA,NA,189,NA,2,NA,NA,NA,2646596385,NA,NA,NA,NA,NA,3,NA,NA,2,370000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-aracagy-sao-jose-de-ribamar-ma-189m2-id-2646596385/",-2.47975864141,-44.211260753471
0,NA,103,0,1,NA,0,0,2646316260,300,0,0,0,0,3,0,0,4,380000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-jardim-aracagy-sao-jose-de-ribamar-ma-103m2-id-2646316260/",-2.47975864141,-44.211260753471
0,NA,57,1,2,265,0,0,2644005301,NA,1,0,0,1,2,0,0,1,175000,0,"Avenida Doze, 1 - Vila São José, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-sao-jose-sao-jose-de-ribamar-ma-57m2-id-2644005301/",-2.54808,-44.08569
NA,NA,48,NA,1,NA,NA,NA,2646109662,NA,NA,NA,NA,NA,2,NA,NA,NA,55000,NA,"São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-sao-jose-de-ribamar-ma-48m2-id-2646109662/",-2.55002,-44.06755
0,NA,48,0,1,220,0,1,2646551809,100,1,1,1,1,2,0,0,1,73000,0,"Estrada da Boa Viagem, 777 - Vila Picarreira, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-vila-picarreira-sao-jose-de-ribamar-ma-48m2-id-2646551809/",-2.55032,-44.10427
0,NA,103,0,1,NA,0,0,2646092430,400,0,0,0,0,3,0,0,4,380000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-jardim-aracagy-sao-jose-de-ribamar-ma-103m2-id-2646092430/",-2.47975864141,-44.211260753471
0,NA,45,0,1,1,1,0,2646342396,1,0,0,1,0,2,0,0,1,176090,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-45m2-id-2646342396/",-2.47975864141,-44.211260753471
NA,NA,57,NA,2,1,NA,NA,2646684591,1,NA,NA,NA,NA,2,NA,NA,1,236956,NA,"Avenida Norte, 1 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2646684591/",-2.491805734264,-44.192230176216
0,NA,57,0,1,NA,1,0,2638793894,NA,1,1,1,1,2,0,0,1,248842,0,"Vila São José, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-sao-jose-sao-jose-de-ribamar-ma-57m2-id-2638793894/",-2.54808,-44.08569
NA,NA,108,NA,2,NA,NA,NA,2632911176,NA,NA,NA,NA,NA,2,NA,NA,4,330000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-closet-aracagy-sao-jose-de-ribamar-ma-108m2-id-2632911176/",-2.47975864141,-44.211260753471
0,NA,350,0,3,NA,0,0,2635180566,NA,1,0,0,0,3,0,0,8,450000,0,"Avenida General Arthur Carvalho, 7 - São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-jose-de-ribamar-ma-350m2-id-2635180566/",-2.493887608728,-44.187362118492
NA,NA,720,NA,NA,NA,NA,NA,2644946223,100,NA,NA,NA,NA,NA,NA,NA,NA,260000,NA,"Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-aracagy-sao-jose-de-ribamar-ma-720m2-id-2644946223/",-2.47975864141,-44.211260753471
1,1,47,0,1,270,1,1,2646690767,NA,1,1,1,0,2,0,0,1,42000,0,"Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-47m2-id-2646690767/",-2.54014,-44.2055
1,NA,48,0,1,2,1,1,2646361954,2,1,1,1,1,2,0,0,NA,174900,1,"Loteamento Jardim Turu, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-loteamento-jardim-turu-sao-jose-de-ribamar-ma-48m2-id-2646361954/",-2.5034,-44.23486
0,10,47,0,2,NA,1,1,2645330782,NA,1,0,1,1,2,0,0,1,250000,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-47m2-id-2645330782/",-2.47975864141,-44.211260753471
NA,NA,148,NA,4,NA,NA,NA,2646540362,NA,NA,NA,NA,NA,3,NA,NA,2,550000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-aracagy-sao-jose-de-ribamar-ma-148m2-id-2646540362/",-2.47975864141,-44.211260753471
0,NA,145,0,4,NA,0,1,2646426606,NA,1,0,0,0,3,0,0,6,650000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-145m2-id-2646426606/",-2.47975864141,-44.211260753471
0,NA,101,1,2,NA,0,0,2645504384,NA,0,0,0,0,2,0,0,2,410000,0,"Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-novo-cohatrac-sao-jose-de-ribamar-ma-101m2-id-2645504384/",-2.54014,-44.2055
NA,1,98,NA,3,NA,NA,NA,2636608494,NA,NA,NA,NA,NA,3,NA,NA,5,349999,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-98m2-id-2636608494/",-2.55002,-44.06755
NA,1,72,NA,1,NA,NA,NA,2637931174,NA,NA,NA,NA,NA,2,NA,NA,3,279000,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-jose-de-ribamar-ma-72m2-id-2637931174/",-2.55002,-44.06755
NA,NA,200,NA,2,NA,NA,NA,2633433108,NA,NA,NA,NA,NA,2,NA,NA,1,180000,NA,"Rua Professor Nascimento Morães, 14 - Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-novo-cohatrac-sao-jose-de-ribamar-ma-200m2-id-2633433108/",-2.54014,-44.2055
0,NA,756,0,4,NA,0,1,2494259197,NA,1,0,0,0,1,0,0,1,2300000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-1-quarto-com-piscina-aracagy-sao-jose-de-ribamar-ma-756m2-id-2494259197/",-2.47975864141,-44.211260753471
NA,NA,200,NA,3,NA,NA,NA,2639323280,NA,NA,NA,NA,NA,3,NA,NA,3,585000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-200m2-id-2639323280/",-2.47975864141,-44.211260753471
NA,NA,118,NA,2,NA,NA,NA,2607774808,NA,NA,NA,NA,NA,3,NA,NA,2,4e+05,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-118m2-id-2607774808/",-2.55002,-44.06755
1,1,40,1,1,1,0,0,2645250382,1,1,1,1,0,2,0,0,1,185990,0,"Avenida General Arthur Carvalho - Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-40m2-id-2645250382/",-2.505218039873,-44.207357351154
NA,NA,57,NA,2,2,NA,NA,2644106188,2,NA,NA,NA,NA,2,NA,NA,1,175007,NA,"Estrada de Ribamar, 201 - São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-sao-jose-de-ribamar-ma-57m2-id-2644106188/",-2.551982498362,-44.177581851989
NA,NA,90,NA,2,NA,NA,NA,2540037577,NA,NA,NA,NA,NA,2,NA,NA,2,260000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-aracagy-sao-jose-de-ribamar-ma-90m2-id-2540037577/",-2.47975864141,-44.211260753471
0,NA,45,0,1,240,0,1,2633532100,1,1,1,0,1,2,0,0,1,149500,0,"Estrada da Maioba, 100 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-45m2-id-2633532100/",-2.549934422901,-44.205533910363
0,3,50,0,2,200,0,0,2624971213,200,1,1,1,1,2,0,0,1,140000,0,"Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-50m2-id-2624971213/",-2.54014,-44.2055
0,NA,50,0,1,146,0,0,2632169860,NA,1,0,1,1,2,0,0,2,65000,0,"Estrada de Ribamar, 1 - Centro, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-centro-sao-jose-de-ribamar-ma-50m2-id-2632169860/",-2.552330001515,-44.182630015622
NA,NA,57,NA,2,2,NA,NA,2644527588,2,NA,NA,NA,NA,2,NA,NA,1,175000,NA,"Estrada de Ribamar, 201 - São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-sao-jose-de-ribamar-ma-57m2-id-2644527588/",-2.551982498362,-44.177581851989
0,NA,103,0,2,NA,0,0,2633667689,NA,1,1,0,1,3,0,0,3,639000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-103m2-id-2633667689/",-2.47975864141,-44.211260753471
0,NA,90,0,2,350,0,1,2643292508,370,1,0,1,0,3,0,0,2,350000,0,"Loteamento Jardim Turu, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-loteamento-jardim-turu-sao-jose-de-ribamar-ma-90m2-id-2643292508/",-2.5034,-44.23486
0,4,47,0,1,NA,0,1,2632980115,NA,1,1,1,1,2,0,0,1,250000,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-47m2-id-2632980115/",-2.47975864141,-44.211260753471
0,2,51,0,1,NA,0,0,2618069654,NA,0,1,0,1,2,0,0,1,120000,0,"São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-sao-jose-de-ribamar-ma-51m2-id-2618069654/",-2.55002,-44.06755
0,NA,140,0,2,NA,0,0,2643163871,NA,0,0,0,0,1,0,0,4,350000,1,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-varanda-gourmet-sao-jose-de-ribamar-ma-140m2-id-2643163871/",-2.55002,-44.06755
0,NA,200,0,3,1,0,0,2645578460,1,0,0,0,0,2,0,0,2,290000,1,"Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-novo-cohatrac-sao-jose-de-ribamar-ma-200m2-id-2645578460/",-2.54014,-44.2055
NA,NA,57,NA,2,500,NA,NA,2643797276,500,NA,NA,NA,NA,2,NA,NA,1,215000,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2643797276/",-2.47975864141,-44.211260753471
0,NA,124,0,2,NA,0,0,2646540488,NA,0,0,0,0,3,0,0,3,480000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-aracagy-sao-jose-de-ribamar-ma-124m2-id-2646540488/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2645734600,1,NA,NA,NA,NA,2,NA,NA,1,172413,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645734600/",-2.55002,-44.06755
NA,NA,90,NA,2,NA,NA,NA,2646280151,NA,NA,NA,NA,NA,3,NA,NA,3,315000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-90m2-id-2646280151/",-2.47975864141,-44.211260753471
0,3,42,0,1,162,0,0,2645600474,300,1,1,1,0,2,0,0,1,65000,0,"Estrada da Maioba, 100 - Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-42m2-id-2645600474/",-2.552060020413,-44.211989978427
1,NA,41,0,1,1,0,0,2646502795,1,1,1,1,1,2,0,0,1,163002,0,"Vila São José, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-sao-jose-sao-jose-de-ribamar-ma-41m2-id-2646502795/",-2.54808,-44.08569
NA,NA,52,NA,1,NA,NA,NA,2608246106,NA,NA,NA,NA,NA,2,NA,NA,2,182500,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-jose-de-ribamar-ma-52m2-id-2608246106/",-2.55002,-44.06755
NA,NA,57,NA,2,2,NA,NA,2644822673,2,NA,NA,NA,NA,2,NA,NA,1,175000,NA,"Estrada de Ribamar, 201 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-57m2-id-2644822673/",-2.551982498362,-44.177581851989
NA,NA,57,NA,2,2,NA,NA,2644823753,2,NA,NA,NA,NA,2,NA,NA,1,175001,NA,"Estrada de Ribamar, 201 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-57m2-id-2644823753/",-2.551982498362,-44.177581851989
NA,NA,56,NA,2,1,NA,NA,2646712542,1,NA,NA,NA,NA,2,NA,NA,1,238000,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-56m2-id-2646712542/",-2.47975864141,-44.211260753471
1,1,54,0,1,160,0,0,2583988288,200,1,1,1,1,2,0,0,1,185003,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-54m2-id-2583988288/",-2.47975864141,-44.211260753471
0,NA,200,0,3,600,0,1,2643815880,1,1,0,1,1,3,0,0,2,6e+05,0,"Rua Boa Vista - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-200m2-id-2643815880/",-2.488524834094,-44.190992183114
0,NA,71,1,2,NA,0,0,2558685000,NA,1,0,0,0,3,0,0,2,310535,0,"Loteamento Jardim Turu, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-loteamento-jardim-turu-sao-jose-de-ribamar-ma-71m2-id-2558685000/",-2.5034,-44.23486
NA,NA,432,NA,NA,NA,NA,NA,2611759503,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,"Avenida General Arthur Carvalho, 62 - Loteamento Jardim Turu, São José de Ribamar - MA","terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-loteamento-jardim-turu-sao-jose-de-ribamar-ma-432m2-id-2611759503/",-2.502713325346,-44.206452277578
0,NA,62,0,2,200,1,1,2633748155,187,1,1,1,1,1,0,0,1,270021,1,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-aracagy-sao-jose-de-ribamar-ma-62m2-id-2633748155/",-2.47975864141,-44.211260753471
NA,NA,450,NA,NA,NA,NA,NA,2646702580,NA,NA,NA,NA,NA,NA,NA,NA,NA,79900,NA,"Loteamento Jardim Turu, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-loteamento-jardim-turu-sao-jose-de-ribamar-ma-450m2-id-2646702580/",-2.5034,-44.23486
0,10,46,0,1,1,0,0,2645232221,1,0,0,1,0,2,0,0,NA,180991,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-acesso-24-horas-aracagy-sao-jose-de-ribamar-ma-46m2-id-2645232221/",-2.47975864141,-44.211260753471
0,NA,150,0,1,NA,0,0,2634876832,NA,0,0,0,0,2,0,0,2,130000,1,"Moropóia, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-moropoia-sao-jose-de-ribamar-ma-150m2-id-2634876832/",-2.55002,-44.06755
0,10,46,0,1,1,0,0,2645235339,1,0,0,1,0,2,0,0,NA,181001,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-acesso-24-horas-aracagy-sao-jose-de-ribamar-ma-46m2-id-2645235339/",-2.47975864141,-44.211260753471
NA,NA,141,NA,4,NA,NA,NA,2646541459,NA,NA,NA,NA,NA,3,NA,NA,4,390000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-closet-aracagy-sao-jose-de-ribamar-ma-141m2-id-2646541459/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2645003476,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645003476/",-2.55002,-44.06755
0,NA,51,1,1,NA,0,0,2645505487,NA,0,0,0,0,2,0,0,1,183000,0,"Estrada de Ribamar, 00 - São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-jose-de-ribamar-ma-51m2-id-2645505487/",-2.554473113214,-44.209764791187
0,NA,231,0,3,500,0,1,2579078112,700,0,0,1,1,5,0,0,2,550000,1,"Avenida Atlântica, 95 - Mata, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-churrasqueira-mata-sao-jose-de-ribamar-ma-231m2-id-2579078112/",-2.468852863607,-44.197396366259
0,3,45,1,1,240,0,0,2621252904,NA,0,0,0,0,2,0,0,1,65000,0,"Estrada da Maioba, 999 - Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-novo-cohatrac-sao-jose-de-ribamar-ma-45m2-id-2621252904/",-2.550221078779,-44.206497599752
1,NA,41,0,2,1,0,1,2646347669,1,1,1,1,1,2,0,0,1,163001,0,"Vila São José, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-sao-jose-sao-jose-de-ribamar-ma-41m2-id-2646347669/",-2.54808,-44.08569
NA,1,125,NA,2,NA,NA,NA,2641169552,NA,NA,NA,NA,NA,3,NA,NA,2,330000,NA,"Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-novo-cohatrac-sao-jose-de-ribamar-ma-125m2-id-2641169552/",-2.54014,-44.2055
0,NA,225,1,2,NA,0,0,2575041120,100,0,0,0,0,3,0,0,1,1e+05,0,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-infraestrutura-internet-sao-jose-de-ribamar-ma-225m2-id-2575041120/",-2.55002,-44.06755
NA,2,240,NA,5,900,NA,NA,2598071891,NA,NA,NA,NA,NA,3,NA,NA,4,1370000,NA,"Rua Henrique Frazão, 01 - Boa Vista, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-boa-vista-sao-jose-de-ribamar-ma-240m2-id-2598071891/",-2.473359751248,-44.181495223706
NA,NA,57,NA,2,2,NA,NA,2645233354,2,NA,NA,NA,NA,2,NA,NA,1,175000,NA,"Estrada de Ribamar, 201 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-57m2-id-2645233354/",-2.551982498362,-44.177581851989
0,NA,120,0,2,NA,0,0,2638379261,NA,0,0,1,0,3,0,0,4,430000,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-aracagy-sao-jose-de-ribamar-ma-120m2-id-2638379261/",-2.47975864141,-44.211260753471
NA,NA,117,NA,2,NA,NA,NA,2639507532,NA,NA,NA,NA,NA,2,NA,NA,4,449999,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-jose-de-ribamar-ma-117m2-id-2639507532/",-2.55002,-44.06755
1,NA,180,0,3,66,0,1,2640196046,66,1,1,1,0,3,1,0,2,589000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-180m2-id-2640196046/",-2.47975864141,-44.211260753471
0,1,51,0,2,250,0,1,2644507406,20,1,0,1,1,2,0,0,1,75000,1,"Novo Cohatrac, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-51m2-id-2644507406/",-2.54014,-44.2055
0,NA,127,1,3,1,0,0,2638540853,1,0,0,0,0,4,0,0,2,530000,0,"Rua 1, 01 - Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-novo-cohatrac-sao-jose-de-ribamar-ma-127m2-id-2638540853/",-2.541929987512,-44.200919998903
1,NA,200,0,5,55,0,1,2646330370,55,1,1,1,1,4,1,0,3,799000,1,"Avenida Conselheiro Hílton Rodrigues, 2000 - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-200m2-id-2646330370/",-2.4841099794,-44.212392061001
0,NA,144,1,4,NA,0,0,2633407579,NA,0,0,0,0,4,0,0,3,520000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-entrada-de-serv.-independente-aracagy-sao-jose-de-ribamar-ma-144m2-id-2633407579/",-2.47975864141,-44.211260753471
NA,NA,148,NA,3,NA,NA,NA,2637232263,299,NA,NA,NA,NA,3,NA,NA,4,550007,NA,"Avenida Bonanza, 44 - Itaguara II, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-seguranca-interna-itaguara-ii-sao-jose-de-ribamar-ma-148m2-id-2637232263/",-2.55002,-44.06755
1,NA,57,1,2,NA,0,0,2558684933,100,1,0,1,0,2,0,0,1,229275,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-57m2-id-2558684933/",-2.47975864141,-44.211260753471
0,NA,62,0,2,NA,0,0,2638368938,NA,0,0,0,0,2,0,0,3,85000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-aracagy-sao-jose-de-ribamar-ma-62m2-id-2638368938/",-2.47975864141,-44.211260753471
NA,NA,45,NA,1,NA,NA,NA,2646724582,NA,NA,NA,NA,NA,2,NA,NA,1,1e+05,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-45m2-id-2646724582/",-2.47975864141,-44.211260753471
NA,NA,57,NA,2,2,NA,NA,2645232476,2,NA,NA,NA,NA,2,NA,NA,1,175003,NA,"Estrada de Ribamar, 201 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-57m2-id-2645232476/",-2.551982498362,-44.177581851989
0,NA,45,0,1,1,1,1,2646683857,1,1,1,1,1,2,0,0,1,176107,1,"MA-203, 12 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-45m2-id-2646683857/",-2.476029997913,-44.190440021544
NA,NA,580,NA,5,NA,NA,NA,2581564608,NA,NA,NA,NA,NA,4,NA,NA,3,340000,NA,"Forquilha, São José de Ribamar - MA","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-forquilha-sao-jose-de-ribamar-ma-580m2-id-2581564608/",-2.55002,-44.06755
NA,NA,57,NA,2,1,NA,NA,2645582812,1,NA,NA,NA,NA,2,NA,NA,1,236956,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2645582812/",-2.47975864141,-44.211260753471
0,NA,47,0,1,NA,0,1,2620234228,NA,1,1,1,1,2,0,0,2,130000,0,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-sao-jose-de-ribamar-ma-47m2-id-2620234228/",-2.55002,-44.06755
