academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,,54.0,0,1.0,1.0,1.0,"Rua São Miguel Arcanjo, 100 - João Paulo II, João Pessoa - PB",1.0,2647194946,1.0,0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-espaco-gourmet-joao-paulo-ii-joao-pessoa-pb-54m2-id-2647194946/,1.0,161440.0,0
0,,72.0,0,2.0,,1.0,"Rua Marechal Esperidião Rosas, 240 - Expedicionários, João Pessoa - PB",0,2563670614,,1.0,0,0,1.0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-expedicionarios-joao-pessoa-pb-72m2-id-2563670614/,2.0,448000.0,0
0,5.0,54.0,0,2.0,,1.0,"Avenida Governador Argemiro de Figueiredo - Bessa, João Pessoa - PB",0,2581439202,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bessa-joao-pessoa-pb-54m2-id-2581439202/,1.0,695500.0,0
,,76.0,,1.0,,,"Pedro Gondim, João Pessoa - PB",,2632791800,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-pedro-gondim-joao-pessoa-pb-76m2-id-2632791800/,,418000.0,
0,,206.0,0,5.0,,1.0,"Rua Coronel Souza Lemos, 60 - Miramar, João Pessoa - PB",0,2583409236,,1.0,0,0,1.0,4.0,0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-miramar-joao-pessoa-pb-206m2-id-2583409236/,,1800000.0,0
1.0,7.0,62.0,0,2.0,395.0,1.0,"Rua Pedro Macêdo de Lima - Jardim Oceania, João Pessoa - PB",1.0,2578086122,600.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-62m2-id-2578086122/,2.0,490000.0,0
,,57.0,,2.0,70.0,,"Geisel, João Pessoa - PB",,2648864063,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-geisel-joao-pessoa-pb-57m2-id-2648864063/,1.0,155000.0,
0,1.0,60.0,1.0,1.0,,0,"Expedicionários, João Pessoa - PB",0,2633122726,,1.0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-expedicionarios-joao-pessoa-pb-60m2-id-2633122726/,1.0,260000.0,0
0,,66.0,0,2.0,300.0,1.0,"Avenida Paraná, 100 - Estados, João Pessoa - PB",0,2634891375,1.0,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-estados-joao-pessoa-pb-66m2-id-2634891375/,1.0,359590.0,0
1.0,,133.0,0,2.0,,1.0,"Rua Ana Guedes Vasconcelos, 1 - Altiplano Cabo Branco, João Pessoa - PB",1.0,2575453122,,1.0,1.0,0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-133m2-id-2575453122/,3.0,1350000.0,0
,,510.0,,7.0,2481.0,,"Avenida João Cirilo da Silva, 100 - Altiplano Cabo Branco, João Pessoa - PB",,2647190141,1.0,,,,,5.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-altiplano-cabo-branco-joao-pessoa-pb-510m2-id-2647190141/,6.0,4656898.0,
0,,73.0,0,2.0,,0,"Rua Cecília Rodrigues Siqueira, 1 - Jardim Cidade Universitária, João Pessoa - PB",0,2649774604,,0,0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-area-de-lazer-jardim-cidade-universitaria-joao-pessoa-pb-73m2-id-2649774604/,2.0,549000.0,0
0,1.0,81.0,0,1.0,,1.0,"Jardim Oceania, João Pessoa - PB",0,2624422167,,1.0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-81m2-id-2624422167/,2.0,1251964.0,0
0,11.0,175.0,1.0,5.0,1650.0,1.0,"Rua João Câncio, 762 - Manaíra, João Pessoa - PB",0,2629102115,,1.0,0,1.0,0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-manaira-joao-pessoa-pb-175m2-id-2629102115/,3.0,695000.0,0
,,45.0,,2.0,8.0,,"Rua Adrualdo Guedes Alcoforado, 100 - Mangabeira, João Pessoa - PB",,2647190684,234.0,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mangabeira-joao-pessoa-pb-45m2-id-2647190684/,1.0,119690.0,
0,,68.0,1.0,2.0,,0,"Bancários, João Pessoa - PB",0,2553420246,,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-bancarios-joao-pessoa-pb-68m2-id-2553420246/,1.0,399999.0,0
0,4.0,59.0,1.0,2.0,,0,"Avenida Capitão João Freire, 720 - Tambauzinho, João Pessoa - PB",1.0,2603703176,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-tambauzinho-joao-pessoa-pb-59m2-id-2603703176/,1.0,319900.0,0
0,,54.0,0,2.0,120.0,1.0,"Rua Carlos Barros, 100 - Miramar, João Pessoa - PB",0,2647205334,1.0,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-miramar-joao-pessoa-pb-54m2-id-2647205334/,1.0,279020.0,0
