academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,,252.0,1.0,2.0,,0,"Rua Oitenta e Dois A, 111 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",0,2627150489,80.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-252m2-id-2627150489/,2.0,435000.0,0
0,,75.0,1.0,2.0,,0,"Rua Governador Leonel Brizola, 4 - Jardim Atlântico Central, Maricá - RJ",0,2643783954,100.0,1.0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-atlantico-central-marica-rj-75m2-id-2643783954/,2.0,450000.0,0
,,180.0,,3.0,,,"Rua Ismael Lucindo Silva, 1 - Barroco, Maricá - RJ",,2643784557,600.0,,,,,3.0,,,,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-barroco-marica-rj-180m2-id-2643784557/,2.0,550000.0,
,,150.0,,1.0,,,"Rua Irineu Ferreira Pinto - Ponta Grossa, Maricá - RJ",,2633951235,2300.0,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-ponta-grossa-marica-rj-150m2-id-2633951235/,3.0,490000.0,
,,250.0,,4.0,,,"Rua Aracy de Freitas Félix, 1 - Jardim Atlântico Oeste, Maricá - RJ",,2628080430,,,,,,4.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-atlantico-oeste-marica-rj-250m2-id-2628080430/,3.0,1200000.0,
0,,100.0,0,3.0,,0,"Rua Georges Pavie, 22 - Barroco, Maricá - RJ",0,2644951050,,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-gourmet-barroco-marica-rj-100m2-id-2644951050/,2.0,650000.0,1.0
,,480.0,,,,,"Rua A, 116 - Itaupuaçu, Maricá - RJ",,2644953362,,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-itaupuacu-marica-rj-480m2-id-2644953362/,,240000.0,
0,,102.0,1.0,3.0,290.0,0,"Rua A, 300 - Itaipuaçú, Maricá - RJ",0,2643783799,98.0,0,0,0,0,2.0,0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-itaipuacu-marica-rj-102m2-id-2643783799/,2.0,480000.0,0
0,,110.0,0,3.0,,0,"Rua dos Colibris - Jardim Atlântico Oeste, Maricá - RJ",0,2582469787,1000.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-jardim-atlantico-oeste-marica-rj-110m2-id-2582469787/,3.0,590000.0,1.0
1.0,,380.0,0,,1.0,0,"Rodovia Vereador Oldemar Guedes Figueiredo - Ubatiba, Maricá - RJ",1.0,2641031907,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ubatiba-marica-rj-380m2-id-2641031907/,,108000.0,0
1.0,,110.0,1.0,3.0,370.0,0,"Estrada Oscar Vieira da Costa Júnior - Cajueiro, Maricá - RJ",1.0,2633386935,700.0,1.0,1.0,1.0,0,3.0,1.0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-cajueiro-marica-rj-110m2-id-2633386935/,2.0,520000.0,1.0
0,,250.0,1.0,3.0,,0,"Rua Oitenta - Jardim Atlântico Central, Maricá - RJ",0,2624462002,550.0,1.0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-atlantico-central-marica-rj-250m2-id-2624462002/,5.0,690000.0,1.0
,,131.0,,3.0,,,"Rua Oitenta e Cinco, 38 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2633722075,450.0,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-131m2-id-2633722075/,2.0,620000.0,
0,,240.0,0,5.0,,0,"Alameda dos Ipês, 25 - Ubatiba, Maricá - RJ",1.0,2644950760,,1.0,1.0,0,1.0,4.0,1.0,0,0,sobrados,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-ubatiba-marica-rj-240m2-id-2644950760/,3.0,1150000.0,1.0
0,,187.0,1.0,5.0,,0,"Rua dos Professores, 32 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",0,2643783797,50.0,0,0,0,0,4.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-jardim-atlantico-leste-itaipuacu-marica-rj-187m2-id-2643783797/,4.0,700000.0,0
,,394.0,,,416.0,,"Rodovia Vereador Oldemar Guedes Figueiredo, 2560 - Ubatiba, Maricá - RJ",,2643779943,,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ubatiba-marica-rj-394m2-id-2643779943/,,150000.0,
,,69.0,,2.0,1.0,,"Rua dos Narcisos, 1 - Barroco, Maricá - RJ",,2638895677,1.0,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-barroco-marica-rj-69m2-id-2638895677/,2.0,385000.0,
0,,72.0,1.0,2.0,,0,"Inoã, Maricá - RJ",0,2638901978,,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-inoa-marica-rj-72m2-id-2638901978/,3.0,320000.0,0
1.0,,360.0,0,,1.0,0,"Estrada Monte Líbano, SN - Santa Paula Inoa, Maricá - RJ",1.0,2646727364,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-santa-paula-inoa-marica-rj-360m2-id-2646727364/,,39000.0,0
,,360.0,,3.0,660.0,,"Rodovia Ernani do Amaral Peixoto - Inoã, Maricá - RJ",,2640963959,130.0,,,,,2.0,,,,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-inoa-marica-rj-360m2-id-2640963959/,2.0,730000.0,
0,,65.0,1.0,1.0,,0,"Rua A, 108 - Jardim Atlântico, Maricá - RJ",0,2643783787,,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-atlantico-marica-rj-65m2-id-2643783787/,1.0,339200.0,0
,,110.0,,4.0,,,"Rua Senhor do Bonfim, 0 - Marquês de Maricá, Maricá - RJ",,2564068401,,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-marques-de-marica-marica-rj-110m2-id-2564068401/,1.0,310000.0,
academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,1.0,131.0,0,3.0,,0,"Rua Trinta e Dois - Jardim Atlântico Central, Maricá - RJ",0,2562172286,600.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-central-marica-rj-131m2-id-2562172286/,3.0,680000.0,1.0
0,,360.0,1.0,3.0,,0,"Estrada Oscar Vieira da Costa Júnior, 100 - Cajueiro, Maricá - RJ",0,2641259155,60.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cajueiro-marica-rj-360m2-id-2641259155/,3.0,450000.0,0
0,,70.0,1.0,2.0,,0,"Avenida Jardel Filho, 1 - Jardim Atlântico Central, Maricá - RJ",0,2643783289,102.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-70m2-id-2643783289/,1.0,330000.0,0
0,,90.0,1.0,3.0,,0,"Rua José Augusto Lima, 7 - Jardim Atlântico Central, Maricá - RJ",0,2640878259,,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-atlantico-central-marica-rj-90m2-id-2640878259/,2.0,550000.0,0
,,93.0,,3.0,,,"Rua Quarenta e Três, S/N - Jardim Atlântico Central, Maricá - RJ",,2628941692,1.0,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-93m2-id-2628941692/,10.0,595000.0,
0,,96.0,1.0,3.0,,0,"Rua Kaweh Machado Diniz, 19 - Praia de Itaipuaçu, Maricá - RJ",0,2643780728,150.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-praia-de-itaipuacu-marica-rj-96m2-id-2643780728/,2.0,490000.0,0
,,109.0,,5.0,400.0,,"Estrada Melchior - Caxito, Maricá - RJ",,2573501103,110.0,,,,,3.0,,,,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-caxito-marica-rj-109m2-id-2573501103/,2.0,455000.0,
0,,70.0,1.0,1.0,,0,"Rua Marte, 100 - Praia de Itaipuacu Itaipuacu, Maricá - RJ",0,2627149541,60.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-praia-de-itaipuacu-itaipuacu-marica-rj-70m2-id-2627149541/,2.0,400000.0,0
0,,100.0,1.0,2.0,550.0,0,"Rua Dois, 100 - São José de Imbassai, Maricá - RJ",0,2627151417,70.0,1.0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-jose-de-imbassai-marica-rj-100m2-id-2627151417/,2.0,530000.0,0
0,2.0,222.0,1.0,4.0,,0,"Rua dos Professores, 3 - Itaipuaçú, Maricá - RJ",0,2647283790,1490.0,0,0,0,0,4.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-itaipuacu-marica-rj-222m2-id-2647283790/,6.0,700000.0,1.0
0,,69.0,1.0,1.0,,0,"Rua A, 1 - Pindobas, Maricá - RJ",0,2616492224,200.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-pindobas-marica-rj-69m2-id-2616492224/,1.0,290000.0,0
,,77.0,,1.0,,,"Rua Nove, 9 - Morada das Aguias Itaipuacu, Maricá - RJ",,2643782849,,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-morada-das-aguias-itaipuacu-marica-rj-77m2-id-2643782849/,4.0,380000.0,
0,,86.0,1.0,2.0,,0,"Barroco, Maricá - RJ",0,2645816029,,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-barroco-marica-rj-86m2-id-2645816029/,2.0,530000.0,0
,,90.0,,1.0,,,"Rua Oitenta - Balneario Bambui, Maricá - RJ",,2647165106,,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-balneario-bambui-marica-rj-90m2-id-2647165106/,1.0,280000.0,
,1.0,232.0,,3.0,,,"Rua Q, 120 - Jaconé, Maricá - RJ",,2479208575,,,,,,4.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-quintal-jacone-marica-rj-232m2-id-2479208575/,,450000.0,
,,115.0,,3.0,,,"Praia de Itaipuacu Itaipuacu, Maricá - RJ",,2559273266,,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-praia-de-itaipuacu-itaipuacu-marica-rj-115m2-id-2559273266/,3.0,490000.0,
1.0,,178.0,1.0,1.0,500.0,0,"Estrada Oscar Vieira da Costa Júnior, 111 - Portal Dos Cajueiros, Maricá - RJ",1.0,2647277609,100.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-portal-dos-cajueiros-marica-rj-178m2-id-2647277609/,2.0,945000.0,1.0
,,120.0,,2.0,500.0,,"Avenida Doutor Antônio Marques Mathias, 7066 - Jardim Atlântico Oeste, Maricá - RJ",,2646997236,100.0,,,,,2.0,,,,coberturas,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-jardim-atlantico-oeste-marica-rj-120m2-id-2646997236/,2.0,580000.0,
0,,180.0,1.0,3.0,,0,"Rua Ismael Lucindo Silva, 1 - Jardim Atlântico, Maricá - RJ",0,2643784569,600.0,0,0,0,0,3.0,0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-jardim-atlantico-marica-rj-180m2-id-2643784569/,2.0,600000.0,0
1.0,,360.0,0,,600.0,0,"Rua Irineu Ferreira Pinto, 374 - Ponta Grossa, Maricá - RJ",1.0,2623646382,80.0,1.0,1.0,1.0,1.0,,1.0,0,0,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ponta-grossa-marica-rj-360m2-id-2623646382/,,200000.0,0
1.0,,80.0,0,1.0,340.0,0,"Estrada Henfil, 2206 - Pindobas, Maricá - RJ",0,2634448194,415.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-pindobas-marica-rj-80m2-id-2634448194/,2.0,380000.0,0
0,,72.0,1.0,2.0,,0,"Rua A - São José de Imbassai, Maricá - RJ",0,2630684893,200.0,0,0,0,0,2.0,0,0,0,sobrados,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-area-de-servico-sao-jose-de-imbassai-marica-rj-72m2-id-2630684893/,1.0,330000.0,0
,,360.0,,,,,"Avenida Nossa Senhora de Fátima - Chácaras De Inoã, Maricá - RJ",,2620901462,,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chacaras-de-inoa-marica-rj-360m2-id-2620901462/,,58999.0,
0,,280.0,0,4.0,410.0,0,"Rodovia Ernani do Amaral Peixoto, 100 - Flamengo, Maricá - RJ",1.0,2647191495,1090.0,0,1.0,0,1.0,3.0,1.0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-flamengo-marica-rj-280m2-id-2647191495/,2.0,689350.0,0
,,160.0,,2.0,,,"Rua Mário Barreto França - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2587168175,110.0,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-atlantico-leste-itaipuacu-marica-rj-160m2-id-2587168175/,,500000.0,
0,,70.0,1.0,1.0,,0,"Inoã, Maricá - RJ",0,2625753874,280.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-inoa-marica-rj-70m2-id-2625753874/,2.0,350000.0,0
,,60.0,,1.0,1.0,,"Rua Van Lerbergue, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2647686265,1.0,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-60m2-id-2647686265/,1.0,284020.0,
1.0,,360.0,0,1.0,550.0,0,"Estrada Melchior, 362 - Caxito, Maricá - RJ",1.0,2333255510,600.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-caxito-marica-rj-360m2-id-2333255510/,,110000.0,0
,,240.0,,2.0,,,"Alameda Maricá, 6 - Condado de Maricá, Maricá - RJ",,2577537457,500.0,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-condado-de-marica-marica-rj-240m2-id-2577537457/,2.0,440000.0,
0,,62.0,1.0,2.0,,0,"Rua A, 23 - São José de Imbassai, Maricá - RJ",0,2643782660,,0,0,0,0,2.0,0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-ar-condicionado-sao-jose-de-imbassai-marica-rj-62m2-id-2643782660/,1.0,230000.0,0
0,,480.0,1.0,3.0,,0,"Rua Mário Barreto França, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",0,2636135821,60.0,1.0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-atlantico-leste-itaipuacu-marica-rj-480m2-id-2636135821/,3.0,630000.0,0
,,158.0,,3.0,,,"Jardim Atlântico, Maricá - RJ",,2577296272,1000.0,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-marica-rj-158m2-id-2577296272/,5.0,700000.0,
,,80.0,,2.0,,,"Rua dos Cravos, 00 - Barroco, Maricá - RJ",,2558848149,,,,,,2.0,,,,sobrados,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-barroco-marica-rj-80m2-id-2558848149/,1.0,320000.0,
0,,70.0,1.0,2.0,,0,"Rua Douglas Marques Rienti, 84 - Itaupuaçu, Maricá - RJ",0,2587553126,96.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-itaupuacu-marica-rj-70m2-id-2587553126/,2.0,360000.0,0
0,,240.0,1.0,1.0,,0,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",0,2632521210,433.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-itaipuacu-marica-rj-240m2-id-2632521210/,1.0,430000.0,0
0,,75.0,1.0,2.0,,0,"Rua das Perpétuas, 1 - Barroco, Maricá - RJ",0,2643783896,96.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-barroco-marica-rj-75m2-id-2643783896/,2.0,450000.0,1.0
,,75.0,,2.0,1.0,,"Rua Vera Lúcia Adam, 100 - Cordeirinho, Maricá - RJ",,2647301096,1.0,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cordeirinho-marica-rj-75m2-id-2647301096/,1.0,369110.0,
1.0,,382.0,0,,404.0,0,"Alameda dos Castanheiros, 114 - Ubatiba, Maricá - RJ",1.0,2568640923,119.0,1.0,1.0,0,1.0,,0,0,1.0,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ubatiba-marica-rj-382m2-id-2568640923/,,135000.0,0
,,116.0,,2.0,,,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2642561129,,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-116m2-id-2642561129/,,640000.0,
,,84.0,,2.0,1.0,,"Rua Cento e Noventa e Quatro, 100 - Jardim Atlântico Oeste, Maricá - RJ",,2647303720,1.0,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-oeste-marica-rj-84m2-id-2647303720/,4.0,449180.0,
,,396.0,,,427.0,,"Rua A, 10 - Ubatiba, Maricá - RJ",,2620300605,149.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ubatiba-marica-rj-396m2-id-2620300605/,,123000.0,
,,363.0,,,674.0,,"Rodovia Ernani do Amaral Peixoto, 15393 - Inoã, Maricá - RJ",,2643782135,113.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-363m2-id-2643782135/,,180000.0,
0,,100.0,1.0,2.0,,0,"Rua Marte - Praia de Itaipuacu Itaipuacu, Maricá - RJ",0,2596750739,380.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-praia-de-itaipuacu-itaipuacu-marica-rj-100m2-id-2596750739/,1.0,400000.0,0
,,140.0,,3.0,,,"Rua Setenta e Nove A, 409 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2644949055,,,,,,3.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-140m2-id-2644949055/,3.0,635000.0,
0,,90.0,1.0,3.0,,0,"Vale Da Figueira, Maricá - RJ",0,2554056448,,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-gourmet-vale-da-figueira-marica-rj-90m2-id-2554056448/,2.0,380000.0,1.0
,,394.0,,,415.0,,"Rodovia Vereador Oldemar Guedes Figueiredo, 2560 - Barra de Maricá, Maricá - RJ",,2643784157,,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-barra-de-marica-marica-rj-394m2-id-2643784157/,,150000.0,
,,615.0,,,400.0,,"Estrada Oscar Vieira da Costa Júnior, 111 - Cajueiro, Maricá - RJ",,2643781177,500.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cajueiro-marica-rj-615m2-id-2643781177/,,189900.0,
0,,82.0,0,2.0,285.0,0,"Estrada Oscar Vieira da Costa Júnior - Cajueiro, Maricá - RJ",0,2643781272,700.0,1.0,0,0,0,2.0,0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-cajueiro-marica-rj-82m2-id-2643781272/,1.0,435000.0,0
,,70.0,,1.0,,,"Jardim Atlântico Central, Maricá - RJ",,2551956566,283.0,,,,,2.0,,,,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-atlantico-central-marica-rj-70m2-id-2551956566/,5.0,395000.0,
0,,113.0,0,3.0,668.0,0,"Rua Nove - Pindobas, Maricá - RJ",1.0,2581563528,415.0,1.0,0,0,1.0,3.0,1.0,1.0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-pindobas-marica-rj-113m2-id-2581563528/,3.0,480000.0,0
,,433.0,,,,,"Rua Trinta e Dois, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2627151421,20.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-leste-itaipuacu-marica-rj-433m2-id-2627151421/,,174900.0,
0,,220.0,1.0,2.0,,0,"Rua Douglas Marques Rienti, 12 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",0,2628123425,700.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-220m2-id-2628123425/,1.0,470000.0,1.0
,,360.0,,,511.0,,"Rodovia Ernani do Amaral Peixoto - Inoã, Maricá - RJ",,2617927387,1678.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-360m2-id-2617927387/,,180000.0,
,,480.0,,,,,"Rua Setenta e Nove A, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",,2635458773,20.0,,,,,,,,,terrenos_lotes_e_condominios,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-leste-itaipuacu-marica-rj-480m2-id-2635458773/,,120000.0,
0,,204.0,1.0,4.0,,0,"Rua Jayme de Carvalho, 48 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",0,2643783364,150.0,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-204m2-id-2643783364/,2.0,690000.0,1.0
0,,86.0,1.0,2.0,,0,"Jardim Atlântico Central, Maricá - RJ",0,2645088653,,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-86m2-id-2645088653/,2.0,550000.0,0
0,,240.0,1.0,2.0,,0,"Rua Vênus, 25 - Praia de Itaipuacu Itaipuacu, Maricá - RJ",1.0,2644360406,,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-praia-de-itaipuacu-itaipuacu-marica-rj-240m2-id-2644360406/,2.0,594999.0,0
,,100.0,,1.0,80.0,,"Rodovia Ernani do Amaral Peixoto, 100 - Chácaras De Inoã, Maricá - RJ",,2647193343,400.0,,,,,1.0,,,,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-1-quarto-chacaras-de-inoa-marica-rj-100m2-id-2647193343/,1.0,299090.0,
0,,206.0,0,6.0,1.0,0,"Rua Cento e Vinte e Seis, 100 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",1.0,2647205869,1.0,0,0,0,0,5.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-206m2-id-2647205869/,3.0,519300.0,0
0,,100.0,1.0,3.0,,0,"Jardim Atlântico Oeste, Maricá - RJ",0,2644976500,,0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-oeste-marica-rj-100m2-id-2644976500/,2.0,480000.0,0
0,,900.0,0,3.0,,0,"Rua Tapajós, 33 - Itaocaia Valley, Maricá - RJ",0,2523150489,2100.0,1.0,0,0,0,3.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-itaocaia-valley-marica-rj-900m2-id-2523150489/,,750000.0,0
,,90.0,,1.0,400.0,,"Rua Nove - Jardim Atlântico Oeste, Maricá - RJ",,2585841935,60.0,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-atlantico-oeste-marica-rj-90m2-id-2585841935/,1.0,309900.0,
0,,69.0,1.0,2.0,,0,"Rua Heliotrópios, 1 - Barroco, Maricá - RJ",0,2620167417,243.0,0,0,0,0,2.0,0,0,0,casas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-barroco-marica-rj-69m2-id-2620167417/,2.0,368000.0,0
0,,92.0,1.0,2.0,60.0,0,"Rua H, 229 - Santa Paula Inoa, Maricá - RJ",0,2643784468,72.0,0,0,0,0,3.0,0,0,0,casas_de_condominio,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-santa-paula-inoa-marica-rj-92m2-id-2643784468/,2.0,220000.0,0
