"academia","andar","area","area_servico","banheiro","condominio","elevador","endereco","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","tipo","url","vaga","valor","varanda_gourmet","latitude","longitude"
0,NA,40,1,2,NA,0,"Centro, São José de Ribamar - MA",0,2617111312,NA,0,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cerca-centro-sao-jose-de-ribamar-ma-40m2-id-2617111312/",4,150000,0,-2.56098,-44.05524
NA,NA,110,NA,4,NA,NA,"Loteamento Jardim Turu, São José de Ribamar - MA",NA,2647030160,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-loteamento-jardim-turu-sao-jose-de-ribamar-ma-110m2-id-2647030160/",3,345000,NA,-2.5034,-44.23486
0,NA,140,0,2,NA,0,"São José de Ribamar - MA",0,2643163871,NA,0,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-varanda-gourmet-sao-jose-de-ribamar-ma-140m2-id-2643163871/",4,350000,1,-2.55002,-44.06755
0,NA,44,0,1,225,0,"São José de Ribamar - MA",0,2604835591,NA,1,0,0,0,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jose-de-ribamar-ma-44m2-id-2604835591/",1,142000,0,-2.55002,-44.06755
0,NA,56,0,2,NA,0,"São José de Ribamar - MA",0,2612820608,NA,1,0,0,1,2,1,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-sao-jose-de-ribamar-ma-56m2-id-2612820608/",2,175000,0,-2.55002,-44.06755
0,1,180,0,2,NA,0,"Avenida Norte, 10 - Araçagy, São José de Ribamar - MA",0,2643755370,NA,0,0,1,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-aracagy-sao-jose-de-ribamar-ma-180m2-id-2643755370/",5,260000,0,-2.478159938561,-44.19319379507
1,2,56,1,2,240,0,"Rua do Residencial Fruteiras e Cidades, 0 - Araçagy, São José de Ribamar - MA",0,2581945888,NA,1,1,0,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-56m2-id-2581945888/",1,180000,0,-2.55002,-44.06755
NA,NA,45,NA,1,1,NA,"Araçagy, São José de Ribamar - MA",NA,2646281573,1,NA,NA,NA,NA,2,NA,NA,NA,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-45m2-id-2646281573/",1,176922,NA,-2.47975864141,-44.211260753471
NA,5,49,NA,1,NA,NA,"Avenida Costa Araçagy, 0 - Araçagy, São José de Ribamar - MA",NA,2625252251,NA,NA,NA,NA,NA,2,NA,NA,NA,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-49m2-id-2625252251/",1,170000,NA,-2.47975864141,-44.211260753471
NA,NA,200,NA,3,NA,NA,"Centro, São José de Ribamar - MA",NA,2638428571,NA,NA,NA,NA,NA,3,NA,NA,NA,"fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-centro-sao-jose-de-ribamar-ma-200m2-id-2638428571/",2,4e+05,NA,-2.56098,-44.05524
0,NA,70,0,2,NA,0,"Loteamento Jardim Turu, São José de Ribamar - MA",0,2649635096,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-americana-loteamento-jardim-turu-sao-jose-de-ribamar-ma-70m2-id-2649635096/",2,235000,1,-2.5034,-44.23486
NA,1,320,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2643090815,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-320m2-id-2643090815/",6,415000,NA,-2.47975864141,-44.211260753471
NA,NA,118,NA,2,NA,NA,"São José de Ribamar - MA",NA,2607774808,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-118m2-id-2607774808/",2,4e+05,NA,-2.55002,-44.06755
0,3,45,0,1,160,0,"Estrada de Ribamar, 100 - Forquilha, São José de Ribamar - MA",0,2648042487,100,1,1,1,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-forquilha-sao-jose-de-ribamar-ma-45m2-id-2648042487/",1,109000,0,-2.553933782188,-44.204443197706
NA,NA,207,NA,4,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2562126986,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-aracagy-sao-jose-de-ribamar-ma-207m2-id-2562126986/",3,525000,NA,-2.47975864141,-44.211260753471
NA,NA,300,NA,3,NA,NA,"São José de Ribamar - MA",NA,2618883002,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-300m2-id-2618883002/",2,360000,NA,-2.55002,-44.06755
NA,NA,130,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2626052964,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-130m2-id-2626052964/",3,4e+05,NA,-2.47975864141,-44.211260753471
NA,2,57,NA,2,NA,NA,"São José de Ribamar - MA",NA,2600756060,NA,NA,NA,NA,NA,2,NA,NA,NA,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-sao-jose-de-ribamar-ma-57m2-id-2600756060/",1,230000,NA,-2.55002,-44.06755
0,1,504,1,5,700,0,"Araçagy, São José de Ribamar - MA",1,2558676496,1,1,1,0,1,5,1,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-504m2-id-2558676496/",4,1500000,0,-2.47975864141,-44.211260753471
NA,1,189,NA,2,NA,NA,"Loteamento Jardim Turu, São José de Ribamar - MA",NA,2630982174,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-jardim-turu-sao-jose-de-ribamar-ma-189m2-id-2630982174/",2,230000,NA,-2.5034,-44.23486
0,NA,47,0,1,NA,0,"São José de Ribamar - MA",1,2620234228,NA,1,1,1,1,2,1,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-sao-jose-de-ribamar-ma-47m2-id-2620234228/",2,130000,0,-2.55002,-44.06755
0,NA,57,0,2,NA,0,"Loteamento Jardim Turu, São José de Ribamar - MA",0,2647509903,NA,0,0,1,0,2,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-loteamento-jardim-turu-sao-jose-de-ribamar-ma-57m2-id-2647509903/",1,220000,0,-2.5034,-44.23486
NA,NA,432,NA,NA,NA,NA,"Avenida General Arthur Carvalho, 62 - Loteamento Jardim Turu, São José de Ribamar - MA",NA,2611759503,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-loteamento-jardim-turu-sao-jose-de-ribamar-ma-432m2-id-2611759503/",NA,90000,NA,-2.502713325346,-44.206452277578
1,NA,62,0,2,300,1,"Araçagy, São José de Ribamar - MA",1,2623291726,200,1,1,0,1,2,1,1,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-62m2-id-2623291726/",1,2e+05,0,-2.47975864141,-44.211260753471
NA,1,300,NA,3,NA,NA,"São José de Ribamar - MA",NA,2647116360,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-300m2-id-2647116360/",4,450000,NA,-2.55002,-44.06755
0,NA,47,1,1,148,0,"Novo Cohatrac, São José de Ribamar - MA",0,2572354573,NA,0,1,0,0,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-novo-cohatrac-sao-jose-de-ribamar-ma-47m2-id-2572354573/",1,73000,0,-2.54014,-44.2055
1,NA,160,0,3,66,0,"Avenida Conselheiro Hílton Rodrigues, 300 - Araçagy, São José de Ribamar - MA",1,2649452056,66,1,1,1,0,3,1,1,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-160m2-id-2649452056/",2,589000,1,-2.4841099794,-44.212392061001
0,NA,57,1,2,250,0,"Estrada de Ribamar - São José de Ribamar - MA",0,2643928312,50,1,1,0,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jose-de-ribamar-ma-57m2-id-2643928312/",1,175000,0,-2.554473113214,-44.209764791187
0,NA,126,0,2,NA,0,"Loteamento Jardim Turu, São José de Ribamar - MA",0,2649010873,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-closet-loteamento-jardim-turu-sao-jose-de-ribamar-ma-126m2-id-2649010873/",2,350000,1,-2.5034,-44.23486
0,NA,180,1,2,430,0,"Araçagy, São José de Ribamar - MA",0,2647663243,400,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-aracagy-sao-jose-de-ribamar-ma-180m2-id-2647663243/",2,5e+05,0,-2.47975864141,-44.211260753471
NA,NA,210,NA,2,NA,NA,"Forquilha, São José de Ribamar - MA",NA,2595409368,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-forquilha-sao-jose-de-ribamar-ma-210m2-id-2595409368/",3,2e+05,NA,-2.55002,-44.06755
1,NA,67,0,1,1,0,"Araçagy, São José de Ribamar - MA",0,2647506069,1,1,1,1,1,3,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-67m2-id-2647506069/",2,342000,0,-2.47975864141,-44.211260753471
NA,NA,67,NA,2,NA,NA,"Avenida Norte, 1 - Araçagy, São José de Ribamar - MA",NA,2611564580,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-aracagy-sao-jose-de-ribamar-ma-67m2-id-2611564580/",3,190000,NA,-2.491805734264,-44.192230176216
0,NA,135,0,3,NA,0,"São José de Ribamar - MA",0,2629725574,NA,1,0,0,0,3,0,0,0,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-sao-jose-de-ribamar-ma-135m2-id-2629725574/",4,480000,0,-2.55002,-44.06755
NA,NA,280,NA,1,NA,NA,"Moropóia, São José de Ribamar - MA",NA,2638785289,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-moropoia-sao-jose-de-ribamar-ma-280m2-id-2638785289/",4,7e+05,NA,-2.55002,-44.06755
NA,NA,250,NA,1,340,NA,"Travessa do Panaquatira, 1 - São José de Ribamar - MA",NA,2645235257,1,NA,NA,NA,NA,1,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-1-quarto-sao-jose-de-ribamar-ma-250m2-id-2645235257/",NA,2e+05,NA,-2.541730987304,-44.066340392397
NA,NA,450,NA,NA,NA,NA,"Avenida Norte, 1 - Araçagy, São José de Ribamar - MA",NA,2610866200,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-aracagy-sao-jose-de-ribamar-ma-450m2-id-2610866200/",NA,230000,NA,-2.491805734264,-44.192230176216
1,3,44,0,1,NA,0,"São José de Ribamar - MA",1,2625460446,NA,1,1,1,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jose-de-ribamar-ma-44m2-id-2625460446/",1,55000,0,-2.55002,-44.06755
NA,NA,148,NA,2,NA,NA,"Rua Anápolis, 10 - Araçagy, São José de Ribamar - MA",NA,2637848356,400,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-148m2-id-2637848356/",4,550000,NA,-2.480242361828,-44.211973675316
0,NA,126,1,2,1,0,"Novo Cohatrac, São José de Ribamar - MA",1,2581189945,100,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-novo-cohatrac-sao-jose-de-ribamar-ma-126m2-id-2581189945/",2,350000,0,-2.54014,-44.2055
NA,NA,70,NA,2,NA,NA,"Loteamento Jardim Turu, São José de Ribamar - MA",NA,2647026974,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-americana-loteamento-jardim-turu-sao-jose-de-ribamar-ma-70m2-id-2647026974/",2,190000,NA,-2.5034,-44.23486
0,NA,62,0,2,200,1,"Araçagy, São José de Ribamar - MA",1,2633748155,187,1,1,1,1,1,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-aracagy-sao-jose-de-ribamar-ma-62m2-id-2633748155/",1,270021,1,-2.47975864141,-44.211260753471
NA,1,229,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2646431461,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-229m2-id-2646431461/",6,345000,NA,-2.47975864141,-44.211260753471
0,NA,100,1,2,NA,0,"Araçagy, São José de Ribamar - MA",0,2571785291,100,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-infraestrutura-internet-aracagy-sao-jose-de-ribamar-ma-100m2-id-2571785291/",3,220000,0,-2.47975864141,-44.211260753471
NA,NA,85,NA,2,NA,NA,"Rua Santo Antônio, 7 - Forquilha, São José de Ribamar - MA",NA,2635634291,50,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-forquilha-sao-jose-de-ribamar-ma-85m2-id-2635634291/",2,182000,NA,-2.558699996471,-44.201340016071
1,NA,55,0,2,NA,1,"Travessa Bob Kenedy, 0 - Araçagy, São José de Ribamar - MA",1,2581017220,NA,1,1,1,1,2,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-55m2-id-2581017220/",1,207000,1,-2.55002,-44.06755
0,NA,67,0,2,300,0,"Travessa Boa Vista, 23 - Araçagy, São José de Ribamar - MA",1,2643148977,NA,1,1,1,0,2,1,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-67m2-id-2643148977/",2,290000,0,-2.484198906672,-44.215617008449
1,NA,500,0,3,NA,1,"Araçagy, São José de Ribamar - MA",1,2649168558,NA,1,1,0,1,3,1,1,1,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-500m2-id-2649168558/",NA,4e+05,0,-2.47975864141,-44.211260753471
0,NA,150,1,3,NA,0,"Novo Cohatrac, São José de Ribamar - MA",0,2628806434,100,0,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-novo-cohatrac-sao-jose-de-ribamar-ma-150m2-id-2628806434/",2,330000,0,-2.54014,-44.2055
1,NA,101,0,2,1,0,"Novo Cohatrac, São José de Ribamar - MA",0,2647509080,1,0,1,1,1,4,1,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-novo-cohatrac-sao-jose-de-ribamar-ma-101m2-id-2647509080/",4,380000,0,-2.54014,-44.2055
NA,NA,100,NA,2,NA,NA,"Loteamento Jardim Turu, São José de Ribamar - MA",NA,2648019670,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-loteamento-jardim-turu-sao-jose-de-ribamar-ma-100m2-id-2648019670/",2,295000,NA,-2.5034,-44.23486
NA,NA,63,NA,2,NA,NA,"São José de Ribamar - MA",NA,2648071781,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-sao-jose-de-ribamar-ma-63m2-id-2648071781/",3,280000,NA,-2.55002,-44.06755
0,NA,54,1,1,NA,0,"Rua Saramanta, 1 - Forquilha, São José de Ribamar - MA",0,2558428197,NA,0,0,1,0,2,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-forquilha-sao-jose-de-ribamar-ma-54m2-id-2558428197/",1,95000,0,-2.558960003107,-44.204980025163
NA,NA,498,NA,NA,NA,NA,"Estrada de Ribamar, 90 - Boa Vista, São José de Ribamar - MA",NA,2648701076,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-boa-vista-sao-jose-de-ribamar-ma-498m2-id-2648701076/",NA,55000,NA,-2.553933739858,-44.204446578429
0,NA,72,1,2,NA,0,"São José de Ribamar - MA",0,2599919160,NA,1,1,0,1,3,1,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-sao-jose-de-ribamar-ma-72m2-id-2599919160/",NA,344229,0,-2.55002,-44.06755
NA,NA,56,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2558428202,NA,NA,NA,NA,NA,2,NA,NA,NA,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-56m2-id-2558428202/",1,140000,NA,-2.47975864141,-44.211260753471
0,NA,71,1,2,NA,0,"Loteamento Jardim Turu, São José de Ribamar - MA",0,2558685000,NA,1,0,0,0,3,0,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-loteamento-jardim-turu-sao-jose-de-ribamar-ma-71m2-id-2558685000/",2,310535,0,-2.5034,-44.23486
NA,NA,112,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2631169269,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-aracagy-sao-jose-de-ribamar-ma-112m2-id-2631169269/",2,360000,NA,-2.47975864141,-44.211260753471
NA,NA,1960,NA,NA,NA,NA,"São José de Ribamar - MA",NA,2575043182,200,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-sao-jose-de-ribamar-ma-1960m2-id-2575043182/",NA,210000,NA,-2.55002,-44.06755
0,NA,300,0,4,NA,0,"São José de Ribamar - MA",0,2641417151,NA,1,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-sao-jose-de-ribamar-ma-300m2-id-2641417151/",4,380000,0,-2.55002,-44.06755
NA,NA,110,NA,1,1,NA,"São José de Ribamar - MA",NA,2638101574,1,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-110m2-id-2638101574/",1,249410,NA,-2.55002,-44.06755
NA,NA,120,NA,3,NA,NA,"Rua dos Curiós, 999 - Mata, São José de Ribamar - MA",NA,2631997396,80,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mata-sao-jose-de-ribamar-ma-120m2-id-2631997396/",1,260000,NA,-2.579107563789,-44.190755456348
0,NA,150,0,2,280,0,"Araçagy, São José de Ribamar - MA",1,2649138900,NA,1,0,1,0,2,0,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-150m2-id-2649138900/",2,490000,0,-2.47975864141,-44.211260753471
NA,NA,945,NA,NA,NA,NA,"Rua Porto Rico, 4 - Araçagy, São José de Ribamar - MA",NA,2648509457,100,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-945m2-id-2648509457/",NA,240000,NA,-2.52858997906,-44.221939968049
NA,NA,40,NA,1,NA,NA,"Rua 10, 14 - Mata, São José de Ribamar - MA",NA,2569234702,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mata-sao-jose-de-ribamar-ma-40m2-id-2569234702/",1,145000,NA,-2.535349983971,-44.190640013754
NA,NA,98,NA,2,NA,NA,"Araçagy, São José de Ribamar - MA",NA,2619363291,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-98m2-id-2619363291/",2,320000,NA,-2.47975864141,-44.211260753471
NA,NA,70,NA,1,NA,NA,"Rua dos Cupuaçus - Mata, São José de Ribamar - MA",NA,2648859863,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mata-sao-jose-de-ribamar-ma-70m2-id-2648859863/",2,230000,NA,-2.546529996929,-44.187325012957
0,NA,50,0,1,1,0,"Avenida Maranguape, 56 - Forquilha, São José de Ribamar - MA",1,2647260764,1,1,1,1,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-forquilha-sao-jose-de-ribamar-ma-50m2-id-2647260764/",1,196963,0,-2.559893419617,-44.203754993043
NA,1,300,NA,2,NA,NA,"Rua 4, 23 - Vila Santa Teresinha, São José de Ribamar - MA",NA,2642060114,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-santa-teresinha-sao-jose-de-ribamar-ma-300m2-id-2642060114/",4,240000,NA,-2.557203889339,-44.199313035536
NA,NA,57,NA,1,NA,NA,"Centro, São José de Ribamar - MA",NA,2648487480,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-centro-sao-jose-de-ribamar-ma-57m2-id-2648487480/",2,120000,NA,-2.56098,-44.05524
0,NA,180,0,3,NA,0,"Araçagy, São José de Ribamar - MA",0,2559485360,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-180m2-id-2559485360/",5,450000,1,-2.47975864141,-44.211260753471
1,1,40,1,1,1,0,"Avenida General Arthur Carvalho - Novo Cohatrac, São José de Ribamar - MA",0,2645250382,1,1,1,1,0,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-40m2-id-2645250382/",1,185990,0,-2.505218039873,-44.207357351154
NA,NA,216,NA,2,NA,NA,"Rua dos Cupuaçus - Mata, São José de Ribamar - MA",NA,2633041309,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mata-sao-jose-de-ribamar-ma-216m2-id-2633041309/",1,230000,NA,-2.546529996929,-44.187325012957
1,NA,66,0,2,1,0,"Araçagy, São José de Ribamar - MA",0,2648964212,1,1,1,1,1,2,1,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-66m2-id-2648964212/",3,80000,0,-2.47975864141,-44.211260753471
NA,NA,300,NA,NA,NA,NA,"Centro, São José de Ribamar - MA",NA,2617738275,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-sao-jose-de-ribamar-ma-300m2-id-2617738275/",NA,38000,NA,-2.56098,-44.05524
1,NA,150,1,4,400,0,"Araçagy, São José de Ribamar - MA",1,2631906244,400,1,1,1,1,4,1,0,0,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-150m2-id-2631906244/",3,701000,0,-2.47975864141,-44.211260753471
NA,NA,77000,NA,NA,NA,NA,"Praia De Panaquatira, SN - Centro, São José de Ribamar - MA",NA,2645358680,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-energia-eletrica-centro-sao-jose-de-ribamar-ma-77000m2-id-2645358680/",NA,490000,NA,-2.48797,-44.04083
NA,NA,160,NA,2,NA,NA,"Novo Cohatrac, São José de Ribamar - MA",NA,2561869928,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-armario-de-cozinha-novo-cohatrac-sao-jose-de-ribamar-ma-160m2-id-2561869928/",4,220000,NA,-2.54014,-44.2055
NA,NA,53,NA,2,NA,NA,"Boa Vista, São José de Ribamar - MA",NA,2644530629,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-boa-vista-sao-jose-de-ribamar-ma-53m2-id-2644530629/",2,110000,NA,-2.542505007024,-44.202935008427
1,NA,57,1,2,NA,0,"Araçagy, São José de Ribamar - MA",1,2559332916,NA,1,0,1,0,2,1,0,1,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-57m2-id-2559332916/",1,209601,1,-2.47975864141,-44.211260753471
0,NA,108,0,2,NA,0,"Araçagy, São José de Ribamar - MA",0,2648784916,130,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-108m2-id-2648784916/",3,330000,1,-2.47975864141,-44.211260753471
NA,NA,248,NA,NA,NA,NA,"Rua C, 1 - Loteamento Jardim Turu, São José de Ribamar - MA",NA,2648712067,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-loteamento-jardim-turu-sao-jose-de-ribamar-ma-248m2-id-2648712067/",NA,130000,NA,-2.520860020314,-44.201660037135
