academia,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,vaga,valor,varanda_gourmet,latitude,longitude,area_aluguel,valor_aluguel,qnt_beneficio
1.0,85.0,0.0,3.0,560.0,1.0,1.0,,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,2.0,630000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
1.0,170.0,0.0,3.0,,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,4.0,1100000.0,0.0,-7.119430013522,-34.827020036599,56.0,3500.0,
0.0,336.0,0.0,3.0,2500.0,0.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,3.0,6000000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,120.0,0.0,3.0,950.0,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,1.0,490000.0,0.0,-7.11955,-34.836,67.0,2550.0,92.0
0.0,72.0,1.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,320000.0,0.0,-7.1324,-34.82829,98.0,5850.0,227.0
1.0,45.0,0.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,flats,1.0,585999.0,0.0,-7.1245666,-34.8238785,56.0,3500.0,
1.0,65.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,472981.0,0.0,-7.1324,-34.82829,98.0,5850.0,227.0
0.0,59.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,250000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
1.0,77.0,1.0,3.0,,1.0,0.0,,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,705771.0,0.0,-7.078764157215,-34.834051117432,62.0,3500.0,
1.0,71.0,1.0,2.0,280.0,1.0,1.0,500.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,1.0,337000.0,0.0,-7.153287947798,-34.836329776098,61.0,1500.0,120.0
1.0,60.0,0.0,2.0,,1.0,1.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,apartamentos,1.0,690000.0,0.0,-7.1208998,-34.8239444,56.0,3500.0,
0.0,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,230000.0,1.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
1.0,169.0,0.0,3.0,1050.0,1.0,0.0,2200.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,1100000.0,1.0,-7.1245666,-34.8238785,56.0,3500.0,
0.0,77.0,1.0,2.0,600.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,290000.0,0.0,-7.1220693,-34.847951,67.0,2950.0,14.0
1.0,60.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,apartamentos,1.0,650000.0,0.0,-7.109275905637,-34.824631468428,60.0,2800.0,
0.0,27.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,219900.0,0.0,-7.1220693,-34.847951,67.0,2950.0,14.0
1.0,54.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,185000.0,0.0,-7.1511722,-34.8296508,61.0,1500.0,120.0
0.0,115.0,0.0,2.0,750.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,650000.0,0.0,-7.1148299,-34.8392392,80.0,2700.0,
0.0,80.0,0.0,2.0,,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,,651114.0,0.0,-7.1194757,-34.8265564,56.0,3500.0,
0.0,92.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,644000.0,1.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,120.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,360000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,60.0,0.0,2.0,480.0,1.0,0.0,370.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,470000.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,126.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,400000.0,0.0,-7.146649992627,-34.839299998637,61.0,1500.0,120.0
0.0,236.0,1.0,1.0,1400.0,1.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,apartamentos,3.0,1500000.0,1.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,59.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,429000.0,0.0,-7.1124589,-34.852316,95.0,2850.0,15.0
0.0,56.0,0.0,2.0,,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,,380000.0,0.0,-7.0749499,-34.8400119,62.0,3500.0,
0.0,52.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,294900.0,1.0,-7.1498329,-34.8480052,61.5,1200.0,9.0
0.0,60.0,0.0,2.0,,1.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,606067.0,0.0,-7.06622,-34.84388,60.0,2400.0,65.0
0.0,196.0,1.0,4.0,1000.0,1.0,1.0,,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,apartamentos,2.0,990900.0,0.0,-7.1145787,-34.8226833,49.0,3000.0,24.0
0.0,63.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,716337.0,1.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,54.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,225000.0,0.0,-7.1483721,-34.8385343,61.0,1500.0,120.0
0.0,65.0,1.0,1.0,400.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,460000.0,1.0,-7.0812307,-34.8346477,62.0,3500.0,
1.0,215.0,1.0,5.0,1400.0,1.0,0.0,800.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,apartamentos,3.0,990000.0,1.0,-7.105501252555,-34.834768474446,60.0,2800.0,
0.0,175.0,1.0,1.0,1400.0,1.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,2.0,780000.0,1.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,57.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,423900.0,1.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,108.0,0.0,3.0,712.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,375000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
1.0,108.0,0.0,3.0,712.0,1.0,0.0,480.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,apartamentos,1.0,374770.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
1.0,45.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,apartamentos,1.0,464000.0,0.0,-7.131920013173,-34.821839991408,56.0,3500.0,
1.0,137.0,0.0,4.0,,1.0,1.0,,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,apartamentos,2.0,870000.0,1.0,-7.120308,-34.827561,56.0,3500.0,
0.0,120.0,0.0,2.0,650.0,0.0,0.0,953.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,545000.0,0.0,-7.107522448213,-34.835875029375,60.0,2800.0,
0.0,750.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,terrenos_lotes_e_condominios,,3000000.0,0.0,-7.084790084851,-34.833285051562,62.0,3500.0,
1.0,76.0,0.0,1.0,380.0,0.0,1.0,,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,1.0,300000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
0.0,108.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,1505015.0,1.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,79.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,,280000.0,0.0,-7.131322690307,-34.859672633821,58.5,2775.0,109.0
0.0,23.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,237500.0,0.0,-7.0918111,-34.8346632,62.0,3500.0,
0.0,120.0,0.0,3.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,1290000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,56.0,1.0,2.0,300.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,250000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,53.0,0.0,2.0,247.0,1.0,0.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,179110.0,0.0,-7.16713985,-34.87342666322093,,,184.0
0.0,62.0,0.0,2.0,280.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,199000.0,0.0,-7.0725547,-34.8453149,60.0,2400.0,65.0
0.0,55.0,1.0,1.0,365.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,340000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,51.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,245000.0,0.0,-7.1010472,-34.8376431,60.0,2800.0,
1.0,60.0,0.0,2.0,350.0,1.0,1.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,780000.0,1.0,-7.113839996566,-34.829970018393,49.0,3000.0,24.0
0.0,94.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,742000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,139.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,2572655.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,28.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,259000.0,0.0,-7.104554213764,-34.831325991811,60.0,2800.0,
0.0,300.0,1.0,3.0,940.0,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,1200000.0,1.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,71.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,255000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
1.0,108.0,1.0,2.0,,1.0,1.0,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,2.0,1460201.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,82.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,510000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
1.0,105.0,1.0,2.0,,1.0,1.0,,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,844631.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,68.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,229000.0,0.0,-7.1551066,-34.8364492,63.0,1700.0,22.0
1.0,206.0,1.0,6.0,850.0,1.0,0.0,,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,apartamentos,3.0,1590000.0,0.0,-7.1151,-34.86108,,,
0.0,54.0,0.0,2.0,360.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,224900.0,0.0,-7.1306421,-34.8289004,98.0,5850.0,227.0
0.0,2428.0,1.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,2.0,1500000.0,0.0,-7.11969,-34.84514,67.0,2950.0,14.0
0.0,95.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,435000.0,0.0,-7.11392,-34.83885,80.0,2700.0,
1.0,91.0,1.0,1.0,548.0,1.0,0.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,2.0,700000.0,0.0,-7.0877719,-34.8359098,62.0,3500.0,
0.0,104.0,1.0,1.0,1100.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,320000.0,0.0,-7.1203596,-34.8410787,67.0,2950.0,14.0
0.0,407.0,0.0,4.0,1391.0,0.0,0.0,,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,apartamentos,4.0,2100800.0,0.0,-7.1203887,-34.8332097,67.0,2550.0,92.0
1.0,32.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,flats,,396833.0,0.0,-7.1245666,-34.8238785,56.0,3500.0,
0.0,130.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,2.0,499000.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,65.0,0.0,2.0,150.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,150000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,395.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,casas,,2400000.0,0.0,-7.15334,-34.82212,76.0,2200.0,75.0
1.0,95.0,1.0,3.0,,1.0,1.0,,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,apartamentos,2.0,866421.0,0.0,-7.0860545,-34.8371161,62.0,3500.0,
0.0,62.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,680000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,66.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,148000.0,0.0,-7.1695048,-34.8393055,53.0,1200.0,3201.0
0.0,76.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,330000.0,0.0,-7.1498329,-34.8480052,61.5,1200.0,9.0
0.0,444.0,0.0,6.0,,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,casas,6.0,2500000.0,0.0,-7.10376,-34.83019,60.0,2800.0,
0.0,78.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,578888.0,1.0,-7.08161,-34.83475,62.0,3500.0,
0.0,55.0,1.0,2.0,470.0,1.0,0.0,370.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,360000.0,0.0,-7.08955,-34.84185,67.0,3000.0,13.0
0.0,58.0,1.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,129000.0,0.0,-7.1582274,-34.8458768,,,44.0
1.0,335.0,0.0,6.0,2050.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,apartamentos,5.0,3900000.0,1.0,-7.132203,-34.8308996,98.0,5850.0,227.0
1.0,111.0,0.0,2.0,,1.0,0.0,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,2.0,679497.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,49.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,,625149.0,0.0,-7.0983434,-34.8343666,60.0,2800.0,
0.0,50.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,145000.0,0.0,-7.18081,-34.86059,52.0,850.0,37.0
0.0,61.0,1.0,1.0,,0.0,1.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,349999.0,0.0,-7.059408781165,-34.843690328756,60.0,2400.0,65.0
0.0,92.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,430000.0,0.0,-7.1220693,-34.847951,67.0,2950.0,14.0
1.0,43.0,0.0,1.0,,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,apartamentos,,755794.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,77.0,1.0,3.0,500.0,1.0,0.0,500.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,659900.0,0.0,-7.121591530687,-34.827589885554,56.0,3500.0,
0.0,56.0,1.0,2.0,400.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,440000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,160.0,1.0,4.0,900.0,1.0,0.0,800.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,apartamentos,2.0,850000.0,0.0,-7.100929979748,-34.840559966322,60.0,2800.0,
0.0,53.0,1.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,248000.0,0.0,-7.072060680225,-34.840534617873,60.0,2400.0,65.0
0.0,245.0,0.0,4.0,2450.0,1.0,0.0,,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,apartamentos,2.0,980000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,180.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,casas,4.0,890000.0,0.0,-7.151063976441,-34.813035234836,76.0,2200.0,75.0
0.0,45.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,420000.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,82.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,460000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,84.0,1.0,2.0,515.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,400000.0,1.0,-7.1049787,-34.8344596,60.0,2800.0,
1.0,48.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,479900.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,85.0,0.0,2.0,450.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,630000.0,0.0,-7.08161,-34.83475,62.0,3500.0,
0.0,110.0,0.0,3.0,800.0,1.0,0.0,568.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,720000.0,0.0,-7.1192655,-34.8283319,49.0,3000.0,24.0
1.0,63.0,0.0,2.0,400.0,1.0,1.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,292292.0,0.0,-7.1259752,-34.8699456,58.5,2775.0,109.0
0.0,83.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,220000.0,0.0,-7.1483721,-34.8385343,61.0,1500.0,120.0
1.0,58.0,1.0,3.0,395.0,1.0,1.0,500.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,apartamentos,2.0,410000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,66.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,258490.0,0.0,-7.1551066,-34.8364492,63.0,1700.0,22.0
1.0,54.0,0.0,2.0,430.0,1.0,1.0,320.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,apartamentos,1.0,314980.0,0.0,-7.1110822,-34.848575,55.0,2100.0,1.0
0.0,70.0,0.0,2.0,459.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,310000.0,0.0,-7.1051869,-34.8390193,60.0,2800.0,
1.0,73.0,1.0,2.0,,1.0,1.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,545000.0,0.0,-7.0838661,-34.8368903,62.0,3500.0,
0.0,30.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,1.0,299000.0,0.0,-7.06622,-34.84388,60.0,2400.0,65.0
1.0,46.0,1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,525000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,148.0,0.0,1.0,,1.0,1.0,,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,apartamentos,3.0,760000.0,0.0,-7.1089293,-34.841942,80.0,2397.0,
0.0,74.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,330000.0,0.0,-7.15946,-34.82582,63.0,1700.0,22.0
0.0,54.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,205000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
1.0,31.0,0.0,1.0,400.0,1.0,1.0,400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,1.0,472000.0,0.0,-7.1245666,-34.8238785,56.0,3500.0,
0.0,232.0,0.0,3.0,,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,apartamentos,2.0,3300000.0,1.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,82.0,0.0,1.0,604.0,1.0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,423400.0,0.0,-7.098399986093,-34.835020031238,60.0,2800.0,
0.0,65.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,220000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,61.0,0.0,2.0,,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,280000.0,1.0,-7.1150428,-34.8567486,95.0,2850.0,15.0
0.0,65.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,460000.0,0.0,-7.096846076816,-34.834582257682,62.0,3500.0,
0.0,48.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,295000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,71.0,0.0,2.0,260.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,184370.0,0.0,-7.1220693,-34.847951,67.0,2950.0,14.0
0.0,77.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,249680.0,0.0,-7.149733592671,-34.816256088763,76.0,2200.0,75.0
0.0,55.0,0.0,2.0,350.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,apartamentos,1.0,260000.0,0.0,-7.105660013438,-34.829580008439,60.0,2800.0,
1.0,77.0,1.0,2.0,,1.0,1.0,,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,630000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,77.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,589900.0,0.0,-7.1215471,-34.8277013,56.0,3500.0,
0.0,97.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,530000.0,0.0,-7.113520017412,-34.855549994323,95.0,2850.0,15.0
0.0,71.0,0.0,1.0,80.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,235000.0,0.0,-7.158866830057,-34.819799909989,76.0,2200.0,75.0
0.0,90.0,0.0,3.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,apartamentos,2.0,850500.0,1.0,-7.1215023,-34.833764,67.0,2550.0,92.0
1.0,139.0,1.0,4.0,868.0,0.0,0.0,,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,2.0,650000.0,0.0,-7.114441802661,-34.836122537204,80.0,2700.0,
0.0,55.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,228500.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,71.0,0.0,3.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,apartamentos,2.0,1099570.0,0.0,-7.1245666,-34.8238785,56.0,3500.0,
0.0,122.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,393000.0,0.0,-7.1551066,-34.8364492,63.0,1700.0,22.0
1.0,73.0,0.0,2.0,430.0,1.0,0.0,280.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,425000.0,0.0,-7.12438710388,-34.853262247443,60.0,2450.0,
0.0,151.0,1.0,3.0,150.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,460000.0,0.0,-7.1483721,-34.8385343,61.0,1500.0,120.0
0.0,51.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,217750.0,0.0,-7.109663517063,-34.854465580298,59.0,1250.0,82.0
